,smiles,logP,logD
1625,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,,1.09
1626,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,,2.41
1627,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cncc4ccccc34)sc21,,1.74
1628,Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,3.01
1629,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,,2.81
1630,COc1cc(F)ccc1-c1cccc(CNC2CCCC2)n1,,2.06
1631,CCc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,,0.9
1632,O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,,2.63
1633,CC(C)Cn1c(=O)n(C)c(=O)c2c(S(=O)(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,,3.32
1634,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,,2.55
1635,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(C(=O)Cc2ccccc2)C1)C1CCCCC1,,1.32
1636,CN(CCO)Cc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,,0.97
1637,COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.77
1638,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccccn2)CC1,,2.36
1639,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@H]2CN(C3CC3)CCO2)CC1,,3.32
1640,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,-0.84
1641,COCCC(C)n1[nH]c(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,,0.78
1642,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,2.73
1643,O=C1C=CC(=O)c2c(O)ccc(O)c21,1.79,1.91
1644,CN(C)CCNCc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,1.4
1645,CCN1CCC[C@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,1.86
1646,COc1cccc(CN=c2[nH]c(=NC(C)C)[nH]c3ccsc23)c1OC,,3.7
1647,CC(C)C(NC(=O)Cn1c(-c2cccnc2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,,3.05
1648,CC(=O)c1cc2ccc(O)cc2oc1=O,,0.87
1649,CC(C)N1CCN[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,1.92
1650,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,,2.52
1651,O=C(Cc1cccc2ccccc12)Nc1ccccc1,,3.9
1652,O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1,,1.67
1653,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,,-1.27
1654,COc1cc(N2CC3CNCC(C2)O3)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,,2.3
1655,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,,1.0
1656,CCC(CC)NC(=O)c1c(C)[nH]n(C(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,,0.92
1657,N=C(N)N1CCc2ccccc2C1,0.75,-1.01
1658,c1ccc(N=c2cc(Nc3ccccc3)[nH][nH]2)cc1,,3.8
1659,O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,,2.86
1660,CCOC(=O)c1ccccc1-c1csc(=NS(=O)(=O)c2ccc(Cl)cc2)[nH]1,,2.43
1661,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,,2.98
1662,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,,1.69
1663,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.83
1664,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,,1.03
1665,C[C@H](CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=NC3CC3)sc12,,4.37
1666,N#Cc1c(-c2ccc(-c3ccccc3C(F)(F)F)cc2)[nH]c2ccncc2c1=O,,3.3
1667,Cn1c(O)cc(-c2ccccc2)c1O,,0.68
1668,O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,,0.48
1669,CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,,1.73
1670,c1ccc(CCNCc2ccccc2)cc1,,1.65
1671,CCN(c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,,3.8
1672,COc1ccc(-c2nc3[nH]cc(Br)c(=NCCCNC(=O)C4(CN)CC4)c3[nH]2)cc1,,1.9
1673,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,,1.6
1674,COc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(F)cc12,,3.85
1675,O=[N+]([O-])c1ccc(C=NO)o1,0.3,1.31
1676,COc1ccc(-c2[nH]c(N3CCOCC3)nc(=O)c2C#N)cc1,,0.2
1677,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,,-0.25
1678,CCN(CC)CCOc1ccc(N(C)C(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1OC,,3.13
1679,O=C1CN(C(=O)c2ccco2)C(c2ccccc2)c2cc(Cl)ccc2N1,,3.0
1680,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=Nc2ccccc2F)o1,,3.05
1681,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,,2.21
1682,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,,1.0
1683,c1ccc(CN(Cc2ccccc2)c2nn[nH]n2)cc1,,1.37
1684,COc1ccc(C(=O)N=c2c(Cl)c[nH]cc2Cl)c2cccnc12,,2.09
1685,CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3cncn3C)n(Cc3cccc4ccccc34)nc21,,4.1
1686,Cc1cc(=N)c2cc(NC(=O)CC(=O)Nc3ccc4[nH]c(C)cc(=N)c4c3)ccc2[nH]1,,1.35
1687,O=c1cc(OCc2ccccc2)cc[nH]1,,1.69
1688,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.35,3.7
1689,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1,,1.1
1690,CC(N=c1nc(N=c2cc(N(C)C)[nH][nH]2)c(Cl)c[nH]1)c1ncc(F)cn1,,2.33
1691,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,1.84
1692,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N(C)C3CCCCC3)c[nH]n2-c2ccccc2)cc1,,2.01
1693,CCN(C(=O)Nc1ccccc1)c1ccccc1,,3.1
1694,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,1.4
1695,Cc1cc(=NC(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)[nH]1,,4.15
1696,O=c1[nH]cnc2scc(-c3ccccc3)c12,,2.07
1697,O=S1N=C(Cc2ccc3ccccc3c2)NO1,,1.85
1698,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cccnc4[nH]3)c(C)c2c1,,4.23
1699,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,,2.54
1700,O=C(O)CO[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,,1.38
1701,Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,1.75
1702,Clc1ccc(C2=CSC3=NCCN23)cc1Cl,,1.54
1703,CCc1cccc(CC)c1NC(=O)n1cc2[nH][nH]c(=NC(O)c3ccc(N4CCN(C)CC4)cc3)c2c1,,3.31
1704,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#N)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.33
1705,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(C(=O)N3CCOCC3)cc(N3CCOCC3)c2)n1,,2.2
1706,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,,2.76
1707,CN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.5
1708,O=C1Nc2ccccc2C1(O)c1ccccc1,,1.71
1709,CNC(=O)c1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,,1.01
1710,Cc1ccc(-c2nnc(N3CCN(C(=O)c4ccco4)CC3)c3ccccc23)cc1,,3.78
1711,COCCNS(=O)(=O)c1ccc(-c2c[nH]c(=N)c(C(=O)Nc3cccnc3)n2)cc1,,2.26
1712,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,2.7
1713,COc1ccc2c(C)cc(=N[C@H]3CCC[C@H](NCc4cccc(OC(F)(F)F)c4)C3)[nH]c2c1,,3.61
1714,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,,3.85
1715,CCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CC)c1=O,,3.3
1716,O=c1cc(N2CCOCC2)oc2c(-c3cccc(-c4ccsc4)c3)cccc12,,4.2
1717,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,1.53
1718,C[C@@H](C#N)NC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,,3.5
1719,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nn[nH]n1,,3.25
1720,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN1CCCC1C(N)=O,,3.58
1721,Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,,0.8
1722,O=C(N[C@H]1CN2CCC1CC2)c1ccc(-c2ccccn2)s1,,0.7
1723,O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,,1.77
1724,Oc1ccc(-c2csc(-c3ccc(O)cc3)n2)cc1,,3.7
1725,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,,3.11
1726,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,,3.36
1727,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,,0.26
1728,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,,0.2
1729,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(-c6ccco6)cc54)CC3)nc2N1,,2.19
1730,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,,1.55
1731,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.87,0.1
1732,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,,2.61
1733,O=c1ccnc2ccccn12,0.2,0.2
1734,NC(=O)c1cccc([S+]([O-])[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,,1.1
1735,COc1ccc(-c2cc3c(=N[C@H]4CCCNC4)[nH]cc(C(N)=O)c3s2)cc1,,1.82
1736,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,,2.48
1737,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,,-1.1
1738,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,3.32,3.3
1739,Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,,-0.59
1740,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,,3.72
1741,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1N=c1cc[nH]c(Cl)n1,,3.1
1742,CC(=O)Nc1cccc(N=c2nc3c(C#N)c[nH]n3c(=NC3CC3)[nH]2)c1,,2.1
1743,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,,1.6
1744,CCc1csc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)n1,,2.1
1745,CC(C)CC(NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,,3.4
1746,CNC1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cn2)C1,,2.35
1747,CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1,,2.65
1748,O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,,1.52
1749,COc1ccc(Cl)c(N=c2[nH]cnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,,3.6
1750,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,,2.9
1751,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.93,-0.96
1752,COCCOc1cc2[nH]ccc(=Nc3cc(O)c(Cl)cc3F)c2cc1OC,,2.64
1753,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,,3.15
1754,Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.44,1.44
1755,COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1,,3.3
1756,N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1,,1.51
1757,CCCc1cc(=O)[nH]c(=S)[nH]1,,0.7
1758,CC(C)NC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,,-0.62
1759,CC(C)C[C@H](CO)N=c1[nH]c(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12,,4.3
1760,c1cc(-c2ccc3[nH]c(=Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,,2.66
1761,N=c1[nH][nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,,2.3
1762,CCCNC(=O)c1n[nH]c2c(-c3cc(C)ccc3OC)cccc2c1=N,,3.99
1763,CN1CCC(Oc2cccc3[nH]cnc(=Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,,3.21
1764,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,,2.63
1765,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN(C(C)C)C(C)C,,3.5
1766,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,2.6
1767,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,,2.56
1768,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,,3.3
1769,O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCc3cccc4ccccc34)c2s1,1.69,1.69
1770,Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,,3.8
1771,C[C@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,,2.91
1772,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,,1.5
1773,Oc1ccc(-c2cnc3ccccc3n2)cc1,,3.3
1774,CCOc1ccc(NC(C)=O)cc1,1.58,1.5
1775,C[C@@H](N=C1CNCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,2.49
1776,Cc1nnc(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,1.93
1777,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCCCC3)cc(N3CCOCC3)c2)n1,,4.2
1778,Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,,3.8
1779,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,,1.4
1780,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,2.69,0.01
1781,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,2.83
1782,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,,1.24
1783,CNC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,,2.71
1784,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,,2.74
1785,CN(C)S(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,3.13
1786,CCC(CC)n1[nH]c(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,,1.88
1787,Cc1cccc(N=c2[nH]nc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,,3.42
1788,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,,2.29
1789,CN(C)CC(O)COc1ccc(N=c2[nH]ccc(=Nc3ccc(Cl)cc3)[nH]2)cc1,,2.6
1790,Cn1c(=O)cc(CCc2ccc3cc[nH]c3c2)[nH]c1=N,,2.1
1791,O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cc12,,3.9
1792,CN1CCC(n2cc(-c3c[nH]c(=N)c(-c4nc5ccc(F)cc5o4)c3)cn2)CC1,,3.35
1793,O=C1CCOc2nc(OCc3ccccc3)ccc21,,3.1
1794,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2cccnc2)c1=O)C(=O)C(F)(F)F,,2.84
1795,Fc1ccc2c[nH]nc2c1,,2.3
1796,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,,0.44
1797,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,2.35
1798,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,,1.56
1799,NC(=O)N1c2ccccc2C=Cc2ccccc21,2.45,1.65
1800,CCC[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=N)sc12,,3.8
1801,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,,2.67
1802,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2)cc1,,1.2
1803,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,2.25
1804,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,3.98
1805,[O-]c1c2c(nn1-c1ccc(Cl)cc1)c1ccccc1c[n+]2Cc1ccccc1,,4.5
1806,COc1cc2[nH]cnc(=NCc3ccccc3)c2cc1OC,,3.29
1807,C[C@H](N=c1nc(N2CCOCC2)cc(N=c2[nH]cc(C#N)s2)[nH]1)c1ccc(F)cn1,,3.45
1808,O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.98
1809,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)OC)C(c1ccccc1)c1ccccc1)C1CCCCC1,,2.42
1810,COc1cc2[nH]cc(C(N)=O)c(=Nc3cc(C)ccc3F)c2cc1OC,,3.16
1811,Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)nccc2n1CC(=O)O,,0.92
1812,NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,,1.9
1813,CC(N)(CO[PH](=O)(=O)O)C(=O)O,,2.5
1814,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,,2.05
1815,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,,2.42
1816,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@@H]2CCC[C@@H]21,,-0.41
1817,C[C@@H]1CN(c2noc(C3CC3)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,,3.1
1818,COc1ccc(S(=O)(=O)Nc2ccc(C=CC(=O)Nc3ccccc3N)cc2)cc1OC,,2.56
1819,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN,,0.57
1820,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,0.64
1821,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,2.23
1822,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccc(NC(=O)OC)cc2)cc1,,4.01
1823,O=c1c2ccccc2nc2ccccn12,2.08,2.1
1824,C[C@@](N)(Cc1ccccc1)c1ccccc1,,1.7
1825,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.03,4.31
1826,N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,,3.42
1827,Cc1n[nH]c(=N)s1,,-0.4
1828,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,0.82
1829,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,,2.1
1830,Cc1c(-c2ccc3c(c2)OCO3)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,,2.67
1831,N=c1[nH]c(-c2ccc(C(F)(F)F)cc2)cc(=Nc2ccc3[nH]c(-c4ccc(F)cc4)cc(=N)c3c2)[nH]1,,1.54
1832,COc1cc(OC)cc(-c2cc3c[nH]c(=N)nc3[nH]c2=N)c1,,2.14
1833,CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,2.87
1834,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,,2.62
1835,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,3.94
1836,O=C(NC1CC1)c1cc(-c2cccs2)on1,,2.54
1837,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)C2CC2)CC1,,2.72
1838,Cc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O,,3.8
1839,Cc1c[nH]c(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,,3.27
1840,CCCNC(=O)c1n[nH]c2c(-c3cnccc3OC)cccc2c1=N,,2.83
1841,CN(CCc1ccc(O)c2[nH]c(=O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,2.59,2.59
1842,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,,2.7
1843,O=C(NC(Cc1ccc(C#CCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,,0.27
1844,CCOc1cc2[nH]nc(C(N)=O)c(=Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,,1.99
1845,Oc1ccc(-c2nc3ccccc3nc2-c2ccc(O)cc2)cc1,,2.7
1846,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,,3.5
1847,CC(=O)c1ccc2[nH]c(-c3cccnc3)cc(=O)c2c1,,1.41
1848,O=c1cc(O)c2c(=O)n(-c3ccccc3)c3ccccc3c2o1,,0.96
1849,N=c1[nH][nH]c(N)c1Cc1ccc2c(c1)OCO2,,0.47
1850,Cc1ncc(-c2cc[nH]c(=Nc3ccc(F)cc3)n2)n1C(C)C,,3.62
1851,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccnc1,,2.1
1852,COc1cc(O)c2c(c1)CCCC(=O)C(=O)C(=O)CCC[C@H](C)OC2=O,,1.64
1853,CC(c1ccccc1)N1Cc2ccccc2C1=O,,3.0
1854,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.41,3.37
1855,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,3.6
1856,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC2C)cc1NC(C)=O,,1.95
1857,O=C1CCCCCN1,,-0.08
1858,O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,,3.54
1859,O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,,1.34
1860,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,,2.07
1861,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,,3.6
1862,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ccc2ccc(NC(=O)OC3CCCC3)cc21,,2.2
1863,NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,,2.5
1864,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Br,,4.15
1865,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,,2.7
1866,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,,1.03
