,smiles,logP,logD
5459,c1ccc(Oc2ccccc2)cc1,4.21,
5460,CCCSc1nnc(C(C)C)c(=O)n1N,2.12,
5461,O=[N+]([O-])c1ccccc1F,1.69,
5462,Nc1cc2ccccc2c2ccccc12,3.56,
5463,CN(C)C(=O)OCc1ccc(I)cc1,3.32,
5464,COc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,2.82,
5465,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(F)(F)F,1.07,
5466,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.9,
5467,CC(=O)Nc1ccccc1Br,1.34,
5468,CN(C)CCOC(=O)c1ccc(C#N)cc1,1.43,
5469,Cc1cccc(C)c1,3.2,
5470,CCOC(=O)c1ccc(C#N)cc1,1.87,
5471,CC(CCO)C(F)(F)F,1.37,
5472,N=c1[nH]c(=O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-1.3,
5473,COc1c[nH]c(=N)cn1,0.63,
5474,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1.73,
5475,O=C(O)COc1ccccc1-c1ccccc1,2.83,
5476,NS(=O)(=O)c1cc2c(cc1Cl)NC(CCl)NS2(=O)=O,0.11,
5477,CCOC(=O)C1CCN(C(=O)c2ccc(Cl)c(N=C3N[C@@H]4CS(=O)(=O)C[C@@H]4S3)c2)CC1,2.96,
5478,NC(Cc1ccc(F)cc1)C(=O)O,-1.89,-1.06
5479,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91,
5480,C1OC1CN1CCN(CC2CO2)CC1,-0.84,
5481,CC(C)OCCCNC(=O)C(=O)NCc1ccc(C(C)C)cc1,4.57,
5482,CC(=O)Nc1cc(Cl)cc(Cl)c1Br,3.04,
5483,CN(C1=NS(=O)(=O)c2ccccc21)c1ccc(OC(=O)c2ccccc2)cc1,4.26,
5484,Cc1ccnc(N(C(=O)c2cc3c(s2)CCCC3)C(=O)c2cc3c(s2)CCCC3)c1,5.76,
5485,Cc1ccc(C)c(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.25,
5486,Cc1cc(O)cc(C)c1O,1.0,
5487,O=C(O)CCC(=O)c1ccccc1,1.3,
5488,Cc1cc(C)nc(C)c1,1.88,
5489,CC1=CN2C(=O)C3CCCC3=NC2CC1,1.22,
5490,CCOC(=O)CC(=O)C=Cc1ccccc1C,2.66,
5491,CNC(=O)Oc1cc(C)cc(C(C)(C)C)c1,3.35,
5492,Cc1ccc(S(=O)(=O)N(CCO)Cc2ccccc2)cc1,3.69,
5493,CCCCCCCCOC(=O)c1ccc(N)cc1,5.02,
5494,CNC(=O)c1ccco1,0.23,
5495,FC(F)(Cl)C(F)(F)Cl,2.82,
5496,Cc1cc2nc[nH]c2cc1C,2.35,
5497,CN=c1[nH]c(SC(F)F)nc(=NC(C)(C)C)[nH]1,3.91,
5498,CCCc1ccccc1O,2.93,
5499,CCCCCCOC(=O)C(CC)C(CO)Cc1cncn1C,2.71,
5500,CC(C)(C(N)=O)n1nc2ccccc2n1,1.16,
5501,O=c1[nH]cc(Br)c(=O)[nH]1,-0.21,
5502,CC(=O)C=Cc1cccc(C#N)c1,1.59,
5503,CC(=O)Nc1c(C)cc(C)cc1[N+](=O)[O-],1.18,
5504,Cc1cccc(N)c1,1.4,
5505,COC(=O)c1sccc1S(=O)(=O)NC(=O)N=c1nc(C)[nH]c(OC)n1,1.56,
5506,CC(=O)C=Cc1ccc(Br)cc1,3.03,
5507,CN(C)C(=O)OCc1cccc([N+](=O)[O-])c1,1.98,
5508,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,4.6,
5509,Cc1c2ccccc2cc2ccccc12,5.07,
5510,CCOc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.06,
5511,CCOc1cc(C(=O)Nc2ccc(OC)c(OC)c2)cc(OCC)c1OCC,4.11,
5512,[N-]=[N+]=Nc1ccccc1,2.59,
5513,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,3.2,
5514,CC1OC(OC2CCC3(CO)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)CC(O)C1O,0.15,
5515,OC(CNCC(O)COc1ccccc1)COc1ccccc1,2.52,
5516,O=c1cc[nH]cc1,-1.3,
5517,Oc1cccc(Br)c1,2.63,
5518,CC1(C)OCC2OC3(C(=O)O)OC(C)(C)OC3C2O1,1.35,
5519,CCc1ccc(OC(=O)NC)cc1,2.23,
5520,CC1CCC2CC(=O)N(C)C3OC4(C)CCC1C23OO4,2.76,
5521,CCCCC,3.39,
5522,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96,
5523,Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,2.45,
5524,COCCOC(=O)C1=C(C)N=C2CC(c3cccc(OC)c3)CC(=O)C2C1c1coc2ccc(C)cc2c1=O,5.23,
5525,CCOC(=O)C(Cc1ccc(OC)c(OC)c1)=NC=O,1.97,
5526,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19,
5527,CSc1ccccc1N=NN(C)C,3.13,
5528,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.7,
5529,CCN(CC)N=Nc1ccc([N+](=O)[O-])cc1,4.17,
5530,CCOC(=O)c1cnc(C)cn1,0.61,
5531,CC(=O)Nc1cccc2nccnc12,1.06,
5532,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)C,3.37,
5533,O=C(CCl)N1CCOCC1,-0.6,
5534,O=C(CN1CCCC1)NC1COc2ccccc21,1.76,
5535,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,2.03,
5536,C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.88,
5537,CC(=O)Nc1cccc(I)c1,2.64,
5538,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,
5539,COCCn1c(C)cc(C(=O)CSc2n[nH]c3nc4ccccc4n23)c1C,3.45,
5540,Cc1nonc1C,0.71,
5541,COC(=O)c1cccc(C)c1,2.77,
5542,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4.05,
5543,Cc1c(O)c(=O)ccn1CCN,-1.55,
5544,CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99,
5545,COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,3.5,
5546,Cc1cc(C)cc(OC(=O)CNC(=O)c2ccccc2)c1,3.4,
5547,Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl,5.7,
5548,Cc1nnc(C=NO)s1,0.78,
5549,Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1.57,
5550,CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.62,
5551,OCCN1CCCCC1,0.96,
5552,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O[Na],0.93,
5553,Fc1cccc(F)c1NC1=NCCN1,0.93,
5554,c1ccc(OP2OCCO2)cc1,1.42,
5555,CCN=c1[nH]c(SC)nc(=NC(C)C)[nH]1,2.98,
5556,COc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(OC)cc3)c2)cc1,5.59,
5557,COC12C(=COC(N)=O)c3c(O)c(N=c4[nH]ccs4)c(C)c(O)c3N1CC1NC12,0.62,
5558,CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,1.62,
5559,O=C(CC=Nc1cccc(C(F)(F)F)c1)c1ccc(Br)cc1,5.65,
5560,Brc1ccsc1,2.62,
5561,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)I,1.03,
5562,CCCNC(=O)c1ccccc1,1.72,
5563,CS(=O)c1sccc1[N+](=O)[O-],1.69,
5564,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,2.1,
5565,CNS(=O)(=O)c1ccc(C)cc1,1.28,
5566,CSc1nnc(C2CCCCO2)c(=O)n1N,0.38,
5567,O=C(O)c1ccncc1,0.32,
5568,N=c1nc(-c2cccc(SC(F)(F)F)c2)[nH]c(=N)[nH]1,3.2,
5569,Cc1ccc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl,4.93,
5570,CCOCc1ccccc1,2.16,
5571,CC(=O)C=Cc1ccc(N(C)C)cc1,2.66,
5572,c1ccc(-c2ccncc2)nc1,1.58,
5573,Cc1c(NC(=O)C2CCCCN2S(=O)(=O)c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,3.89,
5574,COC(=O)Nc1ccc(C)cc1,2.29,
5575,Cc1c(NCC(C)C)c(=O)n(-c2ccccc2)c(=O)n1C,1.48,
5576,CC(=O)NC(CCCN=C(N)N)C(N)=O,-2.84,
5577,O=C(Nc1ccccc1)c1cc(Cl)cc(Cl)c1O,4.01,
5578,CC1CCCC(C)N1,1.53,
5579,CCN(CC)CCSC(=NO)c1noc(-c2ccccc2)n1,2.13,
5580,CCC(CC)C1=NS(=O)(=O)c2ccccc2N1,1.88,
5581,CN(C)C(=O)NS(=O)(=O)Cc1ccccc1,0.54,
5582,c1cncc(C2CCCCN2)c1,0.97,
5583,C[C@H]1CN(C(=O)c2csc3c2CCCC3)/C(=N/c2ccc(Cl)cc2)S1,5.53,
5584,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.98,
5585,c1ccc(-c2cc3ccccc3cn2)nc1,3.05,
5586,ClCCCCl,2.0,
5587,CC(C)C=NCC(=O)NC(=O)C=[NH+][NH-],0.37,
5588,COc1ccc2cc(CC(=O)OCC(=O)N3CCOCC3)ccc2c1,2.13,
5589,O=[N+]([O-])c1nccn1CCCOc1ccccc1,2.38,
5590,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],2.4,
5591,CNC(=O)C=C(C)OP(=O)(OC)OC,-0.2,
5592,CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,3.23,
5593,C=CCOc1ccccc1,2.94,
5594,CC(C)NCC(O)COc1ccccc1C1CC1,3.07,
5595,CC1(C)CCC(c2ccccc2)(N2CCCCC2)CC1,6.39,
5596,COC1CC2(C)C(O)C(F)CC2C2CCc3cc(O)ccc3C12,2.35,
5597,CC(=O)C(C#N)=NNc1cccc(Cl)c1,3.9,
5598,CCOC(C)OCC,0.84,
5599,CSc1ccc(COC(=O)N(C)C)cc1,2.86,
5600,CCCOC1OC(CO)C(O)C(O)C1O,-1.66,
5601,O=S(=O)(Nc1ccccc1)C(F)(F)F,3.05,
5602,CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,
5603,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,2.52,
5604,Cc1ccc([N+](=O)[O-])cc1N,1.87,
5605,COC(=O)C(=Cc1ccco1)[N+](=O)[O-],1.88,
5606,OCc1ccccc1,1.1,
5607,CCNC(O)=NO,-0.76,
5608,O=C(O)CCCCCN1C(=O)C=CC1=O,1.15,
5609,S=c1ssc2c1CCCCC2,3.27,
5610,O=C(O)c1cccc(Oc2ccccc2)c1,3.91,
5611,C#CC1(O)CCCCC1,1.73,
5612,COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.65,
5613,CCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-0.47,
5614,Oc1ccc(Cl)cc1Cl,3.06,
5615,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,5.88,
5616,O=[N+]([O-])c1cccc2cccnc12,1.4,
5617,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,3.61,
5618,CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.61,
5619,CCC[N+](=O)[O-],0.87,
5620,O=C(Nc1ccc(Cl)c(Cl)c1)C1CCCCC1,4.72,
5621,COC(=O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],4.21,
5622,Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,1.65,
5623,O=C(COc1ccccc1)NNCc1ccccc1,2.16,
5624,CC=C1CC2C=CC1C2,3.82,
5625,CCOC(=O)Cn1cnc([N+](=O)[O-])c1I,0.57,
5626,O=C(c1ccccc1)c1ccccc1,3.18,
5627,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,4.91,
5628,OCC1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,0.26,
5629,C1=C(c2ccccc2)CCCC1,4.53,
5630,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2,
5631,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1,6.44,
5632,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2cn(C)cn2)NC(=O)C(Cc2ccccc2)CC(O)N2CCOCC2)OC1=O,2.16,
5633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,7.57,
5634,N#CCCN(N)c1nc2cc(C(F)(F)F)ccc2o1,1.72,
5635,CCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,
5636,COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],0.0,
5637,Cc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc2ccc(F)cc12,5.68,
5638,c1ccc2ccccc2c1,3.3,3.29
5639,c1nc[nH]n1,-0.58,
5640,CCCCS,2.28,
5641,O=[N+]([O-])c1cccc(O)c1,2.0,
5642,CC(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,5.31,
5643,CC(=O)N=C1C=CC2=CC=CC=CC21,2.48,
5644,Cc1no[n+]([O-])c1C,0.23,
5645,O=Cc1cc(O)ccc1O,0.54,
5646,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,7.25,
5647,CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.46,
5648,CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0.11,
5649,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.1,
5650,CSCCC(N)C(=O)O,-1.87,
5651,NC(=S)c1cccnc1,0.67,
5652,Cc1ccc(N[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)cc1Br,2.28,
5653,CCC(=O)n1c(=O)n(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c2ccccc21,4.8,
5654,N#CCc1ccccc1,1.56,
5655,C#CCOc1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)cc1OCC,4.93,
5656,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43OC(C)=O)C2)OC(C)C1O,2.95,
5657,COC(=O)C(C#N)=NNc1ccccc1C(F)(F)F,3.7,
5658,CCOC(=O)c1c[nH]cc1C,2.14,
5659,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,4.1,
5660,C=CCNCC=C,1.11,
5661,Nc1ccc(CO)cc1,-0.22,
5662,Cc1ccc2c(ccc3ccccc32)c1,5.15,
5663,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,5.75,
5664,CON(C)C(=O)Nc1ccccc1,1.29,
5665,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2c3ccccc3ccn2c1C(=O)c1ccccc1,4.48,
5666,COc1ccc(C(C#N)C(C)C)cc1,2.68,
5667,CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)O,3.2,
5668,CNC(=O)Oc1cccc(OC)c1,1.3,
5669,CNC(=O)c1ccccc1N=NN(C)C,1.83,
5670,OC1CCN(CCCc2ccccc2COc2ccccc2)CC1,3.21,
5671,CCc1ccccc1C(N)=O,1.17,
5672,CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,1.75,
5673,CC(C)(C)S(=O)(=O)CC(Cc1cccc2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,3.15,
5674,OCCCCc1ccccc1,2.35,
5675,O=[N+]([O-])c1cnc(C=Cc2ccc3c(c2)OCO3)n1CCO,2.03,
5676,C=C1C(=O)OC2CC3(C)CCCC(C)C3=CC12,3.38,
5677,Cc1ccccc1NC1=NCCN1,1.28,
5678,NCC(CC(=O)O)c1ccc(Cl)cc1,-0.96,
5679,CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n1ccnc1,3.15,
5680,COc1ccc2ccc(=O)oc2c1,1.74,
5681,CNc1ccc(-c2nc3ccc(C#N)cc3s2)cc1,2.5,
5682,O=Cc1cccs1,1.02,
5683,C=CCn1c(SCC(=O)N2C[C@@]3(C)C[C@@H]2CC(C)(C)C3)nc2sc(CC)cc2c1=O,6.04,
5684,CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1,1.56,
5685,c1cc2ccsc2cn1,1.74,
5686,CCC12CC3CC(CC(N)(C3)C1)C2,3.4,
5687,Cc1c(N2CCCC2)c(=O)n(-c2ccccc2)c(=O)n1C,2.26,
5688,Cn1c(N)cc2ccccc21,1.72,
5689,C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,2.97,
5690,CCCCCSC1OC(CO)C(O)C(O)C1O,0.39,
5691,CN(C)C(=O)Nc1ccc(Br)cc1,2.19,
5692,Clc1ccc2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.9,
5693,CC(CO)OC(C)CO,-0.67,
5694,COc1ccccc1C=CC(=O)O,2.54,
5695,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.62,0.34
5696,O=C1C=C(N2CC=CC2)C(=O)c2ccccc21,2.85,
5697,Cc1ccc2cccc([N+](=O)[O-])c2n1,1.99,
5698,CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,0.68,
5699,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,2.38,
5700,CC(C)c1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,1.23,
5701,CSc1cnccn1,1.17,
5702,OC(C1CO1)C(O)C1CO1,-1.29,
5703,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(C(F)(F)F)cc1,4.95,
5704,O=C(O)C(c1ccccc1)c1ccccc1,3.09,
5705,O=C(O)c1ccc(I)cc1,3.02,
5706,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4,
5707,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,1.7,
5708,CC1CC(C)CN(N=O)C1,1.53,
5709,CN(C)C(=O)Nc1cccc(N)c1,-0.1,
5710,Cc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,2.26,
5711,Cc1cc(C(C)C(=O)O)ccc1-c1nccs1,3.06,
5712,Cc1cc(C)c(O)c(C)c1,2.73,
5713,O=C(O)c1c(Br)cccc1Br,3.58,
5714,CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.93,
5715,CC(=O)NN,-1.58,
5716,CN(C(=O)CCS(C)=O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.67,
5717,COC[C@H](C)NC(=O)CCl,0.61,
5718,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,4.58,
5719,NC(=S)NN=Cc1ccc(O)cn1,1.04,
5720,CCc1ncc([N+](=O)[O-])n1C,0.68,
5721,N#Cc1cccc(N=C=S)c1,3.13,
5722,COc1nc(N(C)C)nc(C(Cl)(Cl)Cl)n1,3.33,
5723,CC(=O)NN=Cc1ccccc1O,1.71,
5724,CC(=O)Nc1ccc(O)cc1,0.46,0.25
5725,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,3.67,
5726,CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.61,
5727,O=C(O)C=Cc1ccc([N+](=O)[O-])cc1,2.12,
5728,O=C(O)C1CCCNC1,-2.89,
5729,CCCCCC(=O)NC1(CCC)CCCC1,4.28,
5730,CCCCCCCCC=CCCCCCCCC(=O)OC,7.45,
5731,CON(C)C(=O)Nc1ccc(OC(C)CC2CCCCC2)cc1,4.51,
5732,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3.27,1.39
5733,CCCOc1cncc(C)n1,2.29,
5734,S=c1[nH]cnc2[nH]cnc12,0.01,
5735,CCCOC1(c2ccccc2)CN(C)CCO1,2.13,
5736,O=C(OCc1c(F)cccc1Cl)c1cccc(S(=O)(=O)N2CCCC2)c1,4.22,
5737,Cc1cc(Br)ccc1NC(=O)CSc1n[nH]c(=N)s1,2.69,
5738,COP(=O)(NC(C)(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.83,
5739,OCc1c2ccccc2cc2ccccc12,3.04,
5740,O=C(O)CSCc1ccccc1,2.1,
5741,CCNC(=O)CCn1ccc(=O)c(O)c1C,-0.82,
5742,O=P1(N(CCCl)CCCl)OCCCN1Cl,1.94,
5743,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,-0.85,
5744,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2.3,1.06
5745,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,3.88,
5746,CCCCCC(C)O,2.31,
5747,CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,1.43,
5748,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,1.36,
5749,CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,3.0,
5750,O=S(=O)(CF)Nc1ccc(Cl)cc1,2.25,
5751,COCCOC(=O)c1ccccc1,1.78,
5752,Cn1cc(C(=O)O)c2ccccc21,2.0,
5753,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N2CCOCC2C#N)C(O)C(C)O1)CC(O)(C(O)CO)C=4,1.56,
5754,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,2.85,
5755,CN1C(=O)NC(=O)C(=O)C1=O,-1.01,
5756,COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,2.56,
5757,CCS(=O)(=O)c1nonc1C,0.92,
5758,COCCOCCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,1.41,
5759,Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,6.31,
5760,CCOc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,1.03,
5761,O=C(NC1CCCC1)C1c2ccccc2Oc2ccccc21,3.95,
5762,NC(=O)c1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,1.4,
5763,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,6.03,
5764,NS(=O)(=O)c1ccccc1[N+](=O)[O-],0.34,
5765,CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.32,
5766,C/C(=C\c1ccco1)[C@@H]1c2c(-c3ccccc3)n[nH]c2OC(=N)C1C#N,4.82,
5767,CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.29,
5768,CCCCCCn1cc(C(O)OC)cc1O,2.3,
5769,CN(CCO)S(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)N(C)CCO)ccc12,3.2,
5770,Cc1cccc(CO)c1,1.6,
5771,Cc1cc(C)cc(NCc2cnc3[nH]c(=N)[nH]c(=N)c3c2C)c1,2.11,
5772,CCCc1nonc1C,1.71,
5773,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4.3,
5774,CC(=O)NNC(=O)Nc1ccc(Cl)cc1,1.12,
5775,C=CCC1(CC=C)C(=O)NC(=O)N(C)C1=O,1.55,
5776,CCCCCCCOC1OC(CO)C(O)C(O)C1O,0.73,
5777,OCCOc1cccc2ccccc12,2.5,
5778,CC1=CC=C(C(C)C)CC1,4.25,
5779,O=C(c1cc2ccccc2s1)N1CCCN(c2ccc(C(F)(F)F)cn2)CC1,4.92,
5780,Oc1c2c(c(O)n1-c1nccs1)C1c3ccccc3C2c2ccccc21,3.83,
5781,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OCc1ccccc1,2.66,
5782,c1cnoc1,0.08,
5783,CCN1C(=O)C(=O)c2c(cccc2[N+](=O)[O-])C1=O,0.82,
5784,CC1CC2=NOS3=C2C(=NO3)C1,1.5,
5785,CC(=O)C=Cc1cccc(Br)c1,3.02,
5786,Cc1ccc(NC(=O)c2cccnc2)cc1,2.08,
5787,CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96,
5788,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.4,
5789,CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,1.0,
5790,O=c1[nH]c(O)cn1-c1ccccc1,0.83,
5791,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)O,-1.0,
5792,NCCCCc1ccccn1,0.86,
5793,CCOC(=O)CCCCC(=O)O,0.91,
5794,CCCCCCOc1ccc(CC(=O)O)cc1,3.96,
5795,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1I,2.4,
5796,Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1C=CC2C1,1.36,
5797,CC(=O)OC=C1CSC2C(NC(=O)CC#N)C(=O)N2C1C(=O)O,-0.45,
5798,O=c1ccn(C2CC(F)C(CO)O2)c(=O)[nH]1,-0.49,
5799,CCOC(=O)c1ncccn1,-0.31,
5800,CCCc1cccc(OCC(=O)O)c1,2.71,
5801,CC(=O)Nc1ccc(C(C)=O)cc1,1.24,
5802,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNCCO)C(C)C,3.5,
5803,N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],2.9,
5804,S=C=NCc1ccc2ccccc2c1,4.42,
5805,CCCCNC(=O)c1cccnc1,0.9,
5806,OCCNCc1ccccc1,0.79,
5807,Cc1nc(C#Cc2ccccn2)cs1,1.9,
5808,CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,3.51,
5809,Cc1ccc2c(c1)C(NC(=O)CN1CCCC1)CO2,2.24,
5810,CNC12CCCCC1CC(O)c1ccccc12,1.84,
5811,c1ccc(-c2c[nH]nn2)cc1,1.91,
5812,CN=c1[nH]c2ccccc2o1,1.82,
5813,S=C1CCCCN1,0.13,
5814,COc1cc(C(=O)c2ccc(F)cc2)cc(C(=O)c2ccc(F)cc2)c1,4.89,
5815,O=C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.24,
5816,NNC(=O)c1cccc(Cl)c1,1.18,
5817,CC1CN1C1=C(F)C(=O)C(N2CC2C)=C(F)C1=O,1.61,
5818,O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],-0.52,
5819,Clc1cccc2c(Cl)cccc12,4.67,
5820,Clc1ccc(Br)cc1NC1=NCCN1,2.05,
