,smiles,logP
4881,CC(C)OC(=O)C1=CC2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,2.82
4882,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,3.88
4883,O=[N+]([O-])c1ccc(C=NO)cc1,1.95
4884,CCOc1ccc2cc[nH]c2c1,2.53
4885,Oc1cnc2ccccc2c1,2.08
4886,NS(=O)(=O)c1cc2c(s1)C(O)CCS2,0.48
4887,N#CN=[N+]([O-])c1ccc(Cl)cc1,2.33
4888,CCc1occc(=O)c1O,0.63
4889,NNC(=O)c1ccnc(-c2ccccc2)c1,1.36
4890,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.23
4891,CC1(C)C2CC=C(CO)C1C2,3.22
4892,NC(=O)CCC(N)C(=O)O,-3.64
4893,CC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.05
4894,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.59
4895,CCN(CC)c1ccc(C=C2C(=O)c3ccccc3C2=O)c(OC)c1,5.05
4896,Cc1c[nH]c(=NS(=O)(=O)c2ccc(N)cc2)c(Br)c1,1.79
4897,CCC(C)(C)COC(N)=O,1.45
4898,COCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.19
4899,CCCCCC,3.9
4900,S=C=NC(c1ccccc1)c1cccc2ccccc12,6.44
4901,CC(=O)OCn1cc2c(=O)n(COC(C)=O)cnc2n1,-0.2
4902,COc1ccccc1N1CCN(CCNC(=O)c2ccncn2)CC1,1.5
4903,O=C(N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,0.22
4904,CC(C)(C)C(=O)c1ccccc1,3.0
4905,COc1cccc(NC(=O)NN)c1,0.17
4906,c1ccc(Nc2cccc3ccccc23)cc1,4.2
4907,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,2.88
4908,NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,0.65
4909,CCCCCOc1ccc2ccc(=O)oc2c1,3.92
4910,CC1=NS(=O)(=O)c2cnccc2N1,-0.41
4911,CC1(C)CON(Cc2ccccc2Cl)C1=O,2.5
4912,CCCC1CCCc2ncc(C(=O)OC)c(=O)n21,1.14
4913,CCCCN1C(=O)NC(=O)C(=O)C1=O,0.81
4914,N=c1ccn(C2OC(CCl)C(O)C2O)c(=O)[nH]1,-1.05
4915,COC(=O)Nc1ccccc1Cl,2.16
4916,CN(C)c1ccc2c(c1)C(=O)OC2(C)C,2.42
4917,O=[N+]([O-])OCCOCCO[N+](=O)[O-],0.98
4918,N=c1[nH]c(=O)c2[nH]nnc2[nH]1,-0.71
4919,CC1CCCC(C)N1,1.53
4920,CCCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0.23
4921,Cc1cccc2sc3nncn3c12,1.7
4922,CC(=O)c1cccc(F)c1,1.77
4923,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1SC,1.92
4924,CSc1cccc(CCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,1.63
4925,CC(C)c1ccc(-c2ccccc2)cc1,5.51
4926,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,-0.8
4927,NC(=O)OCCc1c[nH]c2ccccc12,1.69
4928,CCS(=O)c1sc(C(C)=O)c(Cl)c1C#N,2.64
4929,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.91
4930,CP(C)c1ccccc1,2.57
4931,CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1c(Cl)cc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl,-0.1
4932,CCCCCOn1c(=O)[nH]c(C)c(Br)c1=O,1.69
4933,Clc1cc(Cl)cc(Oc2ccccc2)c1,5.21
4934,OCCCc1ccncc1,0.58
4935,CCCCCCNC(=O)COC(=O)c1ccccc1,2.81
4936,CN1CCC=C1c1cccnc1,1.13
4937,COc1cccc(C(=O)O)c1,2.02
4938,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)N1CCN(C(=O)c2ccco2)CC1,2.27
4939,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,6.72
4940,Clc1ccc(Cl)c(Cl)c1,4.02
4941,O=NN1CCCCCCCC1,2.04
4942,CCN(CCO)C(=O)COC(=O)c1ccccc1,0.93
4943,CN(C)CCCCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.53
4944,CC(C)COC(=O)n1c(-c2cscn2)nc2ccccc21,3.46
4945,OCCN1CCCCC1,0.96
4946,CN=c1[nH]cnc2c1ncn2Cc1ccccc1F,1.86
4947,S=C=NCCCCc1cccnc1,2.7
4948,N=c1[nH]cnc2c1ncn2C1OC2CO[PH](=O)(=O)OC1C2O,-2.96
4949,CN(C)CNC(=O)c1ccccc1,0.63
4950,C#CCOc1c(Cl)cc(N=CNOC(C)CC)cc1Cl,4.2
4951,COc1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.65
4952,O=[N+]([O-])c1ccc(C=CS(=O)(=O)c2ccccc2)o1,1.88
4953,CCCCC[N+](=O)[O-],2.01
4954,O=[N+]([O-])c1cccc(Br)c1,2.64
4955,CC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,1.14
4956,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1.15
4957,CCN=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.16
4958,c1ccc2ncccc2c1,2.03
4959,O=C(O)CCc1ccc(O)cc1,1.16
4960,CC(C)C(NC(=O)C(N)CC(N)=O)C(=O)O,-1.85
4961,CCC1(C2=CCCCCC2)C(=O)NC(=O)N(C)C1=O,2.82
4962,Clc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.05
4963,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2.81
4964,O=C(O)COc1cccc(F)c1,1.48
4965,CC(=O)Nc1cccc(C)c1C,1.35
4966,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,5.2
4967,[N-]=[N+]=Nc1ccccc1,2.59
4968,OCc1ccc2c(c1)OCO2,1.05
4969,O=C(O)CNC(=O)c1ccccc1,0.31
4970,CCC(C)C(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.61
4971,Cc1ccnc2c(O)ccc(C)c12,2.71
4972,C=C(C)C(=O)OC(C)(C)C,2.54
4973,C=CC=CCC1=C(C)C(OC(=O)C2=C(CC(C)C(=O)OC)C2(C)C)CC1=O,4.3
4974,Clc1cc(Cl)c2oc3c(Cl)cc(Cl)c(Cl)c3c2c1,6.34
4975,Oc1c(CSCc2ccccc2)[nH]c(=S)n1C1CCCCC1,4.58
4976,NS(=O)(=O)c1cccc(Cl)c1,1.29
4977,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.35
4978,CC(C)CC(N)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.19
4979,CCCCNCCCC,2.83
4980,CC(=O)NNC(=O)Nc1ccc(Br)cc1,1.38
4981,CCC(=O)N=c1cc[nH]c2cc(Cl)ccc12,2.73
4982,CC(=O)N1Cc2ccccc2CC1C(=O)OCc1ccc(C#N)cc1,2.41
4983,CN(C)CCCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.72
4984,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,-1.3
4985,CCCCCCCCCCCc1ccc(O)cc1,7.18
4986,CC(C)(C)C(COc1ccccc1)OC(=O)n1ccnc1,3.58
4987,CCCCNC(=O)c1ccc2cc(O)c(O)cc2c1,2.72
4988,Cc1ccccc1C=C[N+](=O)[O-],2.63
4989,CC(CCC(=O)NCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,3.54
4990,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78
4991,O=Cc1ccncc1,0.43
4992,O=C(CN1CCCCC1)Nc1ccccc1Cl,2.76
4993,CS(=O)(=O)c1ccccc1,0.5
4994,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC3OC(=O)c4ccccc43)=CCSC12)c1csc(=N)[nH]1,1.28
4995,Nc1ccc(C(=O)O)c(O)c1,0.89
4996,O=C1C=NC(c2ccccc2F)c2cc(Br)ccc2N1,2.98
4997,CC(NC(=O)C(NC(=O)C([NH3+])Cc1ccccc1)C(C)C)C(=O)[O-],-2.19
4998,CCCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.02
4999,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,4.9
5000,CC(=O)c1ccccn1,0.85
5001,CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.52
5002,[N-]=[N+]=Nc1ccc(C(=O)O)cc1,2.54
5003,CCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34
5004,Clc1ccc2ccccc2n1,2.71
5005,CCc1ccccc1,3.15
5006,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.26
5007,O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,1.22
5008,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,2.69
5009,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.31
5010,CCCCCCSC1=C(C#N)C(c2cccs2)C(C(=O)Nc2ccccc2OC)C(C)=N1,6.28
5011,CCC(C)CC,3.6
5012,CN(CCN)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,0.65
5013,c1c[nH]cn1,-0.08
5014,CCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,1.47
5015,CC(=O)c1ccccc1NCCO,1.59
5016,CCCCC(C(N)=O)n1nnc2ccccc21,1.88
5017,COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,0.63
5018,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,3.2
5019,NCCCCC(N)C(=O)O,-3.05
5020,COC(=O)C(C#N)=NNc1cccc(C(F)(F)F)c1,3.78
5021,CSC(C)=NOC(=O)N(C)SN(C)C(C)=O,1.3
5022,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,7.21
5023,CCN(CC)C(=O)CCC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.22
5024,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,2.69
5025,CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],2.76
5026,CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,0.21
5027,Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.22
5028,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Br)c1OC,2.23
5029,NC(=O)c1ccnnc1,-0.96
5030,Cc1ccc(Cc2c[nH]c(=NCCCCc3ccc(Br)cc3C)[nH]c2=O)cn1,3.61
5031,O=C(NCC(O)CO)c1c(I)c(N(CCO)C(=O)CO)c(I)c(N(CCO)C(=O)CO)c1I,-2.55
5032,CCCCCCCc1ccncc1,5.0
5033,CC(=O)NC(C(N)=O)C(C)C,-0.61
5034,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(C(F)(F)F)cc1,4.95
5035,C=CCCCCCCCCC(=O)O,3.86
5036,CC(C)OC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,4.97
5037,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.17
5038,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,4.39
5039,CN(C)c1cnnc(N(C)C)c1,0.84
5040,CN(C)C(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.61
5041,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.33
5042,CCc1ccccc1CC,3.72
5043,O=Cc1ccc(O)c([N+](=O)[O-])c1,1.48
5044,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,0.37
5045,COc1ccccc1OCC1CN=C(N)O1,0.85
5046,O=C(O)Cc1ccccc1F,1.5
5047,O=C(O)C(Cl)Cl,0.92
5048,COc1nnc(OC)c2ccccc12,2.22
5049,CCOP(=O)(OCC)SCS(=O)C(C)(C)C,2.66
5050,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4
5051,CCn1cnc([N+](=O)[O-])n1,-0.19
5052,Cc1cc(C)cc(O)c1,2.35
5053,CCn1cccc(O)c1=O,0.2
5054,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,1.01
5055,N=C(N)NCCCCc1ccccc1,1.59
5056,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCC[N+]1([O-])CCOCC1)C(C)C,4.07
5057,CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.44
5058,CCCNC(=O)c1[nH]nc(C)c1[N+](=O)[O-],0.65
5059,CNC12CCCCC1Cc1ccc(OC)cc12,3.54
5060,CSc1ccc([C@@H]2c3c(c(O)n(-c4cccc(C(F)(F)F)c4)c3O)ON2c2ccccc2)cc1,5.98
5061,O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,3.57
5062,CCCc1ssc(=S)c1CC,3.76
5063,O=C(c1ccccc1)c1ccncc1,1.98
5064,S=C=Nc1ccc(-c2ccc(N=C=S)cc2)cc1,5.5
5065,Oc1ccc(C(c2ccc(O)cc2)c2cccnc2)cc1,3.13
5066,COc1cccc(OC)c1OCCN(C)C,1.05
5067,C#CCOc1c(Cl)cc(N=CNOCCOCC)cc1Cl,3.7
5068,c1ccc(N2CCCCC2)cc1,2.98
5069,N#Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.8
5070,O=C(N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O)c1ccccc1,-0.1
5071,CCc1noc(-c2[nH]c3ccccc3c2C(=O)C(=O)N(C)C)c1C,2.68
5072,CCCC(=O)O[Na],-3.2
5073,COC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,4.3
5074,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,4.26
5075,COC(=O)NC1=NCC(c2ccccc2)N1C,1.57
5076,CN(C)N=Nc1nccs1,1.27
5077,CCC(C(=O)OCc1ccc(C(C)(C)C)cc1)C(CO)Cc1cncn1C,3.67
5078,Nc1ccccc1S,1.43
5079,CCCNC(=O)c1ccco1,1.1
5080,CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,0.99
5081,C=CCn1c(C)c(C=C2C(=O)OC3(CCCCC3)OC2=O)c2ccccc21,4.62
5082,O=C(N=c1cn[nH]s1)Nc1ccccc1,1.77
5083,CCc1cc(NC(C)=O)ccc1O,1.31
5084,O=C(NCCO)C(F)(F)Cn1cnc([N+](=O)[O-])n1,-0.77
5085,O=c1sscc1-c1ccccc1,2.64
5086,NCc1ccc([N+](=O)[O-])cc1,1.06
5087,ICCCI,3.02
5088,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.25
5089,OCC#CC(O)(c1ccc(F)cc1)c1ccc(F)cc1,3.61
5090,CC(C)(C)c1cc(C(F)(F)F)nc(SCCNC(=O)C2CCCCC2)n1,5.77
5091,CCCCCCCCCCCCCCCC(=O)OCC1OC(n2ccc(=N)[nH]c2=O)C(O)C1O,5.03
5092,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,7.11
5093,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,2.85
5094,NC(=O)NCc1ccccc1,0.73
5095,CC(=O)Nc1cccc(C(C)=O)c1,1.06
5096,COc1ccc2c(OC(C)=O)c(OC)c(OC)c(OC(C)=O)c2c1,2.39
5097,C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54
5098,CN1C(C(=O)N=c2cccc[nH]2)C(=O)c2ccccc2S1(=O)=O,3.06
5099,NC(Cc1ccc(O)c(O)c1)C(=O)OCc1cccc(C(F)(F)F)c1,2.29
5100,CCC1(C)C(=O)NC(=O)NC1=O,0.08
5101,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN=C(NC)NC#N)C(C)C,4.4
5102,NC1CCc2ccccc2C1O,0.81
5103,N=c1nc(C(Cl)(Cl)Cl)nc(Sc2ccc(Cl)cc2)[nH]1,4.51
5104,CCN(CC)CC,1.45
5105,Cc1cccc(CN(C)N=O)c1,1.96
5106,COC(=O)C(C#N)=NNc1cc(C#N)ccc1C#N,2.81
5107,COC(=O)C=COc1ccccc1,2.68
5108,N=c1[nH]cc(Cc2cccc(Cl)c2)c(=N)[nH]1,2.29
5109,CCc1ccccn1,1.69
5110,CC(C)OC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.81
5111,CCCc1ccc(OC(=O)N(C)C)cc1,3.15
5112,N=c1[nH]c2cc(Cl)ccc2o1,2.46
5113,CC(=O)Nc1ccc(C)c(C)c1,2.1
5114,CCN(C(=O)Cn1c(O)c2c(c1O)CCCC2)c1nnc(-c2ccc(Cl)cc2)s1,4.91
5115,CCOc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.58
5116,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.6
5117,O=C(Cn1cc(C(=O)C(F)(F)F)c2cc(Br)ccc21)N1CCCCCC1,4.62
5118,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CC(O)CO,0.4
5119,NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,1.36
5120,CCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.06
5121,OCCCCCl,0.85
5122,COc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1,1.58
5123,Cc1ccco1,1.85
5124,CC(=O)Nc1ccc(C)c(C)c1C,1.76
5125,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,1.97
5126,CC(=O)OC1CC(C)CCC1C(C)C,4.0
5127,CCNC(=O)c1ccoc1,0.72
5128,Nc1ccc(S(=O)(=O)N=c2ccc(Cl)c[nH]2)cc1,1.82
5129,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,8.2
5130,O=c1cc(O)n(-c2ccccc2)o1,0.54
5131,CSc1ccc(S(=O)(=O)N(CC(=O)NC[C@@H]2CCCO2)c2ccc(C)cc2)cc1,4.3
5132,COc1ccc2c(c1)OCC2NC(=O)CN1CCCC1,1.92
5133,O=[N+]([O-])c1ccsc1,1.55
5134,S=C(Nc1ccccc1)c1ccccc1,3.03
5135,Cc1cccc(OC(C)C(=O)NNC(C)C)c1,1.88
5136,Cn1c(=O)c(=O)n(C)c2ccccc21,0.08
5137,CCCCCCCCCCCCC(C)c1ccccc1,9.29
5138,CC=CCCCCC,4.51
5139,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,3.94
5140,CCCCCCCCCc1cccc(O)c1,5.61
5141,CC(=O)NC(=O)COC(=O)c1ccccc1,1.24
5142,COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,3.4
5143,Cc1ccc(C(O)c2ccccc2)cc1,3.13
5144,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.61
5145,CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.34
5146,CN(C)C(N(C)C)=S(I)c1c(Cl)cccc1Cl,0.0
5147,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,3.77
5148,CCC(=O)C1(c2cccc(OC(=O)OC(C)C)c2)CCN(C)CC1,1.72
5149,Cc1cccc(Cl)c1Cn1ccc(=Nc2nnc(Cc3ccc(-n4cnnn4)cc3)s2)[nH]1,4.99
5150,N#Cc1ccccc1[N+](=O)[O-],1.02
5151,N=c1[nH]nc(S(N)(=O)=O)s1,-0.9
5152,O=C1C=CC(=O)C(Cl)=C1,0.84
5153,O=NN(CCCl)C(=O)NC1CCS(=O)(=O)CC1,0.19
5154,O=c1cccc(Cl)[nH]1,0.93
5155,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.33
5156,CCCCC#N,1.12
5157,Cc1cc(NC(=O)N(C)C)cc(C)c1Br,2.92
5158,COc1c(Cl)ccc(Cl)c1Cl,3.64
5159,Nc1cccc(Cl)c1Cl,2.82
5160,CN(C)C(=O)OCc1ccc([N+](=O)[O-])cc1,1.95
5161,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.5
5162,c1ccc(-c2cc(-c3ccccc3)c(=NCCN3CCOCC3)[nH]n2)cc1,3.38
5163,CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,3.81
5164,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.18
5165,OCCCCCc1ccncc1,1.39
5166,c1ccc(CN2CCOCC2)cc1,1.58
5167,Cc1cccc(OCCN(C)C)c1,2.05
5168,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC(=O)C(C)C)c3ccccc3)C2SC1,2.05
5169,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(F)cc1,2.95
5170,CCC(C)NC(=O)C=C(c1ccccc1)c1ccc(Cl)cc1,4.46
5171,C=CCC#N,0.4
5172,CC=CC#CC#Cc1ccccc1,4.76
5173,COc1cccc(C(O)C(C(=O)O)c2ccc(-c3ccccc3)cc2)c1,3.53
5174,CCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.1
5175,CCC(=Cc1ccccc1)[N+](=O)[O-],2.86
5176,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCC#N,1.57
5177,O=C(O)C1C2CCC(O2)C1C(=O)O,1.91
5178,CC(=O)NC(CS)C(N)=O,-0.29
5179,CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.84
5180,O=c1nc(-c2ccccc2)c2cc(Br)ccc2[nH]1,2.71
5181,CCSCc1ccccc1OC(=O)NC,2.04
5182,N=c1[nH]cnc2c1ncn2C1CC(F)C(CO)O1,0.08
5183,CC1=NS(=O)(=O)c2c(Cl)cccc2N1,0.62
5184,COc1cc(C(=O)OC2=NC(c3ccccc3)c3cc(Cl)ccc3NC2=O)cc(OC)c1OC,3.75
5185,CN(Cc1ccc([N+](=O)[O-])cc1)N=O,0.82
5186,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1I,2.09
5187,Cc1occc(=O)c1O,0.09
5188,N#Cc1ccc[nH]1,1.13
5189,NC(=O)c1ccc(C(F)(F)F)cc1,1.71
5190,C1=C\CC/C=C\CC/1,3.16
5191,O=C(O)CCCCCCCc1ccccc1,4.09
5192,CCCCCC=O,1.78
5193,Cc1cc(C)cc(C)c1,3.42
5194,O=C(NC(Cc1ccc(Cl)cc1)C(=O)N=Cc1ccccc1)c1ccccc1,4.41
5195,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1=O,1.65
5196,CC1=CCC(O)(C(C)C)CC1,3.26
5197,[O-][n+]1ccc(NO)c2ccccc21,0.0
5198,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-0.02
5199,COc1cc(S(=O)(=O)CCC(C)C)cc(OC)c1OC,2.12
5200,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CCOCC2)OC1=O,2.11
5201,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45
5202,Clc1cccc(-c2cccc(Cl)c2)c1,5.27
5203,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,2.19
5204,Clc1cc(Cl)c(Cl)nc1Cl,3.32
5205,CC/C(=C\c1ccccc1)[N+](=O)[O-],2.86
5206,O=C(O)C(=O)N=c1[nH]c(-c2ccc3c(c2)OCCO3)cs1,1.8
5207,COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1,1.08
5208,Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,6.05
5209,Cc1cccc(C)c1NC(=O)C1CCCCN1C,1.95
5210,c1ccc2c(c1)ccc1sc3ccccc3c12,5.19
5211,ClC(Cl)(Cl)C(Cl)(Cl)Cl,4.14
5212,CSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.7
5213,Nc1cccc([N+](=O)[O-])c1N,1.27
5214,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCSCCc3ccccc3)c2s1,1.77
5215,c1ccc2c(c1)ccc1sccc12,4.41
5216,Cc1cccc2ccsc12,3.85
5217,C/C(=C\c1ccco1)[C@@H]1c2c(-c3ccccc3)n[nH]c2OC(=N)C1C#N,4.82
5218,Cc1cnc2n(c1=O)CCCC2C,0.69
5219,N#Cc1cccc(OCC(=O)O)c1,0.95
5220,CCNC(=O)c1ccccc1,1.28
5221,N#Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.0
5222,CCCC(=O)CC(=O)CCC,2.23
5223,C=CC(=O)NCCCN(C)C,0.0
5224,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.85
5225,CCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CC,0.23
5226,CCCCCCCCC(=O)OC,4.32
5227,CC(C(=O)NC1CCCC1)N(c1ccc(Cl)cc1)S(C)(=O)=O,3.48
5228,CC(=O)c1sc(S(C)=O)c(-c2ccc(Cl)cc2)c1C,3.82
5229,Cc1ccc(Cl)cc1C,3.82
5230,CC(N)C(O)c1cccc(O)c1,-0.27
5231,Cc1[nH]c(=N)sc1C(=O)CCN1CCCCC1,2.13
5232,c1ccc(Nc2ccccc2)cc1,3.5
5233,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.48
5234,N#C/C=C/c1ccccc1,1.96
5235,O=[N+]([O-])c1cccc(-n2c(O)ccc2O)c1,0.38
5236,CNC(=O)N(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc1ccccc1,1.99
5237,OCCCCCC(F)(F)F,1.64
5238,CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2
5239,CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(OC(C)=O)cc1,1.67
5240,Clc1ccc(-c2ccccc2Cl)cc1,5.09
