,smiles,logP,logD
1728,NC1(c2ccc(-c3nc4ccccc4c(=O)n3-c3ccccc3)cc2)CCC1,,1.5
1729,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,3.6
1730,COc1ccccc1Cn1c(C)nc2ccccc21,,3.47
1731,COc1nc(Br)c[nH]c1=NS(=O)(=O)c1ccc(Cl)s1,,0.99
1732,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,,1.85
1733,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,,1.02
1734,Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,,3.0
1735,CC(=O)NC(C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.1
1736,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,,2.23
1737,COc1ccc(C)c(N(C)c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,,3.18
1738,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,,1.16
1739,CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,,1.0
1740,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.29,0.22
1741,Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,2.54
1742,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,,2.02
1743,N#Cc1cc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)ccc1F,,2.71
1744,CCC(CO)NCCNC(CC)CO,,-1.42
1745,CCOc1ccc(-n2c(C(C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,,3.7
1746,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,,0.49
1747,O=C(NCCN1CCCC1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,2.39
1748,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,,2.2
1749,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,,0.42
1750,Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,,2.8
1751,Cc1cn([C@H]2CCCN(C(CC3CCCCC3)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,,1.83
1752,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1)C1CCCCC1,,2.12
1753,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1)C(C)(C)C,,0.9
1754,Cc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,,1.34
1755,COc1ccc(N=c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)[nH]cn2)cc1,,1.5
1756,O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,,0.6
1757,C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,,2.75
1758,CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,,2.14
1759,Cc1cc(Oc2cc[nH]c(=Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,,2.59
1760,c1ccc(-c2nnc3ccc(=NC4CC4)[nH]n23)cc1,,3.15
1761,COC(=O)Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,,1.82
1762,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,0.1,0.19
1763,CCC(CC)NC(=O)c1c[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,,0.79
1764,O=c1[nH]cnc2scc(-c3ccccc3)c12,,2.07
1765,O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.23
1766,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,2.88
1767,CN=c1cccc(CCOc2ccc(CC(NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)[nH]1,,-0.04
1768,CC(C)C(NC(=O)Cn1c(-c2cccs2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,,2.02
1769,CN=c1c(Br)c[nH]c2[nH]c(-c3ccc(OCCN4CCN(C)CC4)cc3)nc12,,2.91
1770,CCn1c(O)c(-c2ccccc2)[nH]c1=O,1.05,1.0
1771,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,1.56
1772,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,,0.56
1773,O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,,2.86
1774,Cc1cc(C#N)oc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,4.34
1775,NNC(=O)c1ccncc1,-0.7,-0.57
1776,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,,4.3
1777,CS(=O)(=O)c1cccc(N=c2nc(N(CC#N)c3c(Cl)ccc4c3OCO4)cc[nH]2)c1,,3.16
1778,Cc1sc2ncnc(N3CCN(c4ncccn4)CC3)c2c1C,,3.66
1779,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O,,1.42
1780,Cc1ccc(-c2[nH]cnc2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,2.87
1781,O=C(NC(Cc1ccccc1)C(=O)C(O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,,2.8
1782,CN[C@@H](C)[C@H](O)c1ccccc1,,-1.15
1783,COc1cc2c(=NC(=O)Nc3c(Cl)cccc3Cl)[nH]cnc2cc1OCC1CCN(C)CC1,,2.7
1784,O=c1[nH]c(-c2ccccc2)c(-c2ccccc2)o1,,3.42
1785,Cc1c[nH]c(=Nc2ccc(OCCN3CCCC3)cc2)[nH]c1=Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,,2.11
1786,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,,4.37
1787,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1,,2.85
1788,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1,,1.65
1789,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,,-0.71
1790,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,3.99
1791,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,,3.27
1792,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC(O)CC1,,1.89
1793,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,,3.4
1794,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,,-0.43
1795,O=C1C(=O)c2cc(-c3ccsc3)ccc2-c2ccccc21,,3.1
1796,OCC[C@]1(c2ccc(Cl)c(Cl)c2)CCCNC1,,0.61
1797,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,,1.7
1798,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccc(F)c(F)c3)[C@H](Cc3ccccc3)C2)c1,,2.06
1799,O=C1CCOc2nc(CCc3ccccc3)ccc21,,2.5
1800,Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C,,1.74
1801,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,2.75
1802,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,1.13
1803,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,-1.25
1804,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,4.16,0.85
1805,CC(=O)N=c1[nH]c(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,,0.55
1806,COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1,,3.0
1807,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.85,0.97
1808,C=CC(=O)Nc1ccc(C)cc1,,2.25
1809,COc1cc(O)c2c(c1)CCCC(=O)C(=O)C(=O)CCC[C@H](C)OC2=O,,1.64
1810,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCC2)cc1,,1.57
1811,N=c1[nH]c(-c2ccccc2)cs1,,2.43
1812,O=S(=O)(Nc1cccnc1)c1cccs1,,0.54
1813,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,,2.55
1814,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,1.41
1815,N#CCNC(=O)C1CCCCC1C(=O)N1CCCCC1,,0.9
1816,CN(C)C(=O)N[C@H]1CC[C@H](CCN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,,0.12
1817,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,,2.54
1818,N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,,-0.25
1819,Oc1ccc(Br)c2ccccc12,,4.3
1820,CCOc1cc2nccc(Oc3cnc(CC(=O)N=c4[nH][nH]c(CC)c4C)c(OC)c3)c2cc1OC,,3.29
1821,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,,2.29
1822,O=C(N=c1[nH]ccs1)c1ccccc1,,2.43
1823,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,,1.7
1824,CC1CC(CN)CC(CO)C1,,-1.4
1825,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)[C@H](O)C3)c(Cc3ccnc4ccccc34)sc21,,1.18
1826,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,,0.9
1827,Cc1ccc(Oc2ccc(N=c3[nH]cnc4cccc(OC(C)C(=O)N(C)CCO)c34)cc2C)cn1,,3.85
1828,C[C@@H](N=C1CNCC(=O)C1)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,2.49
1829,COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,2.3
1830,Cc1cc(C)c2c(N)c(C(=O)NC3CC3)sc2n1,,2.53
1831,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,2.29,0.74
1832,CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,,4.4
1833,Cc1nc(CSc2nc(=N[C@H](C)CO)c3sc(=O)[nH]c3[nH]2)cs1,,1.73
1834,COC(=O)N1CCN(c2ccnc(-n3ccnc3)n2)C(CC(=O)NCc2ccc3c(c2)OCO3)C1,,1.88
1835,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.45
1836,CN(C)CC(O)COc1ccc(N=c2[nH]ccc(=Nc3cccc(Cl)c3)[nH]2)cc1,,2.5
1837,O=C(NCC1CCOCC1)c1nc(OS(=O)(=O)CCC(F)(F)F)ccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,4.2
1838,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,2.37
1839,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,,3.61
1840,NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1,,1.7
1841,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,,1.2
1842,O=C1CCOc2nc(/C=C/c3ccccc3)ccc21,,3.2
1843,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,2.77
1844,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,,3.0
1845,CCC1(c2cccc(O)c2)CCCCN(C)C1,,0.8
1846,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.17
1847,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,,1.68
1848,COc1cc(OC2CCN(C)CC2)c2c(=Nc3cccc4c3OCO4)[nH]cnc2c1,,3.02
1849,Fc1ccc(-c2cn3ccccc3n2)cc1,,3.1
1850,CC(C)Cn1cnc(-c2ccccc2)c1-c1nc2c(=N)[nH]cnc2s1,,3.72
1851,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,,1.23
1852,N=c1[nH]cnc(=Nc2ccccc2)[nH]1,,1.4
1853,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,,1.58
1854,CCC(CCNC)Oc1cc(Cl)ccc1C#N,,0.38
1855,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,3.98
1856,Cc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)ncc2Br)[nH][nH]1,,2.39
1857,COCCOCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,,2.21
1858,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(C#N)cc2)cn1,,2.89
1859,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2[nH]1,,3.87
1860,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,,2.63
1861,CCCSc1nc(N2CCC[C@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,,2.18
1862,Cc1ccc(COC(=O)N2CCC(CN=c3nccc[nH]3)CC2)cc1,,3.6
1863,O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.62
1864,COc1cc2[nH]cc(C(N)=O)c(=Nc3cccc(Cl)c3)c2cc1OC,,3.5
1865,CCC(CC)NC(=O)c1c(C)[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,,1.35
1866,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,,2.09
1867,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2.3,1.06
1868,N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1,,1.51
1869,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.31,0.3
1870,COc1cc(-n2nnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1N1CC[C@@H](O)C1,,3.15
1871,N=C(N)N=c1cc(Cl)[nH]c(-c2ccccc2)n1,,2.16
1872,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,1.4
1873,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,,2.55
1874,N=c1[nH]cc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,,3.26
1875,N=c1[nH]c(=N)c2cc(Br)ccc2[nH]1,,1.78
1876,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,,-0.65
1877,C[C@H](CO)N=c1[nH]c(SCc2ccco2)nc2[nH]c(=O)sc12,,2.21
1878,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,,-0.22
1879,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,,3.8
1880,Cn1cc(C#N)cc1-c1c2c(=O)n(CCO)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.0
1881,Cc1cc2n[nH]c(=O)n2c2cc(-c3cccnc3)ccc12,,2.72
1882,CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,,2.1
1883,Oc1ccc2nc(-c3ccccc3)sc2c1,,3.99
1884,O=c1[nH]c(=S)[nH]c2[nH]cnc12,,-1.48
1885,CC(=O)Nc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,,3.04
1886,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1,,3.2
1887,COc1cc2[nH]nc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,,2.36
1888,Cc1cc2c(C)cc(=O)oc2c2c1NCCC2,,2.9
1889,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,,1.11
1890,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)CC1C(N)=O,,3.09
1891,COc1ccc(C(C)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1OC,,1.8
1892,CC(C)(C(N)=O)C(=O)NCCCN=c1[nH]c(=Nc2cccc(NC(=O)N3CCCC3)c2)[nH]cc1Br,,2.32
1893,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.3,1.12
1894,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cn2)CC1,,1.9
1895,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C#N)cc3)n2)n1C(C)C,,3.62
1896,O=c1ccoc2cc(OCc3ccccc3)ccc12,,3.33
1897,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(=Nc3ccc(Cl)c(Cl)c3)[nH]c12,,2.7
1898,CCN(C)C(=O)c1ccc(C(c2cccc(NC(=O)C3CCC3)c2)N2CCN(Cc3cccnc3)CC2)cc1,,3.27
1899,O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,,3.93
1900,CCCCCc1ccc(-c2n[nH]c(=N)s2)cc1,,4.13
1901,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,0.83
1902,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccc(F)cc2)nc2ccccc12)c1ccccc1,,3.72
1903,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,,3.27
1904,CN1CCN(C(=O)c2cc(-c3ccccc3)sc2NC(N)=O)CC1,,2.17
1905,C[C@@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,,3.14
1906,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,,3.72
1907,O=C(Nc1ccc(N2CCOCC2)cc1)c1n[nH]c(=Nc2ccccc2)o1,,3.15
1908,COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3OC)c2c1,,3.9
1909,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,,1.6
1910,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,,1.6
1911,O=C(NC(Cc1cccc(OCCCN=c2cccc[nH]2)c1)C(=O)O)c1c(Cl)cccc1Cl,,0.16
1912,O=C(c1ccc(CCC(COc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)N2C(=O)CCCC2=O)cc1)N1CCCC1,,2.31
1913,CCCC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,,0.6
1914,COc1cc(N=c2c(C#N)c[nH]c3cc(OC)c(OC)cc23)cc(OC)c1,,3.5
1915,Cc1nc(C)c(C(=O)NC(Cc2cccc(Cl)c2)C(=O)NCC#N)s1,,2.0
1916,O=c1[nH]n(CC#Cc2ccccc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,,1.78
1917,N=c1[nH]cnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,,2.65
1918,Cc1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,,3.4
1919,Cc1cc(=NC(=O)c2ccc(Cl)cc2)n(-c2ccccc2)[nH]1,,3.25
1920,CC(=N)NCc1ccccc1,,-0.28
1921,Cc1cc(=Nc2[nH]c(=NCc3ccccn3)ncc2Br)[nH][nH]1,,2.8
1922,CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1,,3.1
1923,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.81
1924,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,1.78
1925,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,,0.49
1926,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCCC1,,3.3
1927,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3ccc(N(C)C)cn23)c(Cl)c[nH]1,,4.1
1928,c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1,,3.5
1929,CC(C)(C)NC(=O)Nc1ccc(-c2c(COCc3ccccc3)[nH]c(=N)[nH]c2=N)cc1,,3.09
1930,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,,-1.3
1931,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,,1.88
1932,COCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,2.95
1933,CC(CC(=O)NCc1ccccc1)C1CCCO1,,2.1
1934,O=[N+]([O-])c1ccc2[nH]c(-c3ccccn3)nc2c1,,2.8
1935,COc1cccc(N=c2c(C(N)=O)c[nH]c3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,,2.69
1936,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,,3.68
1937,COC(=O)c1c(O)cccc1OC/C=C/c1ccc(F)c(-c2cc(C(=O)O)no2)c1,,0.66
1938,C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.6
1939,CCCC(=O)C1(c2ccccc2)CCN(C(=O)C(Cc2ccc(OC)cc2)NC(=O)C(N)Cc2cncn2C)CC1,,2.51
1940,c1cnc2cccnc2c1,,0.89
1941,COc1cc(OC)nc(-n2ncc(Cl)c(Cl)c2=O)n1,,1.4
1942,O=C1CCOc2cc(OCc3cccc(F)c3)ccc21,,3.4
1943,COc1[nH]c(=N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,-0.58
1944,COc1ccc(-c2nc3[nH]cc(Br)c(=NCCCNC(=O)c4ccccc4)c3[nH]2)cc1,,0.25
1945,CC(C)c1ncc(NC(=O)OCc2ccccc2)c(=O)n1CC(=O)NC(C(=O)C(F)(F)F)C(C)C,,2.63
1946,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,0.15
1947,CCn1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,,3.2
1948,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,,2.09
1949,COc1cc2c(=Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)[nH]cnc2cc1OCCCN(CCO)CC(C)C,,3.61
1950,CC[C@H](NC(=O)c1c(N)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.89
1951,CCCSc1nc(N2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,,1.6
1952,O=[N+]([O-])c1ccc2c(c1)N(c1cccc[n+]1[O-])CC(C(F)F)(C(F)F)O2,,3.2
1953,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,,-0.8
1954,O=C1O[C@@H](COc2ccon2)CN1c1ccc(C2=CCOCC2)c(F)c1,,2.61
1955,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,,2.78
1956,OCC(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=NC3CC3)sc12,,3.11
1957,O=C(c1ccc(F)cc1)C1CCN(C(=O)N2CCOCC2)CC1,,1.61
1958,Cc1ncc(-c2[nH]c(=Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)ncc2F)n1C(C)C,,2.13
1959,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,,3.34
1960,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,3.47
1961,C#Cc1cccc(N=c2[nH]c3cc(C(=O)O)ccc3c3cncnc23)c1,,0.92
1962,CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.3
1963,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1nc(-c2cnc3cc(C#N)ccn23)c(Cl)c[nH]1,,2.3
1964,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.41,3.37
1965,O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,,3.07
1966,c1ccc(Nc2ccccc2)cc1,3.5,3.2
1967,O=C(NCCCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)Nc1ccccc1,1.26,1.26
1968,O=C(O)c1ccc(-c2nnn(Cc3ccccc3F)n2)cc1,,0.3
1969,CSc1ncccc1C(=O)N=c1[nH]ccs1,,1.43
1970,CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,,1.7
1971,COc1cc(N=c2cc(Oc3cccnc3)cc[nH]2)cc(OC)c1OC,,2.66
