,smiles,logP
4134,CCN(CC)C(=O)c1sc(NC(=O)c2cc(OC)cc(OC)c2)c(C(=O)OC)c1C,5.47
4135,CN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.46
4136,Nc1ccc(F)c(Cl)c1,2.06
4137,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,6.54
4138,O=C(O)c1ccc(CO)cc1,0.93
4139,CC(=O)c1ccc(N(C)C)cc1,2.1
4140,CCCCOCc1ccccc1NC(=O)OCCN1CCCCC1,3.94
4141,CCCCSc1ccccc1OC(=O)NC,2.98
4142,ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,5.57
4143,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,3.08
4144,CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,0.98
4145,Clc1ccc2ncccc2c1,2.73
4146,CCC(C)NC(=O)C=Cc1ccc(Cl)cc1,3.37
4147,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21
4148,C=CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.4
4149,O=C(Nc1ccccc1)C1CNCCN1,0.48
4150,N=C(N)NN=Cc1cccs1,0.98
4151,CCCCCCCCCc1ccccc1,7.11
4152,COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74
4153,CCn1c2ccccc2c2ccccc21,4.49
4154,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.65
4155,N#Cc1ccncc1,0.46
4156,COC(=O)C(CC(C)C)NC(C)=O,0.84
4157,Cc1nc([N+](=O)[O-])c([N+](=O)[O-])n1C,0.49
4158,Oc1ccc(O)c2ccccc12,1.9
4159,Cc1no[n+]([O-])c1-c1ccccc1,2.16
4160,CCCCCCCCCCCCCc1ccccc1O,8.61
4161,CCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,4.13
4162,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,7.25
4163,Cc1cc(Br)c[nH]c1=NS(=O)(=O)c1ccc(N)cc1,2.05
4164,c1cncc(C2CCCN2)c1,0.17
4165,CC(C)N(N=O)C(C)C,1.38
4166,CC(=O)NNC(=O)c1ccccc1N=NN(C)C,1.18
4167,CN(C(=S)c1ccccc1)c1ccccc1,3.12
4168,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CCCCN)C(=O)O,0.98
4169,CC1CC2C3CC(F)=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.94
4170,COC1=C(N2CC2)C(=O)C(OC)=C(N2CC2)C1=O,0.17
4171,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccccc1,3.85
4172,Cc1ccccc1NC(=O)C1CNCCN1,0.26
4173,CCCCS,2.28
4174,CCC1CCOC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.1
4175,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.35
4176,COc1ccc(Cl)cc1,2.78
4177,COP(=O)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,2.57
4178,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72
4179,COC(=O)C(C#N)=NNc1cccc(C(F)(F)F)c1,3.78
4180,COCc1ccccc1,1.92
4181,Fc1ccc(Cn2cncn2)cc1,1.1
4182,COc1ccc2cc(CCC(C)=O)ccc2c1,3.08
4183,O=c1ccss1,0.82
4184,CCC[N+](=O)[O-],0.87
4185,CC(C)c1cnc([N+](=O)[O-])n1C,1.09
4186,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.5
4187,O=C(O)c1ccc(CCl)cc1,2.12
4188,CCCCCCc1nnc(SC)n(N)c1=O,2.68
4189,c1ccc2c(c1)CCCC2,3.49
4190,Nc1ccc(S(=O)(=O)O[Na])c2ccccc12,-2.34
4191,COc1cc(OC)c(Cl)c(Cc2c[nH]c(=N)[nH]c2=N)c1Cl,2.55
4192,CCC(C)C(NCc1ccccc1)C(=O)O,-0.27
4193,O=C(O)c1cc([N+](=O)[O-])ccc1Cl,2.03
4194,CC(C)CC([NH3+])C(=O)NC(C=O)C(=O)NC(CC(C)C)C([O-])O,-2.35
4195,CCOP(=O)(CC)Sc1ccccc1,2.11
4196,CNC(=O)OCc1cccc(COC(=O)NC)n1,0.24
4197,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,0.95
4198,CCCCc1oc(C)cc(=O)c1O,1.92
4199,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4.96
4200,N=C1NCC(CN2CCN(c3ccc(F)cc3)CC2)O1,1.0
4201,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.82
4202,COc1ccc(C(C)=O)c(OC)c1OC,1.63
4203,COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4,0.84
4204,CN(C)CCN(C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,1.42
4205,CC(=O)c1ccncc1,0.48
4206,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,0.15
4207,N=c1ccn(C2OC(CCl)C(O)C2O)c(=O)[nH]1,-1.05
4208,COc1c(Cl)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,2.78
4209,COc1c2occc2cc2ccc(=O)oc12,2.0
4210,Cc1cnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,3.75
4211,COc1ccccc1C(=O)NCCCN,0.2
4212,Cc1ncc[nH]1,0.24
4213,NC(=O)CCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.14
4214,CC(=O)Nc1ccc(S(C)(=O)=O)cc1,0.58
4215,CCC(=O)OC1(C(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.09
4216,CC(=O)OC1CC2C(CCC3CC(OC4CC(O)C(OC5CC(O)C(OC6CC(O)C(O)C(C)O6)C(C)O5)C(C)O4)CCC32C)C2(O)CCC(c3coc(O)c3)C12C,2.29
4217,CCOC(=O)OCC,1.21
4218,N=c1cc[nH]nc1,-0.53
4219,CCC(=NN=c1sc(C)c(O)n1Cc1ccco1)c1ccccc1,5.07
4220,Nc1ccc(Cc2ccc(N)cc2)cc1,1.59
4221,CC(=O)OC1(c2ccccc2)CCN(C)C(C)C1C,2.52
4222,O=[N+]([O-])c1ccc(-n2c(O)ccc2O)cc1,0.46
4223,CC(=O)OC1CC(C)CCC1C(C)C,4.0
4224,Nc1ccc2[nH]ncc2c1,0.65
4225,CC(=O)c1ccc(NC(=O)CNC(=O)CNC(=O)C2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1,3.39
4226,C(=Nc1ccccc1)c1ccccc1,2.82
4227,CCCCOC(N)=O,0.85
4228,Cc1ccccc1OCC(=O)NNC(C)C,1.83
4229,NC(CC1CCCCC1)C(=O)O,-0.58
4230,CCOC(=O)Cc1nc2nonc2[nH]c1=O,1.61
4231,COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1,1.18
4232,CCc1ccc2cc(O)c(O)cc2c1,3.25
4233,O=C(Cc1ccccc1)Nc1ccc(Cl)cc1,3.54
4234,CC(C)=CCCC(C)CC=O,3.83
4235,Nc1ccc(O)cc1,0.04
4236,COc1cccc(-n2c(SCc3cc(=O)n4ccsc4n3)nc3ccccc3c2=O)c1,3.56
4237,O=C1c2ccccc2C(=O)C1c1cccc(C(F)(F)F)c1,3.78
4238,Cc1cssc1=O,1.33
4239,O=Cc1ccc(O)c2ncccc12,1.63
4240,CCCCOC1OC(CO)C(O)C(O)C1O,-1.04
4241,O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCOc3ccccc3)c2s1,2.11
4242,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O,1.43
4243,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1.23
4244,Clc1cc(Cl)nc(Cl)c1,2.68
4245,CCCCOC(=O)c1ccc(N)cc1,2.87
4246,CC(=O)C(=Cc1ccc(F)cc1)C(C)=O,1.65
4247,CN=c1[nH]nc(C(C)C)c(=O)n1N,0.3
4248,Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.16
4249,O=C(Nc1ccc(F)cc1F)c1cc(Br)cc(Br)c1O,4.99
4250,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,4.38
4251,CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.45
4252,Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.76
4253,CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.07
4254,CC(C)(S)C(N)C(=O)O,-1.78
4255,CCCCCCCCCCCC(C)c1ccccc1,8.77
4256,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,3.69
4257,c1ccc(-n2cccc2)cc1,3.08
4258,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,2.5
4259,CN(Cc1ccc(C#N)cc1)N=Nc1ccc(C(=O)O)cc1,3.6
4260,Cc1csc(S(C)=O)c1[N+](=O)[O-],2.19
4261,O=[N+]([O-])c1cc2ccccc2[n+]([O-])c1,0.56
4262,Clc1cccc(Oc2ccccc2)c1,4.75
4263,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78
4264,Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,0.26
4265,Oc1ccc2c(O)cccc2c1,1.94
4266,COc1ccc2cc(CC(=O)OCC(=O)N3CCCC3)ccc2c1,2.71
4267,O=C(O)CCCCCn1nc2ccccc2n1,1.51
4268,S=C=NCc1ccccc1,3.16
4269,O=C(O)CCCC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,1.24
4270,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,6.98
4271,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,6.22
4272,CN(C)CCOC(c1ccccc1)c1ccccc1,3.27
4273,CC(C)CC(=O)Nc1ccc(Cl)c(Cl)c1,4.11
4274,CCc1ccc(CC)cc1,4.58
4275,CCc1oc(C)cc(=O)c1O,1.07
4276,C#CCC(O)(c1cccnc1)c1ccc2ccccc2c1,2.14
4277,O=C1NC(c2cccc3ccccc23)Nc2ccccc21,2.96
4278,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,4.04
4279,OC(CN1CCOCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,2.82
4280,COc1ccccc1NC(=O)Cc1ccccc1,2.68
4281,COc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,2.63
4282,O=C1CC(Oc2c3ccccc3cc3ccccc23)N1,3.08
4283,O=Cc1cccc(Cl)c1,2.26
4284,Clc1cccc(-c2cccc(Cl)c2Cl)c1,5.57
4285,O=C(O)c1ccc(Cl)cc1Nc1cccc(Cl)c1,5.0
4286,O=c1[nH]c(O)cn1Cc1ccccc1,0.76
4287,CNC12CCCCC1CC(=O)c1ccccc12,2.41
4288,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.89
4289,Cc1cccc(-n2c(SC(C)C(N)=O)nnc2-c2cccc(S(=O)(=O)N(C)C)c2)c1,3.81
4290,COc1ccc(Br)cc1Cc1c[nH]c(=N)[nH]c1=N,2.44
4291,CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.79
4292,CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O,2.5
4293,CCN(CC)C(=O)c1ccccc1C,2.02
4294,CC(=O)OC=C1CSC2C(NC(=O)Cc3cc4ccccc4s3)C(=O)N2C1C(=O)O,1.68
4295,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,2.63
4296,C=C(C)C1CC=C(C)C(O)C1,3.12
4297,CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71
4298,CCCNC(C)C(=O)Nc1ccccc1C,2.11
4299,CN(C(=O)CCI)c1ccc(S(=O)(=O)N(C)C)cc1,1.39
4300,N#Cc1cccc(C#N)c1,0.8
4301,CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,1.62
4302,CC(=O)OCn1cc2c(=O)n(COC(C)=O)cnc2n1,-0.2
4303,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)CC,-1.41
4304,C=C(C)C1C=CC(C)C(=O)C1,2.71
4305,CCN(CC)CC(=O)NC1COc2ccc(C)cc21,2.69
4306,CC1=CC(=O)C=CC1=O,0.72
4307,CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,5.24
4308,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,0.07
4309,Cc1ccc(NC(=O)c2cccnc2)cc1,2.08
4310,O=C1C[C@@H](n2nc(-c3ccccc3)n(-c3ccccc3)c2=S)[C@@H]2COC1O2,3.65
4311,CC(=O)Nc1ccccc1F,1.03
4312,O=C(O)COc1cccc(NC(=O)c2ccccc2)c1,1.99
4313,CN=Cc1ccccc1,1.64
4314,C=C(C)C(=O)OC(C)(C)C,2.54
4315,CC(=O)Nc1ccccc1NC(C)=O,-0.03
4316,CCOc1cccc(NC(=O)OC)c1,2.31
4317,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,2.41
4318,CSc1nc(C)cc(C)n1,1.86
4319,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N=c1nc(C)[nH]c(OC)n1,2.2
4320,CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,3.7
4321,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,4.1
4322,Cc1c(O)c(=O)ccn1CCN,-1.55
4323,CC(C)(C)NCC(O)COCCCc1ccccc1,2.58
4324,FC(F)Oc1ccccc1,2.44
4325,CCCCCOP(C)(=O)OCCCCC,3.74
4326,CC=CC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.96
4327,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.18
4328,COc1ccccc1N=NN(C)C,2.34
4329,CCCCCCOCCOCCO,1.7
4330,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,3.66
4331,Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,6.09
4332,CCS(=O)c1ccc([N+](=O)[O-])cc1C#N,2.15
4333,CC(=O)Nc1cccc2cccnc12,1.91
4334,O=C(NN=Cc1ccccc1O)c1ccco1,2.67
4335,CC(=O)Oc1cc(OC(C)CCCc2ccccc2)cc2c1C1CC(O)CCC1C(C)N2C,5.72
4336,CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.68
4337,CN(C)C(=O)c1ccoc1,0.24
4338,O=C(Nc1ccccc1)Oc1ccccc1,3.3
4339,CC(C)(C)CC(N)C(=O)O,-1.42
4340,N#CC(C#N)=Cc1ccc(Br)o1,2.16
4341,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(C)=O,2.04
4342,c1ccc(SSc2ccccc2)cc1,4.41
4343,CC(=O)Nc1ccc2oc(C)c(C)c(=O)c2c1,1.79
4344,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88
4345,CC(C)CN(CC(C)C)N=O,2.34
4346,CC(=O)c1ccccc1[N+](=O)[O-],1.28
4347,CCCCCCCCC(CCCCC)c1ccccc1,9.16
4348,NC(=O)CCn1nnc2ccccc21,0.27
4349,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0.64
4350,CC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,-0.9
4351,COc1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.65
4352,CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.63
4353,CCc1cnc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)n1,4.22
4354,C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,2.19
4355,C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,-2.27
4356,Cc1nnc(C=NO)s1,0.78
4357,CC(C)NNC(=O)C(C)Oc1ccccc1Cl,2.0
4358,CCCC(=NOCC)C1C(=O)CC2(CCC(C)CC2)OC1=O,4.07
4359,Cc1ccnc(N(C(=O)c2cc3c(s2)CCCC3)C(=O)c2cc3c(s2)CCCC3)c1,5.76
4360,BrCCCCCCCCCCBr,6.12
4361,CCCCCCOc1cc(N)ccc1C(=O)O,3.22
4362,Nc1ccc([N+](=O)[O-])cc1N,0.88
4363,COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.13
4364,C=CC(=O)NCCCN1CCOCC1,-0.53
4365,c1ccc(-c2cccnc2)nc1,1.46
4366,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.57
4367,Cc1cc(C)nc(-n2[nH]c(=O)cc2C)n1,1.29
4368,COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],2.24
4369,FC(F)(F)Cl,1.65
4370,CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,1.37
4371,CCc1cccc(S(I)=C(N(C)C)N(C)C)c1,0.34
4372,Nc1cc(Cl)ccc1O,1.81
4373,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,2.5
4374,N=C(N)NN=C(c1ccccc1)c1cccs1,1.96
4375,COc1ccc(C(=O)OCCN(C)C)cc1,2.21
4376,CC(=O)Nc1cccc(Cl)c1,2.15
4377,CN(C)CNC(=O)c1ccccc1,0.63
4378,O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,-0.28
4379,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(C(Cl)Cl)C(Cl)Cl,5.49
4380,CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)c(N)cc2OC)C1,0.66
4381,O=c1ccc2ccc(O)cc2o1,1.58
4382,Cc1cccc(C(=O)O)c1,2.37
4383,CCCCCCCC/C=C/CCCCCCCC(=O)OC,7.45
4384,O=c1ccnc2ccccn12,0.2
4385,COC(=O)Nc1cccc(Br)c1,2.75
4386,CN(C)C(=O)Cc1ccco1,0.01
4387,COc1cc(C(=O)Nc2cccc(C#N)c2)cc(OC)c1OC,3.44
4388,CCNC(=O)n1cc(F)c(=O)[nH]c1=O,0.35
4389,CNC(=O)Oc1cc(C)c(Cl)cc1C,2.95
4390,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,0.29
4391,CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,-1.82
4392,Cc1cc(NC(=O)N=C(N)N)ccc1Cl,2.19
4393,Cc1cnc(-c2ccc(C#N)cc2)c(-c2ccc(C#N)cc2)n1,2.52
4394,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1
4395,O=[N+]([O-])c1ccc(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1,-1.39
4396,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02
4397,CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,6.3
4398,CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.82
4399,O=[N+]([O-])c1ccc(C=NO)cc1,1.95
4400,CCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.69
4401,FC(F)(F)C(F)(F)c1ccccc1,3.36
4402,NCc1ccc([N+](=O)[O-])cc1,1.06
4403,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,6.14
4404,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO2,-0.09
4405,COc1ccc(CC(C)N)c(OC)c1,1.75
4406,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1Cl,2.5
4407,Cc1ncc([N+](=O)[O-])n1CCS(C)(=O)=O,-0.82
4408,CCN(CC)CC(=O)NCc1ccccc1,2.14
4409,CC(=O)Oc1c(Cl)cccc1Cl,2.94
4410,CCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.14
4411,O=P(OCC(F)(F)F)(OCC(F)(F)F)N1CCOCC1,2.69
4412,CS(=O)(=O)N(CC(=O)Nc1c(F)cccc1F)c1cc(Cl)c(Cl)cc1Cl,4.34
4413,COc1c(OC)c(OC(=O)C(C)(C)C)c2ccccc2c1OC(=O)C(C)(C)C,5.69
4414,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,4.18
4415,CC(C)C(=O)C(C)C,1.86
4416,CCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.14
4417,Clc1ccc(CSc2ncccn2)cc1Cl,4.33
4418,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,2.57
4419,CCCCOc1ccc(CC(O)=NO)cc1,2.08
4420,CCCCCCCOC(=O)C(C(=O)OCCCCCCC)=C1SCCS1,7.6
4421,CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.29
4422,N=C(N)NN=Cc1ccc(Br)cc1,1.3
4423,COc1cccc(Cc2c[nH]c(=N)[nH]c2=N)c1,1.54
4424,O=C1C(=Nc2ccccc2)C(S(=O)(=O)c2ccccc2)C(=O)c2ccccc21,3.38
4425,Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,6.31
4426,Cc1c(NCC(C)C)c(=O)n(-c2ccccc2)c(=O)n1C,1.48
4427,COc1cc(C(=O)O)ccc1O,1.43
4428,CCN(CC)C(=O)CCn1ccc(=O)c(O)c1C,-0.36
4429,NC(=O)c1cc(-n2c(O)c3c(c2O)CC=CC3)ccc1N1CCCCC1,3.68
4430,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,-0.2
4431,Cc1cc(Cl)c(Cl)cc1Cc1ccc(Cl)cc1Cl,7.41
4432,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,2.25
4433,O=C(O)COc1ccccc1[N+](=O)[O-],1.13
4434,CC1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,-0.02
4435,Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1C=CC2C2C=CC12,1.79
4436,CCN(CC)CCNC(=O)c1cc(C#N)c(N)cc1OC,1.94
4437,CCOc1cn[nH]c1,0.8
4438,CCCCc1ccccc1,4.38
4439,CCOc1ccc(NC(C)=O)cc1,1.58
4440,c1ccc(NC2=NCCN2)cc1,1.01
4441,CCC1(CC)C(=O)NCC(C)C1=O,0.78
4442,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1,-0.22
4443,O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,4.05
4444,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,4.47
4445,CC(=O)NCC(=O)NC(C(N)=O)C(C)C,-1.33
4446,Cc1c(Cc2ccccc2)no[n+]1[O-],2.08
4447,CC(C)OC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.46
4448,CCOP(=O)(SC(C)CC)N1CCSC1=O,1.68
4449,CCCC(=O)Oc1ccccc1C(=O)O,2.2
4450,CC(=O)Nc1ccccc1,1.16
4451,CNC(=S)Nc1ccccc1,0.85
4452,N#Cc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.78
4453,CNC(=O)NS(=O)(=O)Cc1ccccc1,0.54
4454,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1.1
4455,CNC(=O)COC(=O)c1ccccc1,0.99
4456,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.33
4457,COC(=O)c1cc(S(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65
4458,CCC(C)C([NH3+])C(=O)NC(C=O)C(=O)NC(CC(C)C)C([O-])O,-2.28
4459,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.69
4460,Cc1cccc(CC(=O)O)c1,1.95
4461,CNNCc1ccc(C(=O)NC(C)C)cc1,0.08
4462,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(OC(C)=O)C1(C)O,2.85
4463,Cc1cc(C)c2oc(=O)sc2c1,3.25
4464,CCCCCN,1.49
4465,N=c1nc(-c2cc(Cl)ccc2F)[nH]c(=N)[nH]1,1.81
4466,COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4c(Cl)ccc34)CC1)c1ccc(Cl)n12,5.74
4467,Cn1ccc(=O)[nH]c1=O,-1.2
4468,COCN1C(=O)C(O)N=C(c2ccccc2)c2cc(N)ccc21,0.75
4469,N=c1[nH]nco1,-1.44
4470,NC(=O)c1ncccn1,-1.2
4471,Nc1ccc(C(=O)Oc2ccc(F)cc2)c(O)c1,3.27
4472,OCC1CC(F)C(n2cnc3c(Cl)ncnc32)O1,0.32
4473,O=C(O)Cc1ccccc1I,2.33
4474,NC1(C(=O)O)CC1,-2.78
4475,CSC(C)=NOC(=O)N(C)SN(C(=O)N(C)C)C1CC1,2.0
4476,CC(=O)Nc1ccc(Br)c(C)c1Cl,2.73
4477,C=Cc1cc(C)ccc1C,4.16
4478,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-1.3
4479,COc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,3.39
4480,CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(OC)cc1,2.18
4481,CNC(=O)O/N=C\C(C)(C)SC,1.13
4482,CCC(C)N(CC(O)COc1ccccc1)CC(O)COc1ccccc1,3.46
4483,C=C(C)C(=O)OCCCC,2.88
4484,CN(C)C(N(C)C)=S(I)c1cccc(C#N)c1,-1.1
4485,CN(C)C(=O)C(C(=O)N(C)C)C(=O)N(C)C,-3.09
4486,CCCCCCCNC(=O)c1ccccc1,3.94
4487,Cc1nnc(C)s1,0.03
4488,CCOC1OC2OC3(C)CCC4C(C)C(O)CC(C1C)C24OO3,2.14
4489,Oc1ccc(Cl)c2ccccc12,3.94
4490,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,4.3
4491,c1ccc(N2CCNCC2)cc1,1.1
4492,CNC(=O)c1cc2ccccc2o1,1.85
4493,Clc1cccc(Cl)n1,2.15
4494,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,2.56
