,Unnamed: 0,smiles,logP,logS
6809,6809,COC1=C(OC)C(=O)C=CC1=O,0.34,
6810,6810,COC1=CC(=O)C(OC)=C(OC)C1=O,0.22,
6811,6811,COC1=CC(=O)C=C(OC)C1=O,-0.06,
6812,6812,COC1=CC(=O)C=CC1=O,-0.06,
6813,6813,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,2.18,-3.2460000000000004
6814,6814,COC1=CC(=O)c2ccccc2C1=O,1.35,
6815,6815,COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4,0.84,
6816,6816,COC1=NC(C)=NC(Cl)C1N=c1[nH]cc[nH]1,0.9,
6817,6817,COC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.14,
6818,6818,COC1C(Cl)C(Cl)C(Cl)C(Cl)C1OC,2.82,
6819,6819,COC1C(Cl)C(Cl)C(Cl)C(Cl)C1SC,3.3,
6820,6820,COC1C(Cl)C(Cl)C(Cl)C(OC)C1OC,1.87,
6821,6821,COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,3.15,
6822,6822,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C1O,2.1,
6823,6823,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C4(O)CC(O)C34C=CC(=O)OC4)C2)C1O,0.59,
6824,6824,COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C1O,1.05,
6825,6825,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC1C,2.87,
6826,6826,COC1C(OC(C)=O)CC(=O)OC(C)C=CC=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.52,
6827,6827,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O,0.3,
6828,6828,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.04,
6829,6829,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.39,
6830,6830,COC1CC(Cl)C(Cl)C(Cl)C1Cl,2.99,
6831,6831,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.69,
6832,6832,COC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(c6coc(O)c6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1,1.8,
6833,6833,COC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(c6coc(O)c6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1,3.11,
6834,6834,COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.75,
6835,6835,COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(OC)C(C)O2)C(C)O1,2.14,
6836,6836,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(O)CC43O)C2)OC(C)C1O,0.59,
6837,6837,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1=O,1.65,
6838,6838,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1O,2.53,
6839,6839,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1OC(C)=O,2.95,
6840,6840,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43OC(C)=O)C2)OC(C)C1O,2.95,
6841,6841,COC1CC(OC2CCC3(C)C2CCC2C3CCC3(C)C(c4coc(O)c4)CCC23O)OC(C)C1O,2.37,
6842,6842,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0.64,
6843,6843,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OCC1O,0.64,
6844,6844,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OCC1OC1CC(O)C(O)C(C)O1,-0.96,
6845,6845,COC1CC(OC2CCC3(CO)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0.56,
6846,6846,COC1CC2(C)C(O)C(F)CC2C2CCc3cc(O)ccc3C12,2.35,
6847,6847,COC1CC2(C)C(O)CCC2C2CCc3cc(O)ccc3C12,2.72,
6848,6848,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)Br,0.54,
6849,6849,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)Cl,0.71,
6850,6850,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)I,0.45,
6851,6851,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Br,1.12,
6852,6852,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Cl,0.84,
6853,6853,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)I,1.03,
6854,6854,COC1OC(=O)c2ccccc21,1.0,
6855,6855,COC1OC(CNC(=O)N(C)N=O)C(O)C(O)C1O,-1.57,
6856,6856,COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-1.45,
6857,6857,COC1OC(COC(C)=O)C(OC(C)=O)C(NC(=O)N(CCCl)N=O)C1OC(C)=O,0.67,
6858,6858,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.53,
6859,6859,COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08,
6860,6860,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,2.5,
6861,6861,COCC(=O)Cn1ccnc1[N+](=O)[O-],-0.26,
6862,6862,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,1.65,-1.601
6863,6863,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.8,
6864,6864,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.05,
6865,6865,COCC(=O)Nc1ccc(Cl)c(Cl)c1,2.77,
6866,6866,COCC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,-0.14,
6867,6867,COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.15,
6868,6868,COCC(C)OC,-0.09,
6869,6869,COCC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,0.08,
6870,6870,COCC(C)OC(C)=O,0.56,
6871,6871,COCC(C)n1ccc(=O)c(O)c1C,-0.26,
6872,6872,COCC(Cn1ccnc1[N+](=O)[O-])OC,0.06,
6873,6873,COCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O,-0.04,
6874,6874,COCC(F)Cn1ccnc1[N+](=O)[O-],0.18,
6875,6875,COCC(F)Cn1cnc([N+](=O)[O-])n1,-0.04,
6876,6876,COCC(O)Cn1c(C)cnc1[N+](=O)[O-],0.03,
6877,6877,COCC(O)Cn1c([N+](=O)[O-])cnc1C,0.04,
6878,6878,COCC(O)Cn1cc(Br)nc1[N+](=O)[O-],0.46,
6879,6879,COCC(O)Cn1cc([N+](=O)[O-])nc1C,-0.36,
6880,6880,COCC(O)Cn1cc([N+](=O)[O-])nn1,-0.36,
6881,6881,COCC(O)Cn1ccnc1[N+](=O)[O-],-0.37,
6882,6882,COCC(O)Cn1cnc(I)c1[N+](=O)[O-],0.89,
6883,6883,COCC(O)Cn1cnc([N+](=O)[O-])c1I,0.41,
6884,6884,COCC(O)Cn1cnc([N+](=O)[O-])n1,-0.49,
6885,6885,COCC(O)Cn1ncc([N+](=O)[O-])n1,-0.07,
6886,6886,COCC(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,1.38,
6887,6887,COCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.12,
6888,6888,COCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.21,
6889,6889,COCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.33,
6890,6890,COCCCN=c1[nH]c(SC)nc(=NC(C)C)[nH]1,2.82,-2.928
6891,6891,COCCCN=c1[nH]cc(-c2ccncc2)cc1C#N,2.03,
6892,6892,COCCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.01,
6893,6893,COCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,-0.49,
6894,6894,COCCCNC(=O)c1cc(Br)c(C)c(C)c1C,2.93,
6895,6895,COCCCNC(=O)c1ccccc1C(F)(F)F,2.0,
6896,6896,COCCCNC(=S)C(F)(F)Cn1cnc([N+](=O)[O-])n1,1.1,
6897,6897,COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.63,
6898,6898,COCCCNC(=S)N1[C@H](C)CCC[C@H]1C,2.8,
6899,6899,COCCCc1ccccc1,2.7,
6900,6900,COCCN(C(=O)CCl)c1c(C)cccc1C,2.17,
6901,6901,COCCN(C)c1ccc(=Nn2c(C)ccc2C)[nH]n1,2.16,
6902,6902,COCCN(CCOC)C(=O)COC(=O)c1ccccc1,1.28,
6903,6903,COCCN(CCOC)N=O,-0.38,
6904,6904,COCCN(CCOC)c1ccc(=Nn2c(C)ccc2C)[nH]n1,2.06,
6905,6905,COCCN(N=Nc1[nH]cnc1C(N)=O)C(C)(C)C,1.14,
6906,6906,COCCN1CCc2cccc(Cl)c2CC1,3.0,
6907,6907,COCCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.94,
6908,6908,COCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,-0.15,
6909,6909,COCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.7,
6910,6910,COCCNC(=O)Cn1ccnc1[N+](=O)[O-],-0.77,
6911,6911,COCCNC(=O)Cn1cnc([N+](=O)[O-])n1,-0.85,
6912,6912,COCCNC(=S)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.66,
6913,6913,COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.25,
6914,6914,COCCNCc1cc2cc(S(N)(=O)=O)sc2s1,0.32,
6915,6915,COCCNCc1cc2sc(S(N)(=O)=O)cc2s1,0.51,
6916,6916,COCCO,-0.77,
6917,6917,COCCOC,-0.21,
6918,6918,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,3.05,
6919,6919,COCCOC(=O)C1=C(C)N=C2CC(c3cccc(OC)c3)CC(=O)C2C1c1coc2ccc(C)cc2c1=O,5.23,
6920,6920,COCCOC(=O)c1ccccc1,1.78,
6921,6921,COCCOCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.03,
6922,6922,COCCOCC1COC(c2ccc(Cl)cc2Cl)(n2cncn2)O1,2.03,
6923,6923,COCCOCCOC,-0.36,
6924,6924,COCCOCCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,1.41,
6925,6925,COCCOCCOCCOc1ccccc1OCCOCCOCCOC,0.38,
6926,6926,COCCOCCOc1ccc(OCCOCCOC)cc1,0.76,
6927,6927,COCCOCCOc1cccc(OCCOCCOC)c1,0.86,
6928,6928,COCCOCCOc1ccccc1OCCOCCOC,0.76,
6929,6929,COCCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.56,
6930,6930,COCCOc1ccccc1,1.73,
6931,6931,COCCOc1ccccc1OCCOC,1.12,
6932,6932,COCCOc1ccccc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,2.04,
6933,6933,COCCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.06,
6934,6934,COCCc1ccc(OCC(O)CNC(C)C)cc1,1.88,
6935,6935,COCCn1c(C)cc(C(=O)CSc2n[nH]c3nc4ccccc4n23)c1C,3.45,
6936,6936,COCCn1c(C)cc(C(=O)CSc2ncnc3sc(C)c(C)c23)c1C,4.59,
6937,6937,COCCn1ccc(=O)c(O)c1C,-0.41,
6938,6938,COCCn1ccnc1[N+](=O)[O-],0.12,
6939,6939,COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-1.49,
6940,6940,COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.96,
6941,6941,COCCn1cnc2c(=O)[nH]c(=Nc3ccccc3)[nH]c21,1.2,
6942,6942,COCN(C#N)C1CC(OC2=CC(O)(C(C)=O)Cc3c2c(O)c2c(O)c4c(OC)cccc4c(O)c2c3O)OC(C)C1O,2.64,
6943,6943,COCN1C(=O)C(O)N=C(c2ccccc2)c2cc(N)ccc21,0.75,
6944,6944,COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86,
6945,6945,COCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.32,
6946,6946,COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.05,
6947,6947,COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,3.23,
6948,6948,COCN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.31,
6949,6949,COCOC,0.0,0.48
6950,6950,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0.3,
6951,6951,COCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.52,
6952,6952,COCON1C(=O)CN(C(C)=O)[C@H]1c1ccc(Cl)cc1Cl,1.98,
6953,6953,COC[C@H](C)NC(=O)CCl,0.61,
6954,6954,COCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.19,
6955,6955,COCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,1.71,
6956,6956,COCc1cc(=O)c(O)co1,-0.62,
6957,6957,COCc1cc(OC(=O)N(C)C)nc(SCC(=O)C(C)(C)C)n1,3.33,
6958,6958,COCc1ccc(C#N)cc1,1.23,
6959,6959,COCc1ccc(C(=O)O)cc1,1.76,
6960,6960,COCc1ccc(COC)cc1,1.28,
6961,6961,COCc1ccc(O)c2ncccc12,1.78,
6962,6962,COCc1ccc([N+](=O)[O-])o1,0.89,
6963,6963,COCc1ccccc1,1.92,
6964,6964,COCc1ccccc1NC(=O)OCCN1CCCCC1,2.2,
6965,6965,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.73,
6966,6966,COCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.56,
6967,6967,COCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.22,
6968,6968,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,3.09,-3.924
6969,6969,CON(C)C(=O)Nc1ccc(Br)cc1,2.38,
6970,6970,CON(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,2.86,
6971,6971,CON(C)C(=O)Nc1ccc(C(C)=O)cc1,1.22,
6972,6972,CON(C)C(=O)Nc1ccc(C(C)C)cc1,2.95,
6973,6973,CON(C)C(=O)Nc1ccc(C2CCCCC2)cc1,4.08,
6974,6974,CON(C)C(=O)Nc1ccc(C=C(C#N)C#N)cc1,2.19,
6975,6975,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.2,-3.592
6976,6976,CON(C)C(=O)Nc1ccc(Cl)cc1,2.3,-2.57
6977,6977,CON(C)C(=O)Nc1ccc(F)cc1,1.46,
6978,6978,CON(C)C(=O)Nc1ccc(N)cc1,-0.16,
6979,6979,CON(C)C(=O)Nc1ccc(NS(C)(=O)=O)cc1,0.14,
6980,6980,CON(C)C(=O)Nc1ccc(OC(C)CC2CCCCC2)cc1,4.51,
6981,6981,CON(C)C(=O)Nc1ccc(OCCCCOc2ccccc2)cc1,3.57,
6982,6982,CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,3.81,
6983,6983,CON(C)C(=O)Nc1ccc(OCCc2ccccc2)cc1,4.5,
6984,6984,CON(C)C(=O)Nc1ccc(OCc2ccccc2)cc1,3.11,
6985,6985,CON(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.74,
6986,6986,CON(C)C(=O)Nc1ccc2c(c1)Cc1ccccc1-2,3.67,
6987,6987,CON(C)C(=O)Nc1cccc(C#N)c1,1.33,
6988,6988,CON(C)C(=O)Nc1cccc(C(C)(C)C)c1,3.21,
6989,6989,CON(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.64,
6990,6990,CON(C)C(=O)Nc1cccc(CO)c1,0.62,
6991,6991,CON(C)C(=O)Nc1cccc(F)c1,1.68,
6992,6992,CON(C)C(=O)Nc1cccc(O)c1,0.83,
6993,6993,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,3.11,
6994,6994,CON(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.64,
6995,6995,CON(C)C(=O)Nc1ccccc1,1.29,
6996,6996,CON(C)N=Nc1ccc(C(N)=O)cc1,1.19,
6997,6997,CON1C(=O)CC2(CCCC2)C1=O,1.15,
6998,6998,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.16,
6999,6999,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,0.89,
7000,7000,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC3OC(=O)c4ccccc43)=CCSC12)c1csc(=N)[nH]1,1.28,
7001,7001,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,2.62,
7002,7002,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC12)c1csc(=N)[nH]1,1.74,
7003,7003,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCSC12)c1csc(=N)[nH]1,1.76,
7004,7004,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,3.4,
7005,7005,CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,2.84,
7006,7006,CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,3.7,
7007,7007,CON=CCCc1ccccc1,2.14,
7008,7008,CON=Cc1ccccc1,2.53,
7009,7009,COP(=O)(C=C(Cl)Cl)OC,1.4,
7010,7010,COP(=O)(CC(C)=O)OC,-0.86,
7011,7011,COP(=O)(NC(C)(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.83,
7012,7012,COP(=O)(NC(C)(C)C)SC,0.96,
7013,7013,COP(=O)(NC(C)=O)SC,-0.85,0.54
7014,7014,COP(=O)(NCC(C)C)Oc1cc(Cl)c(Cl)cc1Cl,3.86,
7015,7015,COP(=O)(NCC(C)C)SC,0.97,
7016,7016,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.51,-0.22
7017,7017,COP(=O)(OC)OC,-0.65,
7018,7018,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,3.53,-4.522
7019,7019,COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.13,
7020,7020,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,1.38,-2.28
7021,7021,COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.0,
7022,7022,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.3,
7023,7023,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,2.32,
7024,7024,COP(=O)(OC)OC=C(Cl)Cl,1.47,
7025,7025,COP(=O)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,2.57,
7026,7026,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,2.57,
7027,7027,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,1.69,
7028,7028,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,1.83,
7029,7029,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.33,
7030,7030,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,1.83,
7031,7031,COP(=O)(OC)Oc1ccccc1,1.22,
7032,7032,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05,
7033,7033,COP(=O)(OC)SCn1nnc2ccccc2c1=O,0.78,
7034,7034,COP(=O)(OC)c1ccccc1,0.95,
7035,7035,COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,4.58,
7036,7036,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,4.3,
7037,7037,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,4.56,
7038,7038,COP(=S)(OC)Oc1c(Cl)cccc1C#N,3.58,
7039,7039,COP(=S)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,3.89,
7040,7040,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,5.21,-6.09
7041,7041,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,4.88,-5.72
7042,7042,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,5.51,-6.62
7043,7043,COP(=S)(OC)Oc1ccc(C#N)cc1,2.71,
7044,7044,COP(=S)(OC)Oc1ccc(Cl)cc1C#N,3.41,
7045,7045,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,2.23,
7046,7046,COP(=S)(OC)Oc1ccc(SC)c(C)c1,4.09,-4.57
7047,7047,COP(=S)(OC)Oc1ccc(SC)cc1,3.74,
7048,7048,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,5.96,-6.237
7049,7049,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(C)C)c1,4.05,
7050,7050,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.3,-4.04
7051,7051,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.45,
7052,7052,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,2.86,
7053,7053,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,3.58,-4.31
7054,7054,COP(=S)(OC)Oc1ccccc1,3.03,
7055,7055,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.31,
7056,7056,COP(=S)(OC)SCC(=O)N(C)C=O,1.48,-1.995
7057,7057,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,3.81,-4.432
7058,7058,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.78,
7059,7059,COP(=S)(OC)SCSc1ccc(Cl)cc1,4.82,
7060,7060,COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75,
7061,7061,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,6.31,
7062,7062,COP(C)(=O)OC,-0.61,
7063,7063,COP(N)(=O)Oc1cc(Cl)c(Cl)cc1Cl,2.53,
7064,7064,COP(N)(=O)SC,-0.8,
7065,7065,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,2.7,
7066,7066,COP1(=S)OCc2ccccc2O1,2.67,
7067,7067,COS(=O)c1ccc(O)cc1,0.58,
7068,7068,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,4.5,
7069,7069,COc1[nH]c(C)nc1[N+](=O)[O-],0.21,
7070,7070,COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,0.7,
7071,7071,COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,1.03,
7072,7072,COc1[nH]cnc1[N+](=O)[O-],0.13,
7073,7073,COc1c(Br)cc(Br)cc1Br,4.48,
7074,7074,COc1c(C#N)sc(S(C)=O)c1C#N,2.02,
7075,7075,COc1c(C)c(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,1.54,
7076,7076,COc1c(C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1C,2.19,
7077,7077,COc1c(C)cccc1C,3.02,
7078,7078,COc1c(C)cccc1NC(C)=O,1.28,
7079,7079,COc1c(C)ncc(CO)c1CO,-0.1,
7080,7080,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.45,
7081,7081,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,4.86,
7082,7082,COc1c(Cl)c(Cl)cc(Cl)c1Cl,4.68,
7083,7083,COc1c(Cl)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,2.78,
7084,7084,COc1c(Cl)cc(Cl)c(Cl)c1Cl,4.75,
7085,7085,COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,3.66,
7086,7086,COc1c(Cl)cc(Cl)cc1Cl,4.11,
7087,7087,COc1c(Cl)ccc(Cl)c1C(=O)Nc1ccc(C)cc1C,4.0,
7088,7088,COc1c(Cl)ccc(Cl)c1C(=O)O,2.21,
7089,7089,COc1c(Cl)ccc(Cl)c1Cl,3.64,
7090,7090,COc1c(Cl)cccc1Cl,3.14,
7091,7091,COc1c(Cl)cccc1NC(C)=O,1.68,
7092,7092,COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,2.05,
7093,7093,COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C(C)=O,1.01,
7094,7094,COc1c(N)cccc1[N+](=O)[O-],1.78,
7095,7095,COc1c(O)c(C)c(C)c(O)c1OC,1.6,
7096,7096,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.59,-4.02
7097,7097,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,3.74,
7098,7098,COc1c(O)c(OC)c(OC)c(O)c1OC,0.39,
7099,7099,COc1c(O)cc(C)c(O)c1OC,1.05,
7100,7100,COc1c(O)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1O,-0.04,
7101,7101,COc1c(O)cc(Cl)c(Cl)c1Cl,3.77,
7102,7102,COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.43,
7103,7103,COc1c(O)cc2ccc(=NC(=O)C(F)(F)F)c3c(c2c1OC)CCC(SC)C(=O)C3,2.61,
