,smiles,logP
8156,CSc1nnc(C(C)C)c(=O)n1N,1.01
8157,CSc1nnc(C)c(=O)n1N,-0.16
8158,CSc1nnc(C2CCCCC2)c(=O)n1N,2.14
8159,CSc1nnc(C2CCCCO2)c(=O)n1N,0.38
8160,CSc1nnc(C2CCOCC2)c(=O)n1N,1.07
8161,CSc1nnc(CC(C)C)c(=O)n1N,1.39
8162,CSc1nnc(CCC(C)C)c(=O)n1N,1.85
8163,CSc1nncc(=O)n1N,0.38
8164,CSc1scc(-c2cccs2)c1C#N,3.69
8165,C[C@@H](CCc1ccccc1)NC(=O)C(=O)NC[C@@H]1COc2ccccc2O1,4.8
8166,C[C@@H](NC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1)c1ccccc1,3.48
8167,C[C@@H](NC(=O)CN(C1CCCCC1)S(=O)(=O)c1ccccc1)c1ccccc1,4.9
8168,C[C@@H]1C=CCc2c1c(O)n(-c1cccc(C(=O)OCC(=O)c3ccc(Br)cc3)c1)c2O,5.29
8169,C[C@@H]1CCC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)[C@@]12CCC1(COC(=O)C1)O2,4.24
8170,C[C@@H]1CCCCN1C(=O)CCCCC(=O)N1CCCC[C@H]1C,3.42
8171,C[C@@H]1CCCC[C@H]1NC(=O)COC(=O)C1=COCCO1,2.48
8172,C[C@@H]1CCCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2CCSc2nc3ccccc3s2)C1,5.05
8173,C[C@@]1(c2ccc(Cl)cc2)NC(=S)N2[C@@H]1NC(=S)N2c1ccc(Cl)cc1,4.94
8174,C[C@@]1(c2ccc(Cl)cc2Cl)OC[C@@H](Cn2cncn2)O1,3.68
8175,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)C21C,3.5
8176,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O,4.15
8177,C[C@H](NC(=O)C1CC1)c1ccccc1,1.85
8178,C[C@H](NC(=O)CSc1ncnc2c1cnn2-c1ccccc1)c1ccccc1,4.73
8179,C[C@H]1CCCC[C@@H]1NC(=O)COc1ncnc2ccccc12,3.11
8180,C[C@H]1CCCN(C(=O)COC(=O)COc2cc(Cl)c(Cl)cc2Cl)C1,4.97
8181,C[C@H]1CCC[C@@H](C)N1C(=O)COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,4.39
8182,C[C@H]1CCc2[nH]c(=NC(=O)c3ccc(F)c(F)c3)sc2C1,4.79
8183,C[C@H]1CN(C(=N)NS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@@H](C)O1,4.43
8184,C[C@H]1CN(C(=O)c2cc(-c3ccc4c(c3)OCO4)nc3ccccc23)C[C@H](C)O1,4.19
8185,C[C@H]1CN(C(=O)c2csc3c2CCCC3)/C(=N/c2ccc(Cl)cc2)S1,5.53
8186,C[C@H]1C[C@H](C)CN(C(=O)CSc2nnc(-c3ccccc3)n2C)C1,3.68
8187,C[C@H]1C[C@H](NC(=S)NCc2csc3ccccc23)CC(C)(C)C1,6.21
8188,C[C@]12CO[C@]3(C(=O)NCC(F)(F)F)C[C@H]1CC[C@]23C,3.11
8189,C[N+](C)(C)[N-]C(=O)CCCCC(=O)[N-][N+](C)(C)C,-1.22
8190,C[N+](C)(C)[N-]C(=O)c1ccc(Br)cc1,0.97
8191,C[N+](C)(C)[N-]C(=O)c1ccc([N+](=O)[O-])cc1,-0.15
8192,C[N+](C)(C)[N-]C(=O)c1ccccc1,-0.11
8193,C[N+](C)(CCCCS(=O)(=O)[O-])CCCc1ccccc1,-1.7
8194,C[N+](C)(CCCCS(=O)(=O)[O-])CCc1ccccc1,-2.06
8195,C[N+](C)(CCCCS(=O)(=O)[O-])Cc1ccccc1,-2.32
8196,C[N+](C)(CCCCc1ccccc1)CCCCS(=O)(=O)[O-],-1.41
8197,C[N+](C)(CCCCc1ccccc1)CCCS(=O)(=O)[O-],-1.17
8198,C[N+](C)(CCCS(=O)(=O)[O-])CCc1ccccc1,-1.87
8199,C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,-2.27
8200,C[N+](C)(CCCc1ccccc1)CCCS(=O)(=O)[O-],-1.57
8201,Cc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(Cl)c1,2.82
8202,Cc1[nH]c(=N)[nH]c(=N)c1C12CC3CC(CC(C3)C1)C2,2.64
8203,Cc1[nH]c(=N)sc1C(=O)CCN(C)C,1.47
8204,Cc1[nH]c(=N)sc1C(=O)CCN1CCCC1,1.74
8205,Cc1[nH]c(=N)sc1C(=O)CCN1CCCCC1,2.13
8206,Cc1[nH]c(=NCC(C)O)c(C#N)cc1-c1ccccc1,2.72
8207,Cc1[nH]c(=NCCCO)c(C#N)cc1-c1ccccc1,2.72
8208,Cc1[nH]c(=NCCN)c(C#N)cc1-c1ccncc1,1.91
8209,Cc1[nH]c(=NS(=O)(=O)c2ccc(N)cc2)oc1C,0.59
8210,Cc1[nH]c(=Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(C#N)cc1C#N,2.8
8211,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl,0.85
8212,Cc1[nH]c(=O)[nH]c1O,-0.91
8213,Cc1[nH]c(=O)c(CC(O)NC(Cc2cn(C(=O)OCc3ccccc3)c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)nc1O,5.66
8214,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.89
8215,Cc1[nH]c(=O)n(O)c(=O)c1Br,-1.12
8216,Cc1[nH]c(=O)n(OC(C)C)c(=O)c1Br,0.45
8217,Cc1[nH]c(=O)n(OCC(C)C)c(=O)c1Br,1.23
8218,Cc1[nH]c(=O)n(OCCCl)c(=O)c1Br,0.3
8219,Cc1[nH]c(Br)nc1[N+](=O)[O-],0.86
8220,Cc1[nH]c2ccccc2c1C,3.05
8221,Cc1[nH]c2ccccc2c1C1=CN2CCS(=O)(=O)N=C2S1,1.56
8222,Cc1[nH]ccc(=O)c1O,-0.49
8223,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,2.19
8224,Cc1[nH]cnc1CSCCN=C(N)NCCSCc1nc[nH]c1C,1.34
8225,Cc1[nH]cnc1CSCCN=c1[nH]cc(Cc2ccc3c(c2)OCO3)c(=O)[nH]1,2.11
8226,Cc1[nH]cnc1CSCCN=c1[nH]ccc(=O)[nH]1,0.02
8227,Cc1[nH]cnc1CSCCN=c1cc[nH]c(=O)[nH]1,-0.4
8228,Cc1[nH]cnc1CSCCNc1[nH]ccc(=O)c1[N+](=O)[O-],-0.2
8229,Cc1[nH]cnc1CSCCNc1[nH]ccc1[N+](=O)[O-],1.04
8230,Cc1[nH]cnc1CSCCNc1cccc(=O)[nH]1,0.79
8231,Cc1[nH]cnc1[N+](=O)[O-],0.23
8232,Cc1[nH]n(-c2ccccc2)c(=N)c1-c1ccccc1,3.27
8233,Cc1[nH]n(-c2ccccc2)c(=Nc2ccc(C(F)(F)F)cc2)c1[N+](=O)[O-],3.89
8234,Cc1[nH]n(-c2ccccc2)c(=Nc2ccc([N+](=O)[O-])cc2)c1[N+](=O)[O-],2.78
8235,Cc1[nH]n(-c2ccccc2)c(=Nc2ccccc2)c1[N+](=O)[O-],2.98
8236,Cc1[nH]nc(C(=O)N(C)C2CCCCC2)c1[N+](=O)[O-],1.68
8237,Cc1[nH]nc(C(=O)N(C)Cc2ccccc2)c1[N+](=O)[O-],1.65
8238,Cc1[nH]nc(C(=O)N2CCCCCC2)c1[N+](=O)[O-],1.15
8239,Cc1[nH]nc(C(=O)NCCc2ccccc2)c1[N+](=O)[O-],1.82
8240,Cc1[nH]nc(C(=O)Nc2ccccc2)c1[N+](=O)[O-],1.81
8241,Cc1[nH]nc(C(N)=O)c1[N+](=O)[O-],-0.38
8242,Cc1[nH]ncc1[N+](=O)[O-],1.02
8243,Cc1[nH]oc(=NS(=O)(=O)c2ccc(N)cc2)c1C,1.01
8244,Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl,2.6
8245,Cc1c(-c2ccccc2)no[n+]1[O-],2.17
8246,Cc1c(-c2ccccc2)oc2ccccc2c1=O,3.92
8247,Cc1c(-c2ccccc2)ssc1=S,3.95
8248,Cc1c(=N)[nH]o[n+]1[O-],-0.17
8249,Cc1c(Br)cccc1NC1=NCCN1,1.94
8250,Cc1c(C#N)sc(S(C)=O)c1-c1ccc(Cl)cc1,3.8
8251,Cc1c(C#N)sc(S(C)=O)c1-c1ccccc1,3.36
8252,Cc1c(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)sc2nc3n(c(=O)c12)CCCCC3,4.13
8253,Cc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc2ccc(F)cc12,5.68
8254,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,1.94
8255,Cc1c(C(N)=O)no[n+]1[O-],0.03
8256,Cc1c(C)c(C)c(C)c(C)c1C,5.11
8257,Cc1c(C)c(C)c(CSc2nnc(CC#N)n2C)c(C)c1C,4.14
8258,Cc1c(C=O)no[n+]1[O-],1.02
8259,Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92
8260,Cc1c(CCN)ccc(O)c1O,-0.08
8261,Cc1c(CN(C)C(=O)C(C)n2nc(C(F)F)c(Br)c2C)cnn1C,3.12
8262,Cc1c(CNc2ccc(Cl)cc2)cnc2[nH]c(=N)[nH]c(=N)c12,2.03
8263,Cc1c(CNc2ccccc2)cnc2[nH]c(=N)[nH]c(=N)c12,2.02
8264,Cc1c(Cc2ccccc2)no[n+]1[O-],2.08
8265,Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)N1CCOCC1,3.08
8266,Cc1c(Cl)c(Cl)c(C(C)C)c(Cl)c1Cl,6.8
8267,Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.62
8268,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl,3.2
8269,Cc1c(Cl)cc(C(C)C)c(Cl)c1Cl,6.2
8270,Cc1c(Cl)ccc(Cc2c(Cl)cccc2Cl)c1Cl,7.2
8271,Cc1c(Cl)ccc(Cc2ccc(Cl)cc2Cl)c1Cl,7.2
8272,Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,4.8
8273,Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,3.57
8274,Cc1c(Cl)cccc1Cl,3.99
8275,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,5.17
8276,Cc1c(Cl)cccc1Nc1ccccc1CC(=O)O,4.64
8277,Cc1c(Cl)cccc1[N+](=O)[O-],3.09
8278,Cc1c(Cl)no[n+]1[O-],1.02
8279,Cc1c(F)c(F)c(C(=O)O)c(F)c1F,3.15
8280,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,6.5
8281,Cc1c(I)c(=O)n(-c2ccccc2)n1C,1.27
8282,Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1,1.4
8283,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0
8284,Cc1c(N(C)C)c(=O)n(C)c(=O)n1C,0.99
8285,Cc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C,2.06
8286,Cc1c(N2CCCC2)c(=O)n(-c2ccccc2)c(=O)n1C,2.26
8287,Cc1c(N2CCOCC2)c(=O)n(-c2ccccc2)c(=O)n1C,0.69
8288,Cc1c(NC(=O)C(C)N(C)C)c(=O)n(-c2ccccc2)n1C,-0.05
8289,Cc1c(NC(=O)C2CCCCN2S(=O)(=O)c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,3.89
8290,Cc1c(NC(=O)CC(c2ccccc2)c2ccccc2)cccc1-n1cnnn1,3.2
8291,Cc1c(NCC(C)C)c(=O)n(-c2ccccc2)c(=O)n1C,1.48
8292,Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.76
8293,Cc1c(O)c(=O)ccn1-c1ccccc1,1.12
8294,Cc1c(O)c(=O)ccn1C,-0.77
8295,Cc1c(O)c(=O)ccn1C(C)C,0.05
8296,Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,-1.16
8297,Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,-0.47
8298,Cc1c(O)c(=O)ccn1CCCCO,-0.74
8299,Cc1c(O)c(=O)ccn1CCN,-1.55
8300,Cc1c(O)c(=O)ccn1CCO,-1.1
8301,Cc1c(O)c(N2CC2)c(C=COC(N)=O)c(O)c1N1CC1,0.16
8302,Cc1c(O)c(N2CC2)c(CC=O)c(O)c1N1CC1,0.49
8303,Cc1c(O)ccc(O)c1C,1.36
8304,Cc1c(O)ccc([N+](=O)[O-])c1[N+](=O)[O-],2.86
8305,Cc1c(OCc2c(F)cccc2Cl)c(=O)ccn1Cc1ccc(Cl)cc1,5.63
8306,Cc1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],2.03
8307,Cc1c(S(=O)c2ccccc2)no[n+]1[O-],1.5
8308,Cc1c(Sc2ccccc2)no[n+]1[O-],2.63
8309,Cc1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],0.68
8310,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6
8311,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.1
8312,Cc1c([N+](=O)[O-])nc(Br)n1C,0.39
8313,Cc1c([N+](=O)[O-])ncn1C,-0.11
8314,Cc1c([N+](=O)[O-])no[n+]1[O-],0.78
8315,Cc1c/c(=N\S(=O)(=O)c2ccc(N)cc2)n(C)o1,0.48
8316,Cc1c2cc[nH]cc2c(C)c2c1nc1ccccc12,4.8
8317,Cc1c2cc[nH]cc2cc2c1nc1ccccc12,4.06
8318,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.8
8319,Cc1c2ccccc2c(C)c2ccccc12,5.69
8320,Cc1c2ccccc2cc2ccccc12,5.07
8321,Cc1c2cnccc2c(C)c2c1[nH]c1ccccc12,4.8
8322,Cc1c[n+]([O-])c(C)c(Cl)n1,0.44
8323,Cc1c[n+]([O-])c2ccccc2c1[N+](=O)[O-],1.06
8324,Cc1c[nH]c(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,3.43
8325,Cc1c[nH]c(=NS(=O)(=O)c2ccc(N)cc2)c(Br)c1,1.79
8326,Cc1c[nH]c(=O)[nH]c1=O,-0.62
8327,Cc1c[nH]c2ccc3c(nc(=N)n3C)c2n1,1.01
8328,Cc1c[nH]c2ccccc12,2.6
8329,Cc1c[nH]cn1,0.23
8330,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,2.34
8331,Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.03
8332,Cc1cc(-c2nc(C(C)C)n(C=CC(O)CC(O)CC(=O)O[Na])c2-c2ccc(F)cc2)cc(C)c1Cl,2.27
8333,Cc1cc(-n2[nH]c(C)cc2=O)nc(C)n1,0.89
8334,Cc1cc(-n2c(=O)cc(C)n2C)nc(C)n1,0.24
8335,Cc1cc(=N)[nH]c(C)n1,0.39
8336,Cc1cc(=N)[nH]cn1,0.19
8337,Cc1cc(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)[nH]o1,2.83
8338,Cc1cc(=NN)[nH]cn1,0.62
8339,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,-0.33
8340,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]o1,0.89
8341,Cc1cc(=O)[nH]c(=O)[nH]1,-0.77
8342,Cc1cc(=O)[nH]c(C(C)C)n1,0.55
8343,Cc1cc(=O)[nH]n1-c1ccncn1,1.4
8344,Cc1cc(=O)[nH]o1,0.46
8345,Cc1cc(=O)c(=N)[nH][nH]1,-0.85
8346,Cc1cc(=O)c(=O)[nH][nH]1,-0.3
8347,Cc1cc(=O)c(N(C)C)n[nH]1,0.24
8348,Cc1cc(=O)c(O)c(C)o1,0.44
8349,Cc1cc(=O)c(O)co1,-0.59
8350,Cc1cc(=O)cc(C)o1,0.1
8351,Cc1cc(=O)n(-c2ccccc2)n1C,0.47000000000000003
8352,Cc1cc(=O)n(CCOc2ccc3ccccc3c2)[nH]1,2.74
8353,Cc1cc(=O)n2c(C)cccc2n1,1.05
8354,Cc1cc(=O)n2c(n1)CCCC2C,0.67
8355,Cc1cc(=O)n2ccccc2n1,0.57
8356,Cc1cc(=O)oc2c1ccc1occc12,2.32
8357,Cc1cc(=O)oc2cc(C3OC(C(=O)O)C(O)C(O)C3O)ccc12,-0.39
8358,Cc1cc(=O)oc2cc(O)ccc12,1.9
8359,Cc1cc(=O)oc2cc(OC(C)C)ccc12,3.33
8360,Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.66
8361,Cc1cc(=O)oc2ccc(OC3OC(CO)C(O)C(O)C3O)cc12,-0.72
8362,Cc1cc(=O)ss1,1.26
8363,Cc1cc(=S)ss1,1.89
8364,Cc1cc(Br)c[nH]c1=NS(=O)(=O)c1ccc(N)cc1,2.05
8365,Cc1cc(Br)cc(C(=O)NC(C)C)c1O,4.19
8366,Cc1cc(Br)cc(C(=O)NC2CC2)c1O,3.8
8367,Cc1cc(Br)cc(C(N)=O)c1O,2.76
8368,Cc1cc(Br)cc(C)c1C#[N+][O-],3.63
8369,Cc1cc(Br)cc(C)c1NC1=NCCN1,2.8
8370,Cc1cc(Br)ccc1NC(=O)CSc1n[nH]c(=N)s1,2.69
8371,Cc1cc(Br)ccc1NC(=O)c1cc(F)ccc1O,5.15
8372,Cc1cc(C#N)ccn1,0.81
8373,Cc1cc(C(=O)COC(=O)c2oc3ccccc3c2COC(C)C)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O,5.39
8374,Cc1cc(C(=O)Cn2c(O)c3c(c2O)CC=CC3)c(C)n1Cc1ccc2c(c1)OCO2,4.38
8375,Cc1cc(C(=O)NN)ccn1,-0.37
8376,Cc1cc(C(=O)NNCc2ccccc2)no1,1.49
8377,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(C(N)=O)cc2)n1,2.1
8378,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3cc[nH]c(=N)c3c2)n1,2.6
8379,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3o[nH]c(=N)c3c2)n1,2.3
8380,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,1.5
8381,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,1.7
8382,Cc1cc(C(=O)O)ccc1N,1.37
8383,Cc1cc(C(=O)O)no1,0.68
8384,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.1
8385,Cc1cc(C(C)C(=O)O)ccc1-c1nccs1,3.06
8386,Cc1cc(C(F)(F)F)n2nc(-c3nnc(-c4cccc(C(F)(F)F)c4)o3)cc2n1,4.92
8387,Cc1cc(C(F)(F)F)nn1C(C)c1n[nH]c(=Nc2ccn(Cc3ccccc3)n2)s1,5.34
8388,Cc1cc(C)[nH]c(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,1.1
8389,Cc1cc(C)[nH]c(=NS(=O)(=O)c2ccc(N)cc2)n1,0.585
8390,Cc1cc(C)[nH]c(=Nc2ccccc2)n1,2.84
8391,Cc1cc(C)[nH]n1,1.01
8392,Cc1cc(C)c(C#[N+][O-])c(C)c1,3.21
8393,Cc1cc(C)c(C)c(C)c1,4.1
8394,Cc1cc(C)c(C)c(C)c1C,4.56
8395,Cc1cc(C)c(C)cc1C,4.0
8396,Cc1cc(C)c(N(C)C)c(C)c1,4.41
8397,Cc1cc(C)c(N)cc1C,2.27
8398,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.11
8399,Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccc(OC(F)F)cc3)n2N)c(C)c1,4.41
8400,Cc1cc(C)c(NC2=NCCN2)c(C)c1,2.32
8401,Cc1cc(C)c(NC2=NCCN2)c(Cl)c1,2.1
8402,Cc1cc(C)c(O)c(C)c1,2.73
8403,Cc1cc(C)c(S(=O)(=O)c2ccc(N)cc2)c(C)c1,3.06
8404,Cc1cc(C)c([C@H]2[C@@H]3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)c(C)c1,5.48
8405,Cc1cc(C)c2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.94
8406,Cc1cc(C)c2ccccc2c1,4.42
8407,Cc1cc(C)c2oc(=O)sc2c1,3.25
8408,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.39
8409,Cc1cc(C)cc(C)c1,3.42
8410,Cc1cc(C)cc(C2C(=O)c3ccccc3C2=O)c1,4.02
8411,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,2.59
8412,Cc1cc(C)cc(Cl)c1,3.88
8413,Cc1cc(C)cc(NC(=O)N(C)C)c1,1.9
8414,Cc1cc(C)cc(NCc2cnc3[nH]c(=N)[nH]c(=N)c3c2C)c1,2.11
8415,Cc1cc(C)cc(NS(=O)(=O)c2ccc(N)cc2)c1,2.52
8416,Cc1cc(C)cc(O)c1,2.35
8417,Cc1cc(C)cc(OC(=O)CNC(=O)c2ccccc2)c1,3.4
8418,Cc1cc(C)cc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,2.1
8419,Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,0.26
8420,Cc1cc(C)n(-c2ccc(-n3cccc3/C=C(\C#N)S(C)(=O)=O)cc2)n1,4.25
8421,Cc1cc(C)n(C2=NCCN2S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,4.7
8422,Cc1cc(C)n(CCOC(=O)C2[C@H](C=C(Cl)Cl)C2(C)C)n1,4.76
8423,Cc1cc(C)n2c(SCc3ccc(C(=O)c4ccccc4)cc3)nnc2n1,4.43
8424,Cc1cc(C)n2nc(SC(C)C(=O)NCC(=O)Nc3ccc(F)c(F)c3F)nc2n1,2.18
8425,Cc1cc(C)n2nc(SCC(=O)NCCNC(=O)CSc3nc4nc(C)cc(C)n4n3)nc2n1,0.82
8426,Cc1cc(C)nc(-n2[nH]c(=O)cc2C)n1,1.29
8427,Cc1cc(C)nc(-n2[nH]c(C)cc2=O)n1,0.72
8428,Cc1cc(C)nc(-n2c(C)cc(=O)n2C)n1,0.51
8429,Cc1cc(C)nc(-n2nc(C)c3c2N=C2CC(C)(C)CC(=O)C2[C@@H]3c2ccco2)n1,4.34
8430,Cc1cc(C)nc(C)c1,1.88
8431,Cc1cc(C)nc(OC(C(=O)O)C2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,1.8
8432,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(C)c3ccccc32)n1,-2.0
8433,Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(c3c(F)cc(F)cc3F)c3ccccc32)n1,0.4
8434,Cc1cc(C)ncn1,0.62
8435,Cc1cc(C2CC2)[nH]c(=Nc2ccccc2)n1,4.0
8436,Cc1cc(CC(=O)O)ccc1OCc1ccccc1,3.37
8437,Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl,6.73
8438,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,6.25
8439,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53
8440,Cc1cc(Cc2ccc(Cl)c(Cl)c2)c(Cl)cc1Cl,7.26
8441,Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl,7.43
8442,Cc1cc(Cl)c(C(C)C)cc1Cl,5.6
8443,Cc1cc(Cl)c(Cc2cc(Cl)ccc2Cl)cc1Cl,7.48
8444,Cc1cc(Cl)c(Cl)cc1Cc1c(Cl)cccc1Cl,7.15
8445,Cc1cc(Cl)c(Cl)cc1Cc1ccc(Cl)cc1Cl,7.41
8446,Cc1cc(Cl)c(Cl)cc1Cl,4.56
8447,Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.92
8448,Cc1cc(Cl)cc(C)c1NC1=NCCN1,2.5
8449,Cc1cc(Cl)cc(Cl)c1,3.99
8450,Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,2.38
8451,Cc1cc(Cl)ccc1Cl,3.97
8452,Cc1cc(Cl)ccc1N=CN(C)C,2.89
8453,Cc1cc(Cl)ccc1NC(=O)c1cc(F)ccc1O,4.89
8454,Cc1cc(Cl)ccc1NC(=O)c1ccccc1O,5.18
8455,Cc1cc(Cl)ccc1NC(=S)NCCc1c[nH]c2ccccc12,4.34
8456,Cc1cc(Cl)ccc1NC1=NCCN1,1.8
8457,Cc1cc(Cl)ccc1O,2.705
8458,Cc1cc(Cl)ccc1OC(C)C(=O)NC1CCCCCC1,5.45
8459,Cc1cc(Cl)ccc1OC(C)C(=O)O,3.165
8460,Cc1cc(Cl)ccc1OCC(=O)O,3.25
8461,Cc1cc(Cl)ccc1OCC(=O)OCCCCCC(C)C,6.7
8462,Cc1cc(N(C)S(=O)(=O)c2ccc(N)cc2)no1,1.76
8463,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,4.3
8464,Cc1cc(N)ccc1Br,2.53
8465,Cc1cc(N)ccc1C(=O)O,1.14
8466,Cc1cc(N=NC(=N)N)ccc1NNC(N)=S,1.66
8467,Cc1cc(N=O)ccc1O,1.71
8468,Cc1cc(NC(=O)N(C)C)cc(C)c1Br,2.92
8469,Cc1cc(NC(=O)N=C(N)N)ccc1Cl,2.19
8470,Cc1cc(NC(N)=O)ccc1Br,2.49
8471,Cc1cc(NC(N)=O)ccc1F,1.59
8472,Cc1cc(O)c(C(C)C)cc1Cl,3.92
8473,Cc1cc(O)c(C)c(C)c1O,1.69
8474,Cc1cc(O)c([N+](=O)[O-])cc1Cl,2.93
8475,Cc1cc(O)cc(Br)c1O,1.38
8476,Cc1cc(O)cc(C)c1Cl,3.27
8477,Cc1cc(O)cc(C)c1O,1.0
8478,Cc1cc(O)ccc1Cl,3.1
8479,Cc1cc(O)ccc1O,0.91
8480,Cc1cc(O)ccc1[N+](=O)[O-],2.48
8481,Cc1cc(OCC(=O)O)ccc1S(C)(=O)=O,0.54
8482,Cc1cc(OCCN(C)C)c(C(C)C)cc1O,2.93
8483,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC1CCCCC1=O,3.63
8484,Cc1cc(OCCN(C)C)c(C(C)C)cc1OS(=O)(=O)C12CCC(CC1=O)C2(C)C,4.37
8485,Cc1cc(OCCNCc2cc(O)c3ccccc3c2O)c(C(C)C)cc1O,4.25
8486,Cc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,-0.88
8487,Cc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-1.49
