,smiles,logP
4123,NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,5.26
4124,CCCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,4.64
4125,CN(N)C(=O)c1ccccc1,0.7
4126,O=C(O)c1cc2ccccc2o1,2.41
4127,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,4.93
4128,NNC(=O)Nc1cccc(O)c1,-0.5
4129,COC(=O)Nc1ccc(Cl)c(Cl)c1,3.32
4130,COc1c(OCc2ccccc2)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCc1ccccc1,3.89
4131,Oc1cccc(Br)c1,2.63
4132,CCNCC(=O)Nc1c(C)cccc1C,1.32
4133,Cc1nc([N+](=O)[O-])c(Br)n1C,0.44
4134,c1cnccn1,-0.26
4135,CC(=O)c1ccc(O)c2ncccc12,1.8
4136,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,4.69
4137,Clc1ccc2c(c1)Oc1ccccc1O2,5.0
4138,O=C(Oc1ccccc1)Oc1ccccc1,3.28
4139,COC(=O)c1c(C)no[n+]1[O-],0.69
4140,CCN1Cn2c(nc3ccccc3c2=O)C1C,1.02
4141,O=C(O)CN1C(=O)C=CC1=O,-0.14
4142,CCCc1ccc(OC(=O)N(C)C)cc1,3.15
4143,CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.06
4144,O=C1NS(=O)(=O)c2ccccc21,0.91
4145,COc1nnc(OC)c2ccccc12,2.22
4146,Cc1cc(C)cc(C)c1,3.42
4147,c1ccc(Cn2cccn2)cc1,1.78
4148,COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,3.74
4149,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.52
4150,O=C1C=NC(c2cccc(Br)c2)c2cc(Br)ccc2N1,3.88
4151,CNc1oc(-c2ccccc2)c(O)c1-c1ccccc1C(F)(F)F,3.22
4152,ON=Cc1ccncc1,0.77
4153,CCOc1cnc(Cl)cn1,1.99
4154,CCCCC(O)CCC,2.68
4155,CCNC(N)=O,-0.74
4156,C=COCC,1.04
4157,COc1ccccc1C(=O)c1ccncc1,1.86
4158,CCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-1.07
4159,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(OC)cc2)c1=O,2.47
4160,CCC(=O)C1(c2cccc(OC(=O)OCC(C)C)c2)CCN(C)CC1,2.38
4161,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.7
4162,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)Oc1ccccc1,1.08
4163,CCOc1ccccc1S(I)=C(N(C)C)N(C)C,-0.06
4164,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,3.05
4165,CCCCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,3.38
4166,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08
4167,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.74
4168,Clc1cccc2c(Cl)cccc12,4.67
4169,O=[N+]([O-])c1ccc(C=CS(=O)(=O)c2ccccc2)o1,1.88
4170,CSc1scc(-c2cccs2)c1C#N,3.69
4171,CNC(=O)C1CCCN1C(C)=O,-1.19
4172,CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,2.31
4173,CC1COC(N=c2[nH]cc([N+](=O)[O-])s2)=N1,1.34
4174,Clc1ccc2nccnc2c1,2.1
4175,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4.41
4176,CCC(Oc1ccc(Cl)cc1C)C(=O)O,3.47
4177,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1I,4.8
4178,CC(COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,2.32
4179,O=C(O)c1ccccc1-c1ccccc1,2.89
4180,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.83
4181,CN(N=O)C(=O)Nc1ccc(F)cc1,1.88
4182,COC(=O)C1CCN1CC(O)Cn1ccnc1,-0.29
4183,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,6.2
4184,O=C(O)CCCn1nc2ccccc2n1,0.6
4185,CCCCOc1ccc(C(=O)Oc2ccc3c(c2)OCO3)cc1OC,4.77
4186,Oc1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,2.61
4187,OCCCCCl,0.85
4188,Cc1cccc(C)c1C(=O)CCN1CCCCC1,3.53
4189,CCCc1n[nH]c(=N)o1,0.23
4190,C=CCN=c1[nH]cc(-c2ccncc2)cc1C#N,2.07
4191,CN=C(NC#N)NCCSCc1[nH]cnc1C,0.4
4192,C=C(Br)CC1(C(C)CCC)C(=O)NC(=O)NC1=O,2.09
4193,CC(CO)CC(F)(F)F,1.39
4194,O=S(=O)(Cc1ccccc1)c1ccccc1,2.05
4195,O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1,2.83
4196,O=[N+]([O-])c1ccccn1,0.48
4197,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(=O)CS(C)(=O)=O,-0.31
4198,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3.62
4199,CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.8
4200,COc1ccc2cc(CC(=O)OCC(=O)N(C)C)ccc2c1,2.23
4201,O=C(O)CCSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.6
4202,CCCc1ccncc1,2.1
4203,CC(C)NNC(=O)C(C)Oc1cccc(Cl)c1,2.18
4204,O=C(/C=C/c1ccccc1)Nc1cccc(NC(=O)c2cccc(Cl)c2)c1,5.53
4205,FC(F)Oc1ccc(NC(=S)NC[C@@H]2CCCO2)cc1Cl,3.74
4206,COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,4.58
4207,CSc1ccc(C=C(C#N)C#N)o1,2.45
4208,CCOC(=O)C1=C(C)OC(=N)C(C#N)[C@H]1c1cccc(I)c1,4.48
4209,CCCc1[nH]nc2c1[C@@]1(C(=O)N(CC(N)=O)c3ccccc31)C(C(=O)OC)C(=N)O2,4.48
4210,Clc1ccc(Oc2ccccc2Cl)cc1Cl,5.5
4211,CCCCOC(=O)c1cccc(C(=O)OCCCC)c1,4.26
4212,CN(C)C(=O)Cc1ccccc1,1.48
4213,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(F)ccc3n2)cc1,3.65
4214,O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)CO,-1.85
4215,Clc1ccc(Cl)c(NC2=NCCN2)c1,2.04
4216,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85
4217,COCc1ccccc1,1.92
4218,O=C(O)COc1ccc(Br)cc1,2.45
4219,C=CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,1.37
4220,c1ccc(N2CCNCC2)nc1,0.74
4221,CC1=NS(=O)(=O)c2cc(C(F)(F)F)ccc2N1,1.51
4222,CNc1ccc([N+](=O)[O-])cc1,2.04
4223,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1.83
4224,Cc1ccccc1S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1,4.0
4225,O=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,-2.19
4226,Clc1cccc(Cl)n1,2.15
4227,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,2.24
4228,O=C(Nc1ccccc1C(F)(F)F)C1CCC1,2.55
4229,CC(=O)Cn1ccnc1[N+](=O)[O-],-0.34
4230,O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cccc2c1,2.3
4231,Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.76
4232,FC(F)(F)c1ccc(-n2cc3ccccc3n2)cc1,4.42
4233,CCOC(=O)CCCCn1nc2ccccc2n1,2.85
4234,C#CCOc1c(Cl)cc(N=CNOC)cc1Cl,3.3
4235,O=C(O)CCN1CCCCC1,-2.45
4236,O=[N+]([O-])c1ccco1,0.66
4237,Cc1nc(C#Cc2ccccn2)cs1,1.9
4238,COCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.19
4239,CC(=O)c1cccc(-n2c(O)c3c(c2O)[C@@H]2C=C[C@H]3C2=C(c2ccc(C)cc2)c2ccc(C)cc2)c1,6.25
4240,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.3
4241,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,3.55
4242,N=c1[nH]c(=N)[nH]c(=NC2CC2)[nH]1,-0.06
4243,CN(C)C(=O)Oc1ccccc1Br,2.17
4244,O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.8
4245,COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N,1.74
4246,CCCc1cccc(C)c1,4.67
4247,NCc1cccnc1,-0.32
4248,C1COCCN1,-0.86
4249,S=c1cc(Cc2ccccc2)ss1,3.43
4250,CC(C)CNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.01
4251,CC(=O)c1cccc(Br)c1,2.47
4252,CN1CCOC(O)C1c1ccccc1,0.99
4253,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45
4254,CCN(CC)N=Nc1ccc([N+](=O)[O-])cc1,4.17
4255,COC1=CC(=O)c2ccccc2C1=O,1.35
4256,CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2cccnc12,0.15
4257,CC(C)(C(=O)O)n1nc2ccccc2n1,0.64
4258,CCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.98
4259,CC(=O)Oc1ccc(NC(=O)C(Cl)Cl)cc1,1.9
4260,CCN(CC)C(=O)COC(=O)c1ccccc1OC(C)=O,1.16
4261,NNC(=O)Nc1ccccc1O,0.33
4262,CCOC(=O)C(Cc1ccccc1)=NC=O,2.48
4263,FS(F)(F)(F)(F)c1ccccc1,3.36
4264,CCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.14
4265,Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,2.03
4266,CCCC(=NOCC)C1C(=O)CC(C)(C2CC2)OC1=O,3.28
4267,CN(CCCn1ccnc1C=NO)S(=O)(=O)C(F)(F)F,1.77
4268,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.9
4269,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,-0.89
4270,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.31
4271,CCCCCOC(=O)Nc1ccccc1,3.8
4272,N=c1ccn(C2CCC(CO)O2)c(=O)[nH]1,-1.3
4273,CC(=O)C(NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(O)O,0.24
4274,CC1CN(C)CC(O)(c2ccccc2)O1,1.79
4275,CCCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@H]1c1ccccc1OC,4.21
4276,COC(=O)Nc1cccc(C(F)(F)F)c1,2.74
4277,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCCc3ccccc3)c2s1,3.13
4278,CN(C)C(=O)COc1ccccc1,0.8
4279,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CC(O)CSCCO,0.83
4280,Cc1ccc(CN=c2cc(-c3nc(=N)[nH][nH]3)cc[nH]2)cc1,2.69
4281,O=c1[nH]ncc2ccccc12,0.75
4282,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,4.04
4283,Nc1cc([N+](=O)[O-])ccc1Cl,2.23
4284,CCOc1ccccc1OCC(=O)Nc1ccc2ccccc2c1,4.73
4285,C=CCC1(C2=CCCC2)C(=O)NC(=O)N(C)C1=O,1.89
4286,CCSCCSP(=S)(OC)OC,3.15
4287,N#Cc1ccccc1C(N)=O,0.0
4288,Cc1ccc(Cl)c(O)c1,2.9
4289,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.46
4290,O=[N+]([O-])/C=C/c1ccccc1,2.11
4291,CN(C)C=Nc1ccn(C2CCC(CO)O2)c(=O)n1,-0.95
4292,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,3.92
4293,Cc1cccc([N+](=O)[O-])c1C,2.83
4294,Cc1ccccc1C#N,2.21
4295,CCC(C)=O,0.29
4296,CC(=O)Nc1ccc(F)cc1,1.47
4297,O=C(O)CCCCc1ccccc1,2.94
4298,Clc1cccc(C(Cl)(Cl)Cl)n1,3.41
4299,O=C(O)CNc1ccccc1,0.62
4300,Cc1ccccc1OCC(=O)NCCNC(=O)COc1ccccc1C,4.25
4301,O=C(Nc1ccccc1)Nc1csnn1,1.77
4302,Oc1ccc(O)n1-c1ccccc1C(F)(F)F,0.76
4303,CCCCCCCCCC(C)c1ccccc1,7.63
4304,O=Cn1c2c(c3ccccc31)CCNC2,0.26
4305,O=c1ccocc1O,-0.92
4306,NC(=O)c1ccccc1,0.64
4307,CC(CS)C(=O)N1CCCC1C(=O)O,0.34
4308,CC(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(N)=O,-1.23
4309,Cc1cccc(C(C)C)c1,4.5
4310,c1cnc2[nH]ccc2c1,1.82
4311,Cc1no[n+]([O-])c1Cc1ccccc1,2.22
4312,Clc1cccc(Cl)c1Oc1ccccc1,4.64
4313,Clc1ccc2ccc(Cl)cc2c1,4.81
4314,S=C1CCCCCCCN1,1.44
4315,CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,2.75
4316,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,1.91
4317,COc1c(Cl)cccc1NC(C)=O,1.68
4318,CCCSC(=O)N(CCC)CCC,3.84
4319,COc1ccc2c(c1)[nH]c(=NCCCN(C)CCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,3.55
4320,CCCCn1cc(C)c(=O)[nH]c1=O,0.91
4321,O=C(N=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1)c1ccccc1,0.3
4322,CCCCCCCCO,3.0
4323,O=C(c1ccc(C(F)(F)F)cc1)c1ccc2n1CCC2C(=O)O,3.71
4324,CCCCCC(CCC)C(=O)O,3.2
4325,O=C1NCCN1c1ncc([N+](=O)[O-])s1,0.95
4326,Clc1cnccn1,0.7
4327,[O-][n+]1ccc2ccccc2c1,0.25
4328,O=C(C=Cc1ccccc1)Nc1ccccc1,3.61
4329,N=c1[nH]c(=O)c2ncn(C3C=CC(CO)O3)c2[nH]1,-1.21
4330,CS(=O)CCCOc1ccc2ccccc2c1,2.42
4331,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,3.7
4332,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,2.84
4333,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Nc1ccccc1,3.42
4334,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,4.0
4335,O=C(CN1CCCCC1)Nc1ccccc1,2.71
4336,COC(=O)c1nonc1C,0.94
4337,Cc1ccc(Cl)c(C)c1,3.83
4338,CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,2.01
4339,NC(=O)C(=Cc1cccc(F)c1)C(N)=O,0.1
4340,CC(=O)C(C#N)=NNc1ccc(Cl)cc1,4.1
4341,NC(=O)c1[nH]cnc1N,-1.1
4342,CSc1cc(C(C)C(=O)O)ccc1-c1nccs1,3.02
4343,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)c3ccncc3)O2)c(=O)[nH]c1=O,0.83
4344,CC(C)CC(=O)NC(N)=O,0.45
4345,Cc1ccc(C)n1N=c1ccc(N2C(C)COCC2C)n[nH]1,2.59
4346,CCC(CC)C(=O)NS(=O)(=O)c1ccc(C)cc1[N+](=O)[O-],2.67
4347,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,2.83
4348,Nc1ccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])cc1,2.11
4349,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,4.62
4350,CN(C)C(=O)c1cccs1,0.75
4351,BrCC1CO1,0.85
4352,Cc1nonc1S(=O)c1ccccc1,1.76
4353,CCCCCCn1ccc(=O)c(O)c1C,1.9
4354,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,3.0
4355,CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.9
4356,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,0.24
4357,Cc1cccc(NC(=O)CN2CCCCC2)c1,2.97
4358,Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.84
4359,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.17
4360,CC(=O)C=Cc1cccc([N+](=O)[O-])c1,1.88
4361,CC(=O)C(C#N)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.4
4362,NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.03
4363,COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.15
4364,CC(O)C#N,-0.94
4365,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78
4366,C[N+](C)(C)[N-]C(=O)c1ccc([N+](=O)[O-])cc1,-0.15
4367,O=C1CCc2cccc3c2N1CC3,1.57
4368,Cc1ccc(S(N)(=O)=O)c(NC(=O)C(C)C)c1,1.45
4369,COS(=O)c1ccc(O)cc1,0.58
4370,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,7.2
4371,CC(=O)Nc1ccc(C)c(C)c1,2.1
4372,CCCCSC(C)(C)C(N)=O,1.81
4373,CC(=O)c1ccccc1[N+](=O)[O-],1.28
4374,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(=O)CC21C,2.43
4375,COc1ccc(C=O)cc1COc1c(F)c(F)cc(F)c1F,4.24
4376,Cc1cc(N=NC(=N)N)ccc1NNC(N)=S,1.66
4377,Cc1ccc(O)cc1[N+](=O)[O-],2.18
4378,CSc1ccccc1N=NN(C)C,3.13
4379,CN(C)c1cnn(-c2ccccc2)c(=O)c1Cl,1.55
4380,O=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-1.21
4381,Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,2.45
4382,CC(=O)OCC(C)C,1.78
4383,CC1=NC2(C)CCC=CN2C(=O)C1,0.69
4384,CCC(C)N,0.74
4385,Clc1ccc2c(Cl)ccnc2c1,3.57
4386,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,2.23
4387,CN(C)C(=O)Cc1cccs1,0.65
4388,O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O,0.9
4389,CC(C(=O)NCCO)n1ccnc1[N+](=O)[O-],-1.16
4390,Cc1ccc(C)c(C(=O)NS(=O)(=O)c2ccc(N)cc2)c1,2.19
4391,O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-1.71
4392,ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl,3.99
4393,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.7
4394,CC(=O)C=Cc1ccccc1C,2.6
4395,c1cocn1,0.12
4396,CCCSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2,4.61
4397,O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Br,-0.99
4398,O=C(O)COc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.51
4399,Cc1cc2nc[nH]c2cc1C,2.35
4400,CC[N+](=O)[O-],0.18
4401,O=P(OCCCl)(OCCCl)OCCCl,1.44
4402,CCn1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1=O,1.12
4403,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,2.38
4404,CCCCCCc1ccncc1,4.35
4405,O=c1[nH]cc(O)n1Cc1ccccc1,0.82
4406,COc1ccc(OC)c(Cc2cnc3[nH]c(=N)[nH]c(=N)c3c2C)c1,2.13
4407,CN=C(NC#N)NCCCCc1ncccc1OC,1.5
4408,CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,3.73
4409,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(C)N)C(C)C)C(=O)O,-1.74
4410,FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Br,3.28
4411,COc1cccc([N+](=O)[O-])c1C,2.68
4412,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)N1CCN(C(=O)c2ccco2)CC1,2.27
4413,O=C1C=NC(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.25
4414,FC(F)(F)C(F)(F)c1ccccc1,3.36
4415,Nc1cccc(C(F)(F)F)c1,2.29
4416,CCCCC(=O)OCC(=O)C1(OC(=O)CCCC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,5.26
4417,O=c1c(Cl)c(Cl)cnn1-c1ccccc1,2.09
4418,COc1ccccc1N1CCN(CCC=Cc2ccc(F)cc2)CC1,4.7
4419,CCc1cc(C)cc(C)c1,4.55
4420,O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F,3.25
4421,CC(=O)NCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-0.35
4422,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.23
4423,CC(=O)NCC(=O)NC(C(N)=O)C(C)C,-1.33
4424,COC(=O)Nc1ccc(F)cc1,1.95
4425,C[C@@H](CCc1ccccc1)NC(=O)C(=O)NC[C@@H]1COc2ccccc2O1,4.8
4426,COCC(C)OC,-0.09
4427,N#CC(Cl)(Cl)Cl,2.09
4428,Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,4.8
4429,CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,4.04
4430,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1,7.47
4431,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1Br,1.08
4432,CN(C)N=Nc1ccc(C(F)(F)F)cc1,4.0
4433,CCNC(=O)NS(=O)(=O)c1ccccc1,0.9
4434,Cc1ccccc1OCCNc1ccccc1C(N)=O,2.94
4435,CCCCCCC(=O)N1CCCC1=O,3.04
4436,CC(C)COC(N)=O,0.65
4437,C1CC2CC1C1OC21,1.58
4438,NC(=O)c1ccc2ccccc2c1,1.88
4439,COCCOc1ccccc1OCCOC,1.12
4440,CCCCCCCCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,6.93
4441,COCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O,-0.04
4442,Cc1cc(=O)oc2ccc(OC3OC(CO)C(O)C(O)C3O)cc12,-0.66
4443,CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.78
4444,Cc1nccnn1,-1.31
4445,CCS(=O)c1ccc([N+](=O)[O-])cn1,1.74
4446,CC(=O)c1ccccc1NC(=O)C(Cl)Cl,2.65
4447,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.28
4448,CC(=O)OCOc1ccccc1C(N)=O,0.52
4449,Cc1ccc(C(C)(C)C)cc1,5.17
4450,CSc1ccc(O)cc1,1.78
4451,Cc1ccnc2ccccc12,2.61
4452,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(Cc1ccccc1)N2,1.03
4453,O=C(O)CNC(=O)c1cccc(I)c1,1.88
4454,CC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,1.02
4455,[O-][n+]1onc(CO)c1-c1ccccc1,1.64
4456,CCN(CC)CCSC(=NO)c1nc(Cc2ccccc2)no1,2.47
4457,CC1(C)CC(=O)CC(C)(C)N1O,0.12
4458,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19
4459,C#CC1(O)CCCCC1,1.73
4460,COC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3[nH]c(=N)[nH]c(=N)c3n2)cc1)C(=O)OC,0.54
4461,O=c1cc(CO)occ1O,-0.64
4462,CC(C)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0.32
4463,Oc1cccc(-c2ccccc2O)c1,4.06
4464,CC(C)(C)C(=O)OCn1cnc2c(cnn2COC(=O)C(C)(C)C)c1=O,2.5
4465,CCCCNC(O)=NO,0.32
4466,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,3.34
4467,OCCCc1ccncc1,0.58
4468,CCCOC(=O)CNC(=O)CCCCSc1ncnc2[nH]cnc12,1.37
4469,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.79
4470,COC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.22
4471,Cc1cccc(Nc2ccccc2C(=O)O)c1,4.88
4472,CC(=O)CCC(C)C,1.88
4473,Nc1ccccc1S,1.43
4474,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.93
4475,Nc1cc2ccccc2cc1N,1.54
4476,CCCCCCCCN(C)N=Nc1[nH]cnc1C(N)=O,3.22
4477,CCCOC(=O)c1ccoc1,2.36
4478,Cc1ccnnc1,-0.32
4479,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.56
4480,CCn1cnc([N+](=O)[O-])n1,-0.19
4481,CC(C)OC(C)(C)C,2.14
4482,CN(C)C(N(C)C)=S(I)c1cccc(F)c1,-0.53
4483,Cc1cccc(OCCO)c1,1.76
4484,O=[N+]([O-])c1nccn1COC(CO)CO,-1.17
4485,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCCO,0.5
4486,Clc1cccc(Br)c1NC1=NCCN1,1.73
4487,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1)c1cccs1,4.46
4488,CC(N)C(=O)O,-2.85
4489,CC(=O)/N=c1/sc2nc3ccccc3nc2n1N(C(C)=O)C(C)=O,1.1
4490,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1.06
4491,Cc1ccccc1[N+](=O)[O-],2.3
4492,O=Cc1ccc(O)c(Br)c1,1.83
4493,NC(=O)CI,-0.19
4494,c1ccc2c(c1)ccc1cc3ccc4ccccc4c3nc12,6.45
4495,CCCNC(=O)c1ccoc1,1.2
4496,CCCCN(C)N=O,1.08
4497,O=C(O)C=COc1ccc(Cl)cc1Cl,3.46
4498,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,3.27
