,Unnamed: 0,smiles,logP,Energy
5673,6882,COCC(O)Cn1cnc(I)c1[N+](=O)[O-],0.89,
5674,5480,CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.1,
5675,12771,O=[N+]([O-])c1nccn1CCO,-0.47,
5676,9875,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,7.1,
5677,704,CC(=O)NC(C(=O)NC(C)C(=O)NC(C)C(N)=O)C(C)C,-1.4,
5678,11444,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,-2.98,
5679,4005,CCCNC(=O)COC(=O)c1ccccc1,1.88,
5680,2015,CC(C)c1cccc(S(N)(=O)=O)c1,1.81,
5681,11140,Nc1ccc2c(c1)Cc1ccccc1-2,3.14,
5682,9753,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O,-0.52,
5683,6285,CNC(=O)c1cc(Br)cc(C)c1O,3.51,
5684,7815,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(N)c12)=C(OC1CC(N2CCOCC2)C(O)C(C)O1)CC(O)(C(=O)CO)C=4,1.8,
5685,13023,OC(CN1C2CCCC21)Cn1ccnc1,0.37,
5686,10712,NC1C2CCC1c1ccccc1C2,1.63,
5687,9834,Cn1cnc([N+](=O)[O-])c1N,-1.0,
5688,2265,CC1(C)SC2C(NC(=O)C(O)c3ccccc3)C(=O)N2C1C(=O)O,1.4,
5689,5582,CN(C)C(=O)OCc1cccc(N(C)C)c1,2.28,
5690,12188,O=C1CCCCC1,0.81,-4.91
5691,5593,CN(C)C(=O)Oc1ccc(F)cc1,1.58,
5692,4036,CCCNc1ccccc1,2.45,
5693,454,C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11,
5694,5654,CN(C)C(N(C)C)=S(I)c1cccc(I)c1,0.29,
5695,330,C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(O)C2,0.31,
5696,8687,Cc1ccc(N(C)C)cc1,2.81,
5697,1333,CC(C)(C#N)N=c1[nH]c(Cl)nc(=NC2CC2)[nH]1,1.99,
5698,11469,O=C(NCc1ccc(F)cc1)c1nn2c(c1Br)NC(c1cccs1)C[C@H]2C(F)(F)F,5.54,
5699,6951,COCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.52,
5700,13126,OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-0.63,
5701,7880,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,2.2,
5702,6050,CN=C(C[N+](=O)[O-])NCCSCc1nccs1,-0.15,
5703,4805,CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.29,
5704,7527,COc1ccc(Cl)c(Cl)c1Cl,3.74,
5705,6087,CN=c1[nH]cnc2sccc12,1.43,
5706,12899,O=c1[nH]cc(F)c(=O)[nH]1,-0.89,-16.92
5707,8867,Cc1cccc(C)c1C(=N)c1ccccc1,3.53,
5708,11228,O=C(C=Cc1ccc(O)c(O)c1)NCc1ccccc1,2.48,
5709,8096,CSCCC(NC(=O)C(C)N)C(=O)NC(C(=O)O)C(C)C,-0.63,
5710,12169,O=C1CC2(CCCC2)C(=O)N1O,-0.26,
5711,13686,c1ccc2c(c1)ccc1sc3ccccc3c12,5.19,
5712,7772,COc1cccc(NC(=O)NN)c1,0.17,
5713,3393,CCCCCCCCCCCC,6.1,
5714,1453,CC(C)(C)NC(=O)C1CN(S(=O)(=O)c2cccc3cccnc23)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,3.7,
5715,11063,Nc1ccc(Cl)cc1C(=O)O,1.57,
5716,4312,CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,2.28,
5717,3527,CCCCCCN(CCCCCC)C(=O)COC(=O)c1ccccc1,6.53,
5718,7864,COc1ccccc1F,2.14,
5719,7602,COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.31,
5720,4255,CCN(CC)C(=O)OCc1ccccc1,2.93,
5721,12144,O=C1CC(OC(=O)c2ccccc2)N1,1.37,
5722,4966,CCOP(=O)(CC)OCC,0.66,
5723,12311,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.2,
5724,13091,OCC(CO)(CO)CBr,-0.7,
5725,8276,Cc1c(CN(C)C(=O)C(C)n2nc(C(F)F)c(Br)c2C)cnn1C,3.12,
5726,8027,CS(=O)(=O)c1ccc(OCC(=O)O)cc1,0.06,
5727,5423,CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1,3.7,
5728,4667,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,3.86,
5729,9690,Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,6.3,
5730,2038,CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O[Na],-0.43,
5731,5915,CN(Cc1ccccc1)N=O,1.55,
5732,5460,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-0.3,
5733,1431,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,3.78,
5734,657,CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,1.25,
5735,8922,Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C,2.19,
5736,3701,CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,5.5,
5737,5643,CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1Cl,0.47,
5738,237,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,2.79,
5739,6367,CNCCO,-0.94,
5740,2831,CCC(C)CC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.0,
5741,4948,CCOCCOCCOCC,0.39,
5742,4855,CCOC(=O)c1ccc([N+](=O)[O-])cc1,2.33,
5743,3362,CCCCCCCCC(=O)O,3.42,
5744,6170,CNC(=O)Nc1cccc(OC)c1,1.26,
5745,961,CC(=O)Nc1cccc(Br)c1,2.31,
5746,8650,Cc1ccc(CC(=O)O)cc1,1.86,
5747,2687,CCC(=O)Oc1ccccc1C(=O)O,1.67,
5748,8467,Cc1cc(Cl)ccc1N=CN(C)C,2.89,
5749,10903,NS(=O)(=O)c1cc2c(s1)SCCC2O,0.68,
5750,9530,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,6.02,
5751,395,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1.86,
5752,10186,N=C(N)NN=Cc1ccc(Br)cc1,1.3,
5753,11919,O=C(O)c1cccc(O)c1,1.5,
5754,13068,OC1(c2ccc(Cl)cc2)CCCCCC1n1cncn1,3.54,
5755,11412,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,5.1,
5756,13007,O=c1nc(N=CN2CCOCC2)ccn1C1CCC(CO)O1,-0.97,
5757,1779,CC(C)CNC(=O)Nc1ccc(Cl)c(Cl)c1,4.48,
5758,3457,CCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],0.57,
5759,12203,O=C1CCc2cccc3c2N1CC3,1.57,
5760,13253,ON=Cc1cnns1,0.86,
5761,2358,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0.65,
5762,8949,Cc1cccc(OCCO)c1,1.76,
5763,12041,O=C(c1ccccc1)c1ccc(N2CCN(C(=O)c3c(F)cccc3F)CC2)c(F)c1,5.14,
5764,5659,CN(C)C(N(C)C)=S(I)c1ccccc1Cl,-0.19,
5765,6317,CNC(=S)NNc1ccccc1,1.17,
5766,5461,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)cc21,0.34,
5767,8236,Cc1[nH]c2ccccc2c1C1=CN2CCS(=O)(=O)N=C2S1,1.56,
5768,5848,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.85,
5769,4211,CCCn1nnc2ccccc21,2.13,
5770,11050,Nc1ccc(C2CCCCC2)cc1,3.65,
5771,4178,CCCc1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,3.7,
5772,2383,CC1=CC(O)C2CC1C2(C)C,3.16,
5773,12156,O=C1CC(Sc2ccccc2)N1,1.58,
5774,1176,CC(=O)Oc1ccccc1C(=O)OCn1c(O)ccc1O,0.5,
5775,301,C=CC(=C)C,2.42,0.68
5776,1491,CC(C)(C)[N+]([O-])=Cc1ccc(F)cc1,1.42,
5777,8428,Cc1cc(C)cc(NC(=O)N(C)C)c1,1.9,
5778,6568,COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],2.24,
5779,5026,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.82,
5780,13018,OC(C1CO1)C(O)C1CO1,-1.29,
5781,4414,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)CC(O)N2CCOCC2)OC1=O,2.2,
5782,12913,O=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-2.1,
5783,9862,Cn1nnnc1SC=C1CSC2C(NC(=O)Cc3csc(=N)[nH]3)C(=O)N2C1C(=O)OCOC(=O)C(C)(C)C,1.36,
5784,9729,Clc1ncnc2sccc12,1.79,
5785,370,C=CCCCCC,3.99,1.66
5786,13300,Oc1cc2ccccc2[nH]1,1.16,
5787,13476,[O-][n+]1ccc(NO)c2ccccc21,0.0,
5788,2001,CC(C)c1ccc(S(N)(=O)=O)cc1,1.84,
5789,4945,CCOCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@@H]1c1ccc(C)cc1,3.89,
5790,11258,O=C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.24,
5791,1290,CC(=O)c1sc(SCCOc2ccccc2)nc1C,3.86,
5792,4755,CCOC(=O)CON=Cc1ccc(OCCOC(=O)c2ccccc2OC)c(OC)c1,3.27,
5793,2377,CC1=CC(=O)C=C(C)C1=O,1.22,
5794,13439,S=c1[nH]cnc2[nH]cnc12,0.01,
5795,240,C=C(C)C(=O)OCC(C)O,0.97,
5796,2617,CCC(=NN=c1sc(C)c(O)n1Cc1ccco1)c1ccccc1,5.07,
5797,1508,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.72,
5798,4665,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,
5799,10549,NC(=O)c1c(F)cccc1F,0.25,
5800,5463,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,-1.03,
5801,4530,CCNCC(=O)Nc1c(C)cccc1C,1.32,
5802,7306,COc1cc(S(C)=O)ccc1-c1cn2ccncc2n1,1.11,
5803,1180,CC(=O)Oc1ccccc1Cl,2.18,
5804,6293,CNC(=O)c1ccccc1,0.86,
5805,7649,COc1ccc2[nH]c(=NCCCNCCCN=c3[nH]c4ccc(OC)cc4n4cccc34)c3cccn3c2c1,2.58,
5806,8918,Cc1cccc(Cl)c1O,2.8,
5807,13225,OCc1cccc(C(F)(F)F)c1,2.24,
5808,128,C#CCOc1c(Cl)cc(N=CNOc2ccccc2)cc1Cl,4.4,
5809,1525,CC(C)(C)c1cccc(C(C)(C)C)n1,4.14,
5810,4324,CCN(CC)CCNc1ccc(C)c(Cl)c1,4.14,
5811,5504,CN(C)/C=C/C(=O)c1ccc(C#Cc2ccccc2)cc1,4.69,
5812,291,C=C1C(=O)OC2CC3(C)CCCC(C)C3=CC12,3.38,
5813,12763,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,1.0,
5814,8136,CSc1cccc(NC(C)=O)c1,2.14,
5815,1348,CC(C)(C)C(=O)C1[C@H](c2ccsc2)C(C#N)(C#N)[C@H]2C=Cc3ccccc3N12,3.37,
5816,13356,Oc1ccc2c(O)cccc2c1,1.94,
5817,2572,CC1OC(OC2CCC3(CO)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-0.62,
5818,315,C=CC(=O)OCCCC,2.36,
5819,5807,CN(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.57,
5820,1783,CC(C)CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.89,
5821,1856,CC(C)NC(=O)NN,-1.3,
5822,11797,O=C(O)Cc1ccc(Cl)cc1,2.12,
5823,1256,CC(=O)c1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.88,
5824,6550,COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,
5825,9571,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1,8.18,
5826,8566,Cc1ccc(C(=N)c2ccc(C)cc2)cc1,3.71,
5827,3985,CCCN1CCOC2c3cccc(O)c3OCC21,1.93,
5828,10308,N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,-1.05,
5829,8245,Cc1[nH]cnc1CSCCNc1cccc(=O)[nH]1,0.79,
5830,8588,Cc1ccc(C(=O)O)c(O)c1,2.99,
5831,6561,COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],0.78,
5832,9051,Cc1ccco1,1.85,
5833,4815,CCOC(=O)c1c(CC(C)C)csc1N=Cc1c(C)[nH]n(-c2ccccc2)c1=O,5.16,
5834,13514,c1ccc(-c2c[nH]nn2)cc1,1.91,
5835,116,C#CCOc1c(Cl)cc(N=CNOCC)cc1Cl,3.6,
5836,3119,CCCC(C(N)=O)n1nnc2ccccc21,1.38,
5837,4107,CCCOc1cccc(O)c1,2.59,
5838,3707,CCCCN1C(=O)C(=O)c2ccccc2C1=O,2.18,
5839,3710,CCCCN1C(=O)c2ccc(C(=O)OCC(=O)N[C@H](C)C(C)C)cc2C1=O,3.62,
5840,1232,CC(=O)c1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,2.05,
5841,12236,O=C1NC(=O)N(c2ccccc2)C1=O,0.6,
5842,12147,O=C1CC(Oc2ccc(C(=O)C=Cc3ccccc3)cc2)N1,2.56,
5843,2762,CCC(C)C(N)C(=O)NC(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)C(C)CC,-0.99,
5844,12008,O=C(Oc1ccc(N=C=S)cc1)c1ccccc1,4.9,
5845,9621,Clc1ccc(Oc2ccccc2)c(Cl)c1,4.93,
5846,13143,OCC1c2ccccc2-c2ccccc21,2.89,
5847,3219,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,7.6,
5848,11299,O=C(CN1CCCCC1)Nc1ccccc1F,2.16,
5849,3025,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,4.02,
5850,4357,CCN(CC)S(=O)(=O)c1ccc(C(=O)N2CCNC(=O)C2CC(=O)OC)cc1,1.14,
5851,9998,N#CC(Cl)(Cl)Cl,2.09,
5852,13038,OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,3.27,
5853,10591,NC(=O)c1ccccc1I,0.93,
5854,7761,COc1cccc(N)c1,0.93,-7.29
5855,1262,CC(=O)c1ccccc1Cl,2.09,
5856,5008,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.81,-6.48
5857,11789,O=C(O)Cc1c[nH]c2ccccc12,1.41,
5858,761,CC(=O)NC(CCCCNC(=O)N(C)N=O)C(=O)NCc1ccccc1,1.18,
5859,5777,CN(C)P(C)(=O)N(C)C,-0.67,
5860,6154,CNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,-0.33,
5861,4683,CCOC(=O)C1CCN(S(=O)(=O)c2nc3nc(C)cc(C)n3n2)CC1,2.71,
5862,4380,CCN(CCO)c1ccccc1,2.1,
5863,3279,CCCCCC(C)N,2.4,
5864,6822,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C1O,2.1,
5865,3490,CCCCCCCC[N+](C)(C)CCS(=O)(=O)[O-],0.29,
5866,4898,CCOC(=O)n1c(=NC(=O)OC)[nH]c2cc(C(=O)c3ccccc3)ccc21,2.93,
5867,13791,CC[C@@H](C)CO,,-4.42
5868,2367,CC1=C(C(N)=O)SCCO1,-0.22,
5869,9016,Cc1ccccc1N1CCNCC1,2.14,
5870,7762,COc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,0.87,
5871,3811,CCCCOCCOCCO,0.56,
5872,1185,CC(=O)Sc1ccccc1,2.23,
5873,6194,CNC(=O)ON=C1SCCSC1(C)C,1.51,
5874,12586,O=[N+]([O-])c1cc(C(F)F)c(N=c2[nH]cc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1,3.52,
5875,12378,O=NN(CCCl)C(=O)NC1CCS(=O)(=O)CC1,0.19,
5876,9770,Cn1c(C(O)CO)cnc1[N+](=O)[O-],-0.89,
5877,11960,O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,0.63,
5878,10910,NS(=O)(=O)c1ccc(C(=O)c2ccncc2)cc1,0.56,
5879,4859,CCOC(=O)c1cccc(O)c1,2.47,
5880,5110,CCOc1ccc(NC(=O)OC(CBr)CBr)cc1OCC,3.5,
5881,8317,Cc1c(O)c(N2CC2)c(CC=O)c(O)c1N1CC1,0.49,
5882,4128,CCCS(=O)c1sc(C#N)cc1C#N,2.18,
5883,9910,FCCCc1ccccc1,2.95,
5884,10779,NCc1cc(=O)[nH]o1,-2.39,
5885,8,BrCCCCCCCCCCBr,6.12,
5886,3987,CCCN1COC2c3ccccc3CCC21,2.44,
5887,1211,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,-0.04,
5888,8261,Cc1c(-c2ccccc2)oc2ccccc2c1=O,3.92,
5889,3947,CCCN(CCC)C1CCOc2ccc(O)cc21,3.17,
5890,5328,CCc1ccc(OC(C)=O)cc1,2.56,
5891,1382,CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,3.35,
5892,2496,CC1CCCC(C)C1NC(=O)N(CCCl)N=O,2.57,
5893,3402,CCCCCCCCCCCC(=O)OCCCC,6.51,
5894,9771,Cn1c(C=O)cnc1[N+](=O)[O-],-0.1,
5895,11987,O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11,
5896,8767,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCC2)cc1,1.34,
5897,2561,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(c6coc(O)c6)CCC54O)C3)OC2C)CC(O)C1O,1.2,
5898,10621,NC(=S)N/N=C/c1ccccc1,1.86,
5899,7388,COc1ccc(C(=O)/C=C/C=C(Cl)Cl)cc1,4.4,
5900,13918,ClCC(Cl)(Cl)Cl,,-1.43
5901,12623,O=[N+]([O-])c1ccc(Br)cc1,2.55,
5902,13752,c1cncc(C2CCCN2)c1,0.17,
5903,6348,CNCC(=O)O,-2.78,
5904,6105,CNC(=O)C1C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.54,
5905,12016,O=C(S)Cc1ccccc1,1.91,
5906,12874,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc([N+](=O)[O-])cc3)c2s1,2.32,
5907,6204,CNC(=O)ON=Cc1ccc(Cl)c(Cl)c1,2.89,
5908,1208,CC(=O)c1ccc(F)cc1,1.72,
5909,10359,N=c1ccn(C2OC3COC2C3O)c(=O)[nH]1,-1.64,
5910,10050,N#CCc1ccsc1,1.26,
5911,10222,N=C1NCC(COc2cccc([N+](=O)[O-])c2)O1,1.23,
5912,3365,CCCCCCCCC(C)=O,3.73,-2.34
5913,7471,COc1ccc(C=O)cc1C,2.23,
5914,8174,CSc1nnc(C2CCCCO2)c(=O)n1N,0.38,
5915,4310,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,3.77,
5916,896,CC(=O)Nc1ccc(Br)c(Cl)c1C,2.69,
5917,6940,COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.96,
5918,10180,N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1,1.79,
5919,11419,O=C(NC(=O)c1ccccc1O)c1ccccc1O,1.92,
5920,1679,CC(C)CC(=O)Oc1ccccc1,3.18,
5921,2418,CC1=NS(=O)(=O)c2cc(I)ccc2N1,1.61,
5922,11898,O=C(O)c1ccc(O)cc1,1.58,
5923,4950,CCOCCOCCOP(=S)(N1CC1)N1CC1,0.38,
5924,9279,Cc1ssc(=S)c1C,2.45,
5925,7834,COc1ccccc1-n1c(O)ccc1O,-0.02,
5926,9696,Clc1ccccc1,2.84,-1.12
5927,8527,Cc1cc2ccccc2o1,3.22,
5928,6,BrCC1CO1,0.85,
5929,6838,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1O,2.53,
5930,7290,COc1cc(OC)cc(C2C(=O)c3ccccc3C2=O)c1,2.86,
5931,59,C#CC(C=CCl)(CC)OC(N)=O,1.71,
5932,8893,Cc1cccc(C)c1NC(=O)c1ccc(CN2CCCCC2)cc1,3.86,
5933,5812,CN(C)c1ccc([N+]([O-])=NC#N)cc1,2.3,
5934,546,CC(=O)C(C#N)=NNc1ccc(Cl)cc1,4.1,
5935,9322,ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl,3.99,
5936,7836,COc1ccccc1/C=N/n1c(C)cc(C)c(C#N)c1=O,3.08,
5937,160,C(=C/c1ccccn1)\c1ccccn1,2.11,
5938,3150,CCCC(O)CCC,2.22,
5939,1650,CC(C)C(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)O,-1.96,
5940,11119,Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.29,
5941,7658,COc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.24,
5942,13738,c1ccoc1,1.34,
5943,3868,CCCCSc1ccccc1OC(=O)NC,2.98,
5944,6625,COC(=O)Nc1ccccc1C,1.69,
5945,13687,c1ccc2c(c1)ccc1sccc12,4.41,
5946,10333,N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.11,
5947,1682,CC(C)CC(N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O,-0.92,
5948,7780,COc1cccc(Nc2ccccc2C(=O)O)c1,4.31,
5949,11406,O=C(N=c1cn[nH]s1)Nc1ccccc1,1.77,
5950,3620,CCCCCOC(=O)Nc1ccccc1,3.8,
5951,7632,COc1ccc([C@@H]2CC(=O)N(c3sc4c(c3C#N)CCCC4)C3=C2C(=O)CCC3)c(OC)c1,4.55,
5952,10914,NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.44,
5953,9620,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,5.99,
5954,7458,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2.89,
5955,9142,Cc1nc(=N)c(CNC(=O)N(CCCl)N=O)c[nH]1,0.39,
5956,6192,CNC(=O)ON=C1CSCS1,0.51,
5957,249,C=C(C)C(=O)OCc1ccccc1,2.53,
5958,10171,N#Cc1nccnc1C#N,0.38,
5959,7965,COc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,3.64,
5960,149,C#CCn1cc(O)n(COC(=O)C2C(C=C(C)C)C2(C)C)c1=O,2.9,
5961,7148,COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,4.45,
5962,3808,CCCCOCCNc1ccccc1C(N)=O,2.27,
5963,4407,CCN1C(=O)c2cccc3c(S(=O)(=O)N(C(=O)c4cccnc4)c4ccc(OC)cc4)ccc1c23,4.74,
5964,3799,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,4.45,
5965,13813,CC[C@H](C)O[N+](=O)[O-],,-1.82
5966,9047,Cc1cccn2c(=O)ccnc12,0.79,
5967,817,CC(=O)NNC(=O)Nc1ccc(Br)cc1,1.38,
5968,8444,Cc1cc(C)nc(-n2nc(C)c3c2N=C2CC(C)(C)CC(=O)C2[C@@H]3c2ccco2)n1,4.34,
5969,3027,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.21,
5970,11470,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,2.67,
5971,7380,COc1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]n1,0.32,
5972,7087,COc1c(Cl)ccc(Cl)c1C(=O)Nc1ccc(C)cc1C,4.0,
5973,10070,N#CN=[N+]([O-])c1cccc2ccccc12,3.17,
5974,334,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,3.44,
5975,12168,O=C1CC(c2ccccc2)c2ccccc2N1,2.79,
5976,3195,CCCCC(=O)OCC(=O)C1(OC(=O)CCCC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,5.26,
5977,1231,CC(=O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,-0.05,
5978,9597,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,6.61,
5979,1388,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,3.67,
5980,12353,O=Cc1ccco1,0.41,
5981,13058,OC(c1ccccc1)C1CCCCN1,1.58,
5982,9447,Clc1cc(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,7.43,
5983,6812,COC1=CC(=O)C=CC1=O,-0.06,
5984,13195,OCCOc1ccc(Cl)cc1,1.99,
5985,1975,CC(C)SC1OC(CO)C(O)C(O)C1O,-1.26,
5986,13012,O=c1ssc2c1CCCC2,2.4,
5987,6302,CNC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45,
5988,7784,COc1cccc(OC(C)=O)c1,1.61,
5989,9636,Clc1ccc2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.9,
5990,11312,O=C(CO)CNc1c(O)c(N2CC2)c(NCC(O)CO)c(O)c1N1CC1,-1.97,
5991,1294,CC(=O)n1ccnc1,-0.34,
5992,10395,N=c1nc(-c2ccccc2Cl)[nH]c(=N)[nH]1,1.19,
5993,12910,O=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-1.21,
5994,13183,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1,4.18,
5995,2324,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC21CCC(=O)O1,2.98,
5996,10726,NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,-3.31,
5997,4303,CCN(CC)CCN(C=O)c1c(C)cccc1C,3.21,
5998,11869,O=C(O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,2.5,
5999,13860,CCCc1ccc(O)c(OC)c1,,-5.26
6000,9162,Cc1nc(N2CCNCC2)c(C#N)cc1-c1ccccc1,3.15,
