,smiles,logP
4579,C(=C/c1ccccc1)\c1ccccc1,4.81
4580,COc1ccc(OC)c(CC(C)N)c1,1.72
4581,NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,2.48
4582,CS(=O)(=O)c1cccc(OCC(=O)O)c1,0.01
4583,CN1CCCCC1,1.3
4584,COc1ccc(CC(C)N)c(OC)c1,1.75
4585,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,-0.26
4586,CC(=O)Oc1ccc(C(N)=O)cc1,0.27
4587,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,5.64
4588,COCC(F)Cn1ccnc1[N+](=O)[O-],0.18
4589,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,1.37
4590,C=CCOc1ccccc1OCC(O)CNC(C)C,2.1
4591,N=c1[nH]c(N2CCOCC2)cc(N)[n+]1[O-],0.36
4592,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.3
4593,N=c1nc(-c2ccccc2I)[nH]c(=N)[nH]1,1.41
4594,CCCCCCCCn1cc(C)c(=O)[nH]c1=O,3.08
4595,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.62
4596,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,2.88
4597,CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C(C)=O)c1C,0.53
4598,CC(C)OC(C)C,1.52
4599,O=C(O)CCCl,0.41
4600,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCOCCOCCOCCO2,0.52
4601,CC(=O)CC(=O)C(C)(C)C,1.67
4602,COP(=S)(OC)Oc1ccc(SC)c(C)c1,4.09
4603,CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,3.99
4604,Cc1ccc(Br)cc1,3.42
4605,O=[N+]([O-])c1ccc2ccc[n+]([O-])c2c1,0.36
4606,O=C(Cc1ccccc1)Nc1ccc(O)cc1,1.82
4607,Cc1cccc(O)c1[N+](=O)[O-],2.29
4608,Nc1ccccc1-c1ccccc1N,1.34
4609,CCc1ccc2cc(O)c(O)cc2c1,3.25
4610,Cc1cc(C)c(C)c(C)c1,4.1
4611,O=C(O)C1c2ccccc2Oc2ccccc21,2.23
4612,CCCCN(CCCC)CC(=O)NC1COc2cc(OC)ccc21,4.24
4613,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,3.15
4614,CC(=O)N=c1cncc(C)[nH]1,0.38
4615,CCCCCCCC(CCCC)c1ccccc1,8.01
4616,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,1.73
4617,CCCCCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1,4.74
4618,CC(C)(C)C(=O)NN,-0.35
4619,CCOC(=O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.6
4620,CON(C)C(=O)Nc1ccccc1,1.29
4621,CCOC(=O)C(=Cc1cccc(F)c1)C(=O)OCC,3.19
4622,CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2
4623,CNCCC=Cc1cccnc1,1.13
4624,Clc1cnccn1,0.7
4625,COc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.52
4626,Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,5.81
4627,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)N1CCN(C(=O)c2ccco2)CC1,2.27
4628,O=NN(CCCl)C(=O)NC1C=CCCC1,2.45
4629,CCC(CC)C(=O)NS(=O)(=O)c1ccc(C)cc1N,2.18
4630,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.79
4631,c1ccc2nc(N3CCNCC3)ccc2c1,2.04
4632,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21
4633,CC(=O)OCn1c(O)c2c(c1O)CCC=C2,1.15
4634,CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)CC(C)(C)N1O,0.48
4635,Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br,8.71
4636,C1CNCCN1,-1.5
4637,Cc1cc(C)cc(C2C(=O)c3ccccc3C2=O)c1,4.02
4638,COc1cc(CC(C)N)cc(OC)c1OC,1.21
4639,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(C)c1OC,1.62
4640,CCCCCCCCCCC(C)c1ccccc1,8.19
4641,CCN(CC)CCCNC(=O)c1ccccc1,1.56
4642,Cc1ccncn1,0.16
4643,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2c1coc(O)c1,0.64
4644,NNC(=O)c1ccc(I)cc1,1.55
4645,COc1ccccc1C(=O)c1ccncc1,1.86
4646,Cc1ccccn1,1.11
4647,Oc1ccco1,-0.6
4648,CC(=O)NC(CC12CC3CC(CC(C3)C1)C2)C(N)=O,1.9
4649,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,6.14
4650,CC(=O)OC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O[Na],-2.2
4651,Nc1c(-c2ccccc2)no[n+]1[O-],1.42
4652,COC(=O)C(C#N)=NNc1cccc(Cl)c1,3.6
4653,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,2.3
4654,O=C(C1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,1.8
4655,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3.09
4656,CN(C)C(=O)NS(=O)(=O)c1ccccc1,0.28
4657,Clc1cccc(Cl)n1,2.15
4658,Clc1ccc(C2NCCS2)cc1,2.1
4659,O=[N+]([O-])c1cc[n+]([O-])c2c(F)cccc12,1.0
4660,COc1ccc(CN(C)N=O)cc1,1.62
4661,CC(=O)Oc1cccc(O)c1,1.23
4662,CCOc1cc(C(=O)Oc2ccc3c(C)cc(=O)oc3c2)cc(OCC)c1OCC,6.15
4663,NC(C(=O)O)C1CCCC1,-1.31
4664,ClC=C(Cl)Cl,2.42
4665,CC(=O)OC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(c6coc(O)c6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1,2.0
4666,CC1C(c2ccccc2)OC(O)(c2ccccc2)CN1C,1.87
4667,CCC(C)(C)C(=O)O,1.9
4668,NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.03
4669,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.78
4670,Cc1ccc(-c2nc3ccccc3[nH]2)cc1,3.67
4671,CCn1c(SCc2ccccc2F)nc2sc(C)c(C)c2c1=O,5.86
4672,Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,5.3
4673,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C,0.23
4674,COc1cccc(C(N)=O)c1,0.85
4675,COC(C)(C)C,0.94
4676,N#CCCOc1cccc2ccccc12,2.8
4677,COc1ccc(C=O)cc1,1.76
4678,N#Cc1cccnc1,0.36
4679,Oc1ccc(O)n1-c1cccc(Cl)c1,0.98
4680,Nc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.54
4681,NC(Cc1ccc2ccccc2c1)C(=O)O,-0.15
4682,COc1ccc2cc(CC(=O)OCC(=O)N(C)CCO)ccc2c1,1.58
4683,O=c1ssc2ccccc12,2.73
4684,Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1,2.0
4685,NC(=O)C(c1ccccc1)c1ccccn1,0.83
4686,CCNCc1cccnc1,0.76
4687,CCOc1ccc(CC(=O)O)cc1,1.95
4688,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Cl,1.87
4689,O=C(C=Cc1ccccc1)Nc1ccccc1,3.61
4690,CC(=O)N=c1cncc[nH]1,-0.03
4691,Fc1cncc(F)n1,0.74
4692,CC(=O)NC(C=O)C(=O)NC(C(C)C)C(N)O,-1.53
4693,O=C(O)c1ccc(C(=O)O)cc1,2.0
4694,OCC(F)(F)C(F)(F)F,1.23
4695,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2cnccn2c1C(=O)c1ccc(C)cc1,3.93
4696,CCNC(N)=S,-0.21
4697,CCCC(=NOCC)C1C(=O)CC(c2ccccc2)(c2ccccc2)OC1=O,4.75
4698,CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.48
4699,CCc1c(C#N)c(SCC(=O)N2CCc3cc(OC)c(OC)cc3C2)nc2c1C(=O)CC(C)(C)C2,4.89
4700,Cc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1,3.55
4701,Brc1ccncc1,1.54
4702,CCN(CC)CCNc1ccc(C)c(Cl)c1,4.14
4703,Cc1ccc(C(=O)NN)cc1,0.72
4704,CC(=O)NNC(=O)Nc1ccc([N+](=O)[O-])cc1,0.77
4705,O=C(c1ccco1)C(O)c1ccco1,0.54
4706,CC(=O)OCc1ccccc1,1.96
4707,c1cc2c3c(cccc3c1)CC2,3.92
4708,c1ccc(-c2cccnc2)nc1,1.46
4709,O=CNc1ccccc1,1.15
4710,CCCCCCCCCCNC(=O)c1[nH]nc(C)c1[N+](=O)[O-],4.48
4711,Fc1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,2.35
4712,O=C(CSc1ncnc2sc3c(c12)CCC3)Nc1ccc(F)cc1,4.69
4713,CC(C)NCc1ccccc1,1.83
4714,COc1cccc(OC(=O)N(C)C)c1,1.6
4715,N=c1[nH]c(NC2CCCCC2)cc(N)[n+]1[O-],1.62
4716,CCOc1ccc(OC(C)=O)cc1,1.95
4717,Cc1ccc(C)c(Cc2ccccc2)c1,5.65
4718,CC(C)c1cccc(C2C(=O)c3ccccc3C2=O)c1,4.43
4719,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.75
4720,CCCC1(CC)C(=O)NC(=O)NC1=O,0.66
4721,CCCn1c2ccccc2c2nnc(SCC(=O)N[C@H](C)c3ccccc3)nc21,4.36
4722,CCc1ccc([C@@H]2C(C(=O)OC(C)C)=C(C)N=C3SCCC(=O)N32)cc1,4.75
4723,CCN(CC)CCOC(=O)C=Cc1ccc(F)cc1,3.52
4724,COC(=O)c1ccsc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,1.3
4725,CN(C)CCOC(=O)c1ccc(C#N)cc1,1.43
4726,Nc1cccc(NC(=O)Cc2ccccc2)c1,1.59
4727,CCS(=O)c1nc(C)c([N+](=O)[O-])c(C)c1C#N,2.44
4728,CN(Cc1ccccc1)N=O,1.55
4729,C=C(C)c1ccccc1,3.48
4730,COc1cccc(NC=O)c1,1.25
4731,CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1c(Cl)cc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl,-0.1
4732,O=C(O[Na])C1CC1C#Cc1ccccc1,-0.61
4733,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.03
4734,Oc1ccc(Cn2cc[nH]c2=S)cc1F,1.12
4735,Cc1cccc(OCc2ccccc2)n1,3.43
4736,CNC(=O)c1ccoc1,0.34
4737,COc1ccc(Br)cc1Cc1c[nH]c(=N)[nH]c1=N,2.44
4738,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53
4739,O=C(O)COc1ccc([N+](=O)[O-])cc1,1.48
4740,Cc1ccc(O)cc1,1.94
4741,Cc1cc(C)c(O)c(C)c1,2.73
4742,NC(C(=O)O)C1CCCCC1,-0.9
4743,N#CC(C#N)=NNc1ccccc1C(F)(F)F,4.2
4744,BrC1CCCCC1,3.2
4745,CCCCF,2.58
4746,CN1CCOCC1,-0.33
4747,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.3
4748,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,4.44
4749,O=C1CC(Sc2ccncc2)N1,0.61
4750,CC(=O)c1ccsc1,1.24
4751,C=CCNCC=C,1.11
4752,c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.8
4753,Cc1ccccc1C#N,2.21
4754,CN(C)C(=O)Oc1ccc(F)cc1,1.58
4755,O=[N+]([O-])c1cccs1,1.55
4756,NC(=O)C(=Cc1cccc(F)c1)C(N)=O,0.1
4757,Cc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.5
4758,CC(=O)c1cccc([N+](=O)[O-])c1,1.42
4759,O=c1c2c(nc3n1CCC3)CCC2,0.22
4760,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N)C(O)C(C)O1)CC(O)(C(=O)CO)C=4,1.27
4761,O=C(O)C=COc1ccc(Cl)cc1Cl,3.46
4762,Cc1cccc(OCCN(C)C)c1,2.05
4763,CNC12CCCCC1Cc1ccccc12,3.37
4764,O=[N+]([O-])c1cncnc1,-0.05
4765,CCn1c(SCC(=O)Nc2ccc(C(=O)OC)cc2)nnc1-c1ccccc1,4.24
4766,CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1[N+](=O)[O-],-0.09
4767,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(Br)cc3)c2s1,3.36
4768,CN(C)CCCCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.53
4769,O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCCc3ccccc3)c2s1,2.8
4770,CCOC(=S)NCCn1c([N+](=O)[O-])cnc1C,1.5
4771,CCCNC(=O)NS(=O)(=O)c1ccccc1,1.44
4772,CNC(=O)C(Cc1ccc(O)cc1)NC(C)=O,-0.32
4773,COc1ccc(N)c([N+](=O)[O-])c1,1.94
4774,c1ccc(-c2ccc(=NCCN3CCOCC3)[nH]n2)cc1,1.85
4775,CNC(=O)Nc1cccc(OC)c1,1.26
4776,O=Cc1cccc([N+](=O)[O-])c1,1.47
4777,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,3.42
4778,c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,6.54
4779,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.5
4780,CC(C)(C)C1(C)OC(C(N)=O)C(C(N)=O)O1,1.6
4781,CC(=O)Nc1ccccc1Br,1.34
4782,CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45
4783,NS(=O)(=O)c1cc2c(cc1F)N=CNS2(=O)=O,-0.29
4784,O=[N+]([O-])c1cccc2ccccc12,3.19
4785,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,4.57
4786,CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,1.8
4787,COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC(C)C,1.03
4788,OCCCCCc1cccnc1,1.41
4789,CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99
4790,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1,-0.8
4791,COC(=O)c1ccc(OC)cc1,2.27
4792,Cn1cc([N+](=O)[O-])nc1Br,0.33
4793,O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,4.65
4794,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2cscn2)NC(=O)C(CC(O)N2CCOCC2)c2ccccc2)OC1=O,2.83
4795,Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1Cl,5.88
4796,Cc1ssc(=S)c1Cc1ccccc1,3.78
4797,O=Cc1ccoc1,0.51
4798,COc1cc(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,0.72
4799,COc1ccc(C(=O)/C=C/C=C(Cl)Cl)cc1,4.4
4800,NC(=O)c1[nH]cnc1N=NN(CCO)Cc1ccccc1,0.99
4801,C=C(C)C(=O)OCC(C)O,0.97
4802,CN(C)CCOC(=O)c1ccc(Cl)cc1,2.63
4803,O=Cc1ccc(O)cc1,1.35
4804,O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0.74
4805,COc1ccc(-c2ncc(C)nc2-c2ccc(OC)cc2)cc1,3.66
4806,Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,0.55
4807,Cc1cc(C)c(N)cc1C,2.27
4808,CCCCCc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,0.75
4809,COc1ccc2c(C=Nc3c(C)n(C)n(-c4ccccc4)c3=O)c(=O)n(Cc3ccco3)c(O)c2c1,4.66
4810,O=[N+]([O-])c1cccc(Br)c1,2.64
4811,CC(C)(C(N)=O)n1nc2ccccc2n1,1.16
4812,COCCOC(=O)C1=C(C)N=C2CC(c3cccc(OC)c3)CC(=O)C2C1c1coc2ccc(C)cc2c1=O,5.23
4813,CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71
4814,CC(=O)OCc1ccc([N+](=O)[O-])cc1,1.73
4815,CCCCNC(=O)c1cccnc1,0.9
4816,COC(=O)C(=Cc1ccc(C)o1)[N+](=O)[O-],2.44
4817,Cc1[nH]cnc1CSCCN=c1[nH]ccc(=O)[nH]1,0.02
4818,CCS(=O)c1sc(C#N)c(OC)c1C#N,2.35
4819,NC(=O)c1ccc([N+](=O)[O-])cc1,0.82
4820,O=C1Nc2ccccc2CC1c1ccccc1,2.93
4821,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,3.21
4822,CCCC(C)n1nnc2ccccc21,2.95
4823,CC1(C)C=C2OC(=N)C(C#N)C3(CCC4(CC3)OCCO4)C2C(=O)C1,3.24
4824,O=C(O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.8
4825,CSCCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.76
4826,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC(=O)C(C)C)c3ccccc3)C2SC1,2.05
4827,Cc1cncc(Cl)n1,1.04
4828,CC(=O)OCc1coc(Cc2ccccc2)c1,3.24
4829,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,-1.18
4830,CN1CCc2cccc(Cl)c2CC1,2.92
4831,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42
4832,CCCCCCCCCO,3.77
4833,Cc1ncc([N+](=O)[O-])n1CC(O)CO,-0.59
4834,COc1c(Cl)cc(Cl)cc1Cl,4.11
4835,O=C1c2ccccc2C(=O)C1c1cccc(Cl)c1,3.61
4836,CNC(=O)Oc1cccc(N(C)C)c1,1.43
4837,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32
4838,CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2Cl)n1,1.7
4839,CCCc1cccc(C)c1,4.67
4840,CCCCC1OC(=O)c2cc([N+](=O)[O-])ccc21,2.92
4841,NC1CC2CC1c1ccccc12,2.09
4842,Clc1cccc(Cl)c1Oc1ccccc1,4.64
4843,CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,0.82
4844,CNc1cccc(NC(=O)Cc2ccccc2)c1,2.31
4845,OC(c1ccccc1)c1ccccn1,1.52
4846,O=NN(CCCl)C(=O)NC1CCCC1,2.2
4847,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.3
4848,CC(C)(C)C(=O)OCn1cc2c(=O)n(COC(=O)C(C)(C)C)cnc2n1,2.34
4849,N=c1[nH]c(=N)[nH]c(=N)[nH]1,-1.37
4850,N#CC(C#N)=NNc1ccccc1Br,3.11
4851,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C([NH3+])CO)C(=O)[O-],-2.03
4852,CCCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.57
4853,CNC(=O)Oc1ccc(C(C)C)c(C)c1,3.11
4854,CN(C)CCCNC(=O)c1ccccc1,1.27
4855,CN(C)C(=O)C=Cc1ccccc1,1.73
4856,CCC(C)C(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.61
4857,CCn1ccc(=O)c(O)c1,-0.4
4858,CCCCN=c1[nH]c(SC(F)F)nc(=NCC)[nH]1,4.51
4859,Cc1ccc([N+](=O)[O-])cn1,0.99
4860,NC(=O)CCCCn1nnc2ccccc21,0.58
4861,Nc1ccc(S(=O)(=O)N=c2[nH]cc(Br)cc2Br)cc1,2.74
4862,N=c1[nH]cc(Cc2ccccc2)c(=N)[nH]1,1.58
4863,NC(=O)N=NC(N)=O,-1.7
4864,CC(=O)Oc1cccc(F)c1,1.74
4865,N#Cc1ncc(Cl)nc1C#N,0.95
4866,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,5.17
4867,ClC1C=CCC(Cl)C1Cl,2.84
4868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27
4869,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,4.47
4870,Cc1c(Cl)cccc1Nc1ccccc1CC(=O)O,4.64
4871,COC(=O)c1ccc(CN(C)N=O)cc1,1.21
4872,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,2.84
4873,CC(=O)n1ccnc1,-0.34
4874,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,4.39
4875,CC1=C(C(=O)O)C(C(=O)O)CC(C)C1,1.53
4876,COc1cc(S(C)=O)ccc1-c1cn2cccnc2n1,0.63
4877,CCNP(=O)(OC)SC,0.07
4878,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,7.64
4879,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,3.92
4880,CCN(CC)C(C)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.72
4881,CC(=O)c1ccc(N2CCCCC2)cc1,3.13
4882,CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)O,0.06
4883,CCCC#N,0.53
4884,CC(C)C(C#N)c1ccccc1,2.33
4885,NC(=O)c1cccnc1,-0.37
4886,CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.03
4887,COc1cccc(S(N)(=O)=O)c1,0.53
4888,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,4.38
4889,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.64
4890,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,2.83
4891,CC(=O)N=c1cnc(Cl)c[nH]1,0.56
4892,O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F,3.25
4893,c1ccc(OCc2cccc(CN3CCCC3)c2)cc1,3.75
4894,Nc1cccc(I)c1,2.86
4895,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,2.5
4896,O=C(c1ccccc1)c1ccc(N=C=S)cc1,4.88
4897,N=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC2CO[PH](=O)(=O)OC2C1O,-1.15
4898,CCCCCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.03
4899,BrCC1CO1,0.85
4900,COc1cccc(OC)c1C(=O)N=c1[nH]nc(-c2ccc(F)cc2)s1,3.5
4901,O=C(O)CNC(=O)c1ccc(I)cc1,1.94
4902,CN(C)c1cncc(C#N)n1,1.12
4903,CCC(CC)C(=O)NS(=O)(=O)c1cc([N+](=O)[O-])cc(C(F)(F)F)c1,3.57
4904,CCOC1OC2OC3(C)CC(O)C4C(C)CCC(C1C)C24OO3,2.7
4905,O=C(O)c1cc2ccccc2o1,2.41
4906,CNCCN(C)C,-0.2
4907,CN(C)C(=O)Nc1ccccc1,0.98
4908,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.31
4909,OCc1c(Cl)cccc1Cl,2.02
4910,COC(=O)c1cc(-n2c(O)c3c(c2O)[C@]2(C(OC(C)=O)OC(C)=O)C=C[C@H]3O2)ccc1Cl,3.77
4911,CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27
4912,Cc1ccc(Cl)cc1[N+](=O)[O-],3.05
4913,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccc(Cl)cc1,2.6
4914,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,2.88
4915,Cc1ccccc1NC(=O)c1cc(Cl)ccc1O,4.21
4916,Cc1ccc(C(O)c2ccccc2)cc1,3.13
4917,COc1ccc(Br)cc1-c1nc(=N)[nH]c(=N)[nH]1,1.53
4918,O=[N+]([O-])c1cc([N+](=O)[O-])c(N=c2[nH]cc([N+](=O)[O-])cc2Cl)c(C(F)(F)F)c1,2.8
4919,CC(C)(C)C(=O)C(C#N)=NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.44
4920,CN(C)C(=O)Nc1cccc(N)c1,-0.1
4921,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73
4922,O=C(O)C(c1ccc(Cl)cc1)n1cccc1,2.3
4923,Cc1cccc([N+](=O)[O-])c1C(=O)NC(=O)Nc1ccc(Cl)cc1,3.75
4924,O=C(O)COc1cccc(SC(F)(F)F)c1,2.86
4925,Nc1ccc(Br)cc1,2.26
4926,CCNC(=O)COC(=O)c1ccccc1,1.28
4927,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,4.97
4928,CC=CC=CC(=O)O,1.33
4929,Cc1nc(Br)c([N+](=O)[O-])[nH]1,1.14
4930,c1ccc(P(c2ccccc2)c2ccccc2)cc1,5.69
4931,Nc1ccc(C(=O)Oc2cccc(Br)c2)c(O)c1,3.84
4932,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccc(F)cc3)c2s1,1.57
4933,CCCNP(=O)(OC)SC,0.65
4934,O=C(CO)C1CCCN1C(=O)C1CCCN1C(=O)Nc1ccccc1,0.2
4935,Nn1c(=S)[nH]nc(-c2cc(Cl)cc(Cl)c2)c1=O,2.67
4936,Cc1ccc(S(=O)(=O)CC(=O)c2ccccc2)cc1,2.45
4937,COC12C(=COC(N)=O)c3c(O)c(Nc4ccc(=N)[nH]c4)c(C)c(O)c3N1CC1NC12,-0.32
4938,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,4.68
4939,c1ccc2nn(C34CC5CC(CC(C5)C3)C4)nc2c1,4.3
4940,CCCCCCCCCCCCO,5.13
4941,NCCC(=O)O,-3.05
4942,CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.36
4943,CCc1ccc(CC)n1N=c1ccc(N2CCOCC2)n[nH]1,2.71
4944,CC(=O)Nc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,3.35
4945,N=c1c2ccccc2[nH]c2ccccc12,2.74
4946,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,5.46
4947,C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34
4948,Oc1ccc(O)n1-c1ccccc1F,0.22
4949,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.9
