,smiles,logP,logD
5077,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.72,
5078,Cn1ncc(Br)c1C(=O)N1CCCCCC1,2.63,
5079,COC1=CC(=O)C=CC1=O,-0.06,
5080,O=C(O)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1,4.43,1.0
5081,Cc1cc(=O)[nH]o1,0.46,
5082,O=C1C=CC(=O)C(c2ccccc2)=C1,1.95,
5083,NC(=O)c1ccccc1NC(=O)C(Cl)Cl,1.68,
5084,CC(CCC(=O)O)n1nc2ccccc2n1,0.69,
5085,CNC(=O)Nc1ccc(C)c(Cl)c1,2.61,
5086,Nc1c(Cl)cccc1Cl,2.76,
5087,O=Cc1ccc(C(=O)O)cc1,1.76,
5088,N=c1[nH]cc(Cc2cccc(Cl)c2)c(=N)[nH]1,2.29,
5089,O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,1.18,
5090,CNC(=O)Oc1cccc(Cl)c1,2.03,
5091,COC(=O)Nc1ccc(Cl)cc1,2.55,
5092,CCOc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,1.18,
5093,CSc1ncnc2c1ccn2C1OC(CO)C(O)C1O,0.09,
5094,COC(=O)c1ccccc1Cl,2.38,
5095,Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,3.0,
5096,CNC(=O)OCc1c2n(c3c(O)cc(N4CCCC4)c(O)c13)CC=C2OC(C)=O,1.4,
5097,Cc1[nH]c(=O)n(OCC(C)C)c(=O)c1Br,1.23,
5098,CN(C=O)c1c(N)n(C)c(=O)[nH]c1=O,-1.3,
5099,O=C1C=CCCC1,0.61,
5100,C#CCN(C)C(C)Cc1ccc(F)cc1,3.0,
5101,CC(C)N(CCC(C(N)=O)c1ccc(-c2ccccc2)cc1)C(C)C,3.66,
5102,CCn1cnc2c(=NC(C)=O)[nH]cnc21,-0.41,
5103,O=C(O)CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.72,
5104,CCC(C)C([NH3+])C(=O)NC(C=O)C(=O)NC(CC(C)C)C([O-])O,-2.28,
5105,CCCCCCCCCCC(CCC)c1ccccc1,9.25,
5106,c1ccc2scnc2c1,2.01,
5107,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,4.97,
5108,COc1cccc(C=O)c1,1.71,
5109,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,3.66,
5110,COc1ccc(-n2c(O)ccc2O)cc1,0.15,
5111,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.04,
5112,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,6.97,
5113,Cc1ccccc1OCCN(C)C,2.23,
5114,COc1cc(CC(=O)O)ccc1OCc1ccccc1,2.59,
5115,Cc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,3.01,
5116,CN=C(N)NC#N,-0.77,
5117,O=S(=O)(Oc1ccccc1[C@@H]1c2c(c(O)n(-c3ccc(Cl)cc3)c2O)ON1c1ccccc1)c1ccccc1,6.47,
5118,CCCC(=NOCC)C1C(=O)CC(C)(C)OC1=O,2.56,
5119,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,4.49,2.68
5120,CN1CCN(CCn2cncc2[N+](=O)[O-])CC1,-0.2,
5121,CCN(CC)c1ccc(C=C2C(=O)c3ccccc3C2=O)c(OC)c1,5.05,
5122,Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,6.95,
5123,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCNCCOc3ccccc3)c2s1,0.9,
5124,COc1ccccc1NC(=O)OC1CCCCC1CN(C)C,3.55,
5125,COC(=O)CC(=O)OC,-0.05,
5126,Cc1ccc(C)[nH]1,1.47,
5127,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,7.19,
5128,CN1CCN=C1N=c1[nH]cc([N+](=O)[O-])s1,1.8,
5129,CC(C)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0.32,
5130,O=C(O)c1cc2ccccc2[nH]1,2.31,
5131,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.02,
5132,CC(=O)OC1CCC(C(C)(C)C)CC1,4.8,
5133,O=C(O)c1ccccc1,1.87,
5134,CCC(C)C(=O)O,1.18,
5135,CCC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.6,
5136,NC(=S)c1ccccn1,1.24,
5137,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,4.93,
5138,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,7.11,
5139,CC(=O)OCn1c(O)c2c(c1O)CCC=C2,1.15,
5140,COC(=O)C1=C(CC2CCSC2=O)C1(C)C,2.33,
5141,O=C(CNC(=O)c1ccccc1)Oc1cccc([N+](=O)[O-])c1,2.46,
5142,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccc(Cl)nc1,4.99,
5143,O=C(c1ccc(F)cc1)c1ccc2n1CCC2C(=O)O,2.82,
5144,CCCCCCN(CCCCCC)C(=O)COC(=O)c1ccccc1,6.53,
5145,CCCSC1OC(CO)C(O)C(O)C1O,-1.18,
5146,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.64,
5147,CCC1(CC)C(=O)NC(=O)NC1=O,0.65,
5148,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.98,
5149,O=C1C=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.41,3.72
5150,O=C1C=CC(=NBr)C=C1,1.12,
5151,OC/C=C/c1ccccc1,1.95,
5152,CCCN1CCOC2c3cccc(O)c3CCC21,2.22,
5153,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1.83,-0.35
5154,Oc1ccccc1F,1.71,
5155,CCOC(=O)c1cn(C(C)(C)C)c(O)c1Nc1ccc(OC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,6.72,
5156,Fc1ccccc1,2.27,
5157,O=c1[nH]c2ccccc2cc1-c1ccccc1,2.99,
5158,NC12CCCCC1c1ccccc1C2,2.94,
5159,CCOC(=O)C1CCN(S(=O)(=O)c2nc3nc(C)cc(C)n3n2)CC1,2.71,
5160,CC(C)(C)COC(N)=O,0.94,
5161,NC(=O)CCNC(=O)C(F)(F)Cn1ccnc1[N+](=O)[O-],-0.95,
5162,CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1,4.41,
5163,FC(F)(F)c1cccc(N2CCNCC2)c1,2.43,
5164,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,6.51,
5165,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-0.85,
5166,CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.68,
5167,c1ccc(Cc2cc(-c3ccccc3)n[nH]c2=NCCN2CCOCC2)cc1,3.65,
5168,CSc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.95,
5169,CCC(Oc1ccc(Cl)cc1C)C(=O)O,3.47,
5170,CCc1cccc(CC)c1NC(C)=O,1.85,
5171,CCn1ccc(=O)c(O)c1C,-0.31,
5172,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N=c1nc(C)cc(C)[nH]1,1.2,
5173,c1c[nH]cn1,-0.08,
5174,CCOc1ccc(NC(C)=O)cc1,1.58,1.5
5175,COC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,4.3,
5176,NCCCO,-1.12,
5177,CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,3.7,
5178,CC(N)C(O)c1ccc(O)c(O)c1,-1.43,
5179,O=C1NC(=S)NC(=O)C12CCCCC2,1.78,
5180,CNC(=O)ON=C(C)C(C)SC,1.1,
5181,Cc1c[nH]cn1,0.23,
5182,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,3.2,
5183,CC(C)CC(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,1.14,
5184,Cn1c(=N)[nH]c2ccc(Cl)cc21,2.01,
5185,CCC(C)=NO,0.63,
5186,Cc1cc(C)cc(O)c1,2.35,
5187,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,2.53,
5188,CC(=O)N(C)CCOC(=O)c1ccccc1,1.24,
5189,OCC(Cl)Cl,0.37,
5190,COc1c(OC)c(OC(C)=O)c2cc(C)ccc2c1OC(C)=O,2.86,
5191,C=C(C)C(N)=O,-1.11,
5192,CCc1ccc2c(c1)=C(c1ccccc1F)NCC(=O)N=2,2.92,
5193,Cn1c(N)c(NC=O)c(=O)n(C)c1=O,-0.64,
5194,COc1c(Cl)cccc1NC(C)=O,1.68,
5195,C=Cc1cnc([N+](=O)[O-])n1C,0.64,
5196,Cc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,3.52,
5197,CCCC(C)n1nnc2ccccc21,2.95,
5198,CCCC(C(=O)OCC)n1nc2ccccc2n1,3.38,
5199,CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.45,
5200,CSCC(=O)C=NO,1.21,
5201,Clc1ccc(-c2c(Cl)cccc2Cl)cc1,5.75,
5202,CC(=O)N=c1[nH]cc([N+](=O)[O-])s1,1.3,
5203,CNC(=O)Oc1ccccc1F,1.25,
5204,CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.08,
5205,CC(CCC(=O)NCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,3.54,
5206,ClC(=Cn1ccnc1)c1ccc(Cl)cc1Cl,4.07,
5207,OC1(c2ccc(Cl)cc2)CCCCCC1n1cncn1,3.54,
5208,Cc1cssc1=S,2.18,
5209,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.03,1.12
5210,c1ccc2[nH]cnc2c1,1.32,
5211,Cc1ccccc1C(C)C,4.38,
5212,CCC(Sc1nc2ccccc2c2nc(Cc3ccccc3)c(O)n12)C(=O)N1CCOCC1,3.95,
5213,CN(CCCN=c1[nH]c2ccc(Cl)cc2n2cccc12)CCCN=c1[nH]c2ccc(Cl)cc2n2cccc12,4.44,
5214,Cn1ccc(=O)c2ccccc21,0.44,
5215,CN1C(=O)c2ccccc2C1=O,1.31,
5216,O=I(=O)c1ccccc1,-1.33,
5217,CCN1CCCC1=O,-0.04,
5218,C=C1C(=O)OC2C1C(O)CC(C)C1CCC(=O)C12C,0.23,
5219,CC(C)(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.25,
5220,CCN(CC)CCCNC(=O)c1ccccc1,1.56,
5221,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.16,
5222,CN1C(=O)C(=O)C(=O)N(C)C1=O,-0.6,
5223,OCC1OC(Oc2ccc3ccccc3c2)C(O)C(O)C1O,0.76,
5224,COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,1.09,
5225,ClCC1(C(Cl)Cl)C2CC(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.75,
5226,Cc1ccc(-c2noc(C)n2)cc1,2.74,
5227,CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,0.6,
5228,Cc1cc(Br)cc(C(=O)NC2CC2)c1O,3.8,
5229,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0.65,
5230,CCN1CCN(CC)C1=S,1.13,
5231,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,2.3,
5232,OCC1CC(F)C(n2cnc3c(F)ncnc32)O1,0.06,
5233,Oc1ccc(O)n1-c1cccc(Br)c1,1.09,
5234,COc1ccc([C@@H]2c3c(c(O)n(-c4sc5c(c4C#N)CCCC5)c3O)ON2c2ccccc2C)cc1,5.83,
5235,C=CCOC(=O)c1ccccc1C(=O)OCC=C,3.23,
5236,COc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(OC)nc5n5cccc45)CC3)c3cccn3c2n1,4.73,
5237,Oc1ccc(Cl)c(Cl)c1,3.33,
5238,O=C(O)COc1cccc(C(=O)O)c1,1.11,
5239,COC(=O)c1ccc(C)cc1,2.7,
5240,CN(C)c1cncc(C#N)n1,1.12,
5241,CN(C)c1nc(=N)nc(COC(=O)c2ccc(-n3cnnc3)cc2)[nH]1,2.74,
5242,O=S(=O)(O)c1ccc2ccccc2c1,0.63,
5243,CC(C)(C)C1CCC(=Cc2c(O)c(O)c3ccccc3c2O)CC1,7.02,
5244,COC(=O)NC1=NC(c2cccc(Br)c2)CN1,2.09,
5245,CCC(C)O,0.61,
5246,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,2.97,
5247,CCOC(=O)C(C)Oc1ccc(Oc2cnc3ccccc3n2)cc1,3.47,
5248,NC(=O)NS(=O)(=O)Cc1ccccc1,0.24,
5249,CC1(C)CC2=NOS3=C2C(=NO3)C1,1.9,
5250,O=C1C=NC(c2ccccc2)c2cc(F)ccc2N1,2.32,
5251,CCCCCCCCCCc1ccccc1,7.35,
5252,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F,4.0,
5253,CC(C)OC(C)(C)C,2.14,
5254,NNC(=O)c1ccnc(-c2ccccc2)c1,1.36,
5255,CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26,
5256,Cc1nnc(SCc2ccccc2)o1,1.74,
5257,CCOC(=O)C(=Cc1ccccc1Cl)C(C)=O,2.84,
5258,Cc1[nH]c(=N)sc1C(=O)CCN1CCCCC1,2.13,
5259,Cc1ccccc1S(N)(=O)=O,0.84,
5260,Oc1ccc(O)n1-c1ccccc1I,0.8,
5261,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,2.01,
5262,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,4.01,
5263,Cc1ccccc1C=C[N+](=O)[O-],2.63,
5264,COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,3.42,
5265,Cc1ccc(S(=O)(=O)F)cc1,2.74,
5266,NC(=O)Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.6,
5267,CNC12CCCCCC1Cc1ccccc12,3.77,
5268,Cc1cccnn1,-0.35,
5269,S=C=NC(c1ccccc1)c1ccccc1,5.09,
5270,O=C(Oc1ccccc1)c1ccccc1,3.59,
5271,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.31,
5272,Cc1ccccc1C1=NCC(=O)N(C)c2ccc(Cl)cc21,3.03,
5273,Cc1ccc(-c2ccc(C)cc2)cc1,5.09,
5274,CCCCOC(C)=O,1.78,
5275,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,3.31,
5276,N#Cc1cnc2ccccc2c1,1.57,
5277,O=NN1CC(Cl)C(Cl)C1,0.83,
5278,O=C1C=NC(c2ccc[nH]2)c2cc(Cl)ccc2N1,2.59,
5279,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.07,-0.09
5280,Clc1ccncc1,1.28,
5281,CCOCC1CO1,0.36,
5282,O=[N+]([O-])CC1=NCCN1Cc1cnc(Cl)s1,-0.04,
5283,COc1ccc2c(OC(C)=O)c(OC)c(OC)c(OC(C)=O)c2c1,2.39,
5284,CCOC(=O)c1cccc([N+](=O)[O-])c1,2.35,
5285,O=c1cccc(Cl)[nH]1,0.93,
5286,O=c1ccc2cc3ccoc3cc2o1,1.67,
5287,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.7,
5288,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,0.54,-1.33
5289,Cc1ccc(S(=O)(=O)N(C)C(=O)c2ccccc2)cc1,2.95,
5290,NC(=O)c1ccc([N+](=O)[O-])cc1,0.82,
5291,CN(C)c1cncc(C(N)=O)n1,0.38,
5292,CC(=O)Cc1ccccc1,1.44,
5293,NC(=O)CCCCc1ccncc1,0.42,
5294,CC(C)C(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,0.73,
5295,CNC1CCc2ccccc2C1,2.38,
5296,O=C(O)CONC(=O)c1ccccc1,-0.27,
5297,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.59,
5298,CN=C(NC#N)NCCSCc1nccs1,0.89,
5299,Nc1ccc(N)c([N+](=O)[O-])c1,0.53,
5300,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,5.07,
5301,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,6.06,
5302,Nc1ccc(S(=O)(=O)N2C(=O)NC(=O)C2(c2ccccc2)c2ccccc2)cc1,3.27,
5303,CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1,-2.13,
5304,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.89,
5305,N#Cc1cccc(O)c1,1.7,
5306,C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,0.77,
5307,Cc1ccc(C)c(N)c1,1.83,
5308,O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.73,
5309,CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,1.08,
5310,OCCNc1ccccc1,0.82,
5311,COc1ccc(Cn2cncn2)cc1,1.1,
5312,NC(=O)CC(N)C(=O)O,-3.41,
5313,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2cscn2)NC(=O)C(CC(O)N2CCOCC2)c2ccccc2)OC1=O,2.83,
5314,CC(NC(=O)C(C)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-0.38,
5315,CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,3.6,
5316,CNCC(O)c1ccc(O)c(O)c1,-1.37,
5317,COc1ccc(CN(C)N=O)cc1,1.62,
5318,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,2.45,
5319,COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC,2.55,
5320,O=C1C=C(Cl)C(=O)c2ccccc21,2.29,
5321,CN1C(=O)CN=C(c2ccccc2C(F)(F)F)c2cc([N+](=O)[O-])ccc21,2.45,
5322,Cc1ccnc(N(C(=O)c2cc3c(s2)CCCC3)C(=O)c2cc3c(s2)CCCC3)c1,5.76,
5323,Cc1nc([N+](=O)[O-])c(Br)n1C,0.44,
5324,O=C(O)COc1ccccc1Cl,1.86,
5325,FCC1CO1,-0.16,
5326,CC1=CCC(=C(C)C)CC1,4.47,
5327,C=CCCCCCC,4.57,
5328,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,3.36,
5329,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccc3)c2s1,2.86,
5330,COC1=C(OC)C(=O)C(C)=CC1=O,0.8,
5331,CC(=O)Nc1ccc(C(=O)O)cc1,1.31,
5332,N#CCCNCCC#N,-1.34,
5333,CCCCCOC(=O)c1ccc(N)cc1,3.48,
5334,Clc1cc(Cl)c2oc3c(Cl)cc(Cl)c(Cl)c3c2c1,6.34,
5335,Brc1ccc(-c2ccc(Br)cc2)cc1,5.72,
5336,O=C(O)CCCCCn1nc2ccccc2n1,1.51,
5337,Cc1ccc(Cl)cc1C,3.82,
5338,Cc1ccc(NC(=O)N(C)C)cc1Cl,2.41,
5339,CC1OC(OC2CCC3(CO)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)CC(O)C1O,0.15,
5340,CC1(C)CC(N)CC(C)(C)N1O,0.56,
5341,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,3.08,
5342,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.27,
5343,CC(=O)c1ccc(Cl)cc1,2.32,
5344,COc1ccc(N)c([N+](=O)[O-])c1,1.94,
5345,CC(=O)OC1CC(OC2C(O)CC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)CC3OC(C)=O)OC2C)OC(C)C1O,2.45,
5346,Cc1ccc(C)n1N(C)c1ccc(N2CCOCC2)nn1,2.21,
5347,C=CCOc1cc(N)ccc1C(=O)O,1.25,
5348,CC(=O)c1cccc(NC(=O)N(C)C)c1,0.95,
5349,CC(C)n1nc2ccccc2n1,2.53,
5350,COCc1ccc([N+](=O)[O-])o1,0.89,
5351,O=C(O)CCCCCNCCc1ccccc1,-1.3,
5352,OCC(O)CO,-1.76,
5353,CN(C)c1ccc2ccccc2n1,2.81,
5354,CC(CCC(=O)NCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,2.15,
5355,CCCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1,4.2,
5356,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.15,
5357,Cc1cnc(C#N)cn1,0.26,
5358,CNC(=O)Oc1ccccc1SC,1.51,
5359,CNC(=O)ON=C(C)C(C)(C)[N+](=O)[O-],0.66,
5360,CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)cc1,3.09,
5361,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.81,
5362,ClCC#CCCl,2.01,
5363,Nc1ccc2ccc3cccc4ccc1c2c34,4.31,
5364,Clc1cc(Cl)c(-c2ccccc2)cc1Cl,5.81,
5365,O=S1(=O)N=C(C2CC=CCC2)Nc2ccccc21,2.05,
5366,CN(C)CCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.1,
5367,CN(Cc1ccccc1)S(=O)(=O)c1ccc(NC(=O)Cc2ccc(F)cc2)cc1,5.14,
5368,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3.79,2.61
5369,CN=C(C[N+](=O)[O-])NCCSCc1[nH]cnc1C,-0.4,
5370,O=C1CC[C@H]2CCCC[C@@]2(O)O1,1.16,
5371,Cc1cn(C2CC(O)C(CN)O2)c(=O)[nH]c1=O,-2.05,
5372,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1,2.54,
5373,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,3.0,
5374,CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,0.56,
5375,CCCC(NC(C)=O)C(=O)OC,0.33,
5376,CNC(=S)NCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1,5.46,
5377,NS(=O)(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.73,
5378,COC(=O)c1ccccc1C(=O)OC,1.56,
5379,Cn1c(C(=O)N2CCC3(CC2)OCCO3)cc2c(=O)n3ccccc3nc21,2.87,
5380,C=c1c(O)ccc(O)c1=C,1.23,
5381,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,4.54,
5382,C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.54,
5383,O=c1c2c(nc3n1CCC3)CCC2,0.22,
5384,CNC(=O)c1cc(Br)cc(C)c1O,3.51,
5385,CCc1nnc(SC)n(N)c1=O,0.46,
5386,O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1)NC1CCCCC1,4.92,
5387,NS(=O)(=O)Cc1ccccc1,0.13,
5388,Nc1ccc(F)cc1,1.15,
5389,O=[N+]([O-])c1nccn1CCS(=O)(=O)c1ccccc1,0.52,
5390,NC(=O)c1ccccc1NCCO,-0.05,
5391,CCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.5,
5392,CCOC(=O)c1ccc(N)cc1,1.86,1.83
5393,O=C(Cc1ccccc1)Nc1ccc(Br)cc1,3.7,
5394,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,4.1,
5395,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.65,
5396,C=CCCCC,3.39,
5397,C=CCON=C(CCC)C1=C(O[Na])CC(C)(C)C(C(=O)OC)C1=O,-0.2,
5398,CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,1.62,
5399,COc1ccccn1,1.34,
5400,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,-0.67,
5401,CCC(N)C(=O)Nc1c(C)cccc1C,0.84,
5402,CC(C)C(O)C(C(=O)O)c1ccc(-c2ccccc2)cc1,3.84,
5403,CCOC(=O)c1cc2ccc(CC)cc2nn1,2.31,
5404,CC1(C)CCC(C)(C)O1,2.06,
5405,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CC,3.76,
5406,O=C(O)Cn1nnc2ccccc21,-1.88,
5407,CCOC(=O)c1cc(O)c(O)c(O)c1,1.3,
5408,CCCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,4.8,
5409,C[N+](C)(CCCc1ccccc1)CCCS(=O)(=O)[O-],-1.57,
5410,CN(C=O)c1c(N)[nH]c(=O)n(C)c1=O,-2.03,
5411,CCc1onc(C)c1N=C1CC(=O)C(=O)c2ccccc21,1.57,
5412,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCCc1ccccc1,3.66,
5413,c1ccc2[nH]ncc2c1,1.77,1.9
5414,CCS(=O)CCSP(=O)(OC)OC,-0.74,
5415,BrC1CCCCC1,3.2,
5416,CCNC(=O)c1cccnc1,0.31,
5417,CC1CCC(C(C)C)CC1,5.56,
5418,O=[N+]([O-])c1ncc[nH]1,0.15,
5419,CCC(C)NC(=O)C(=Cc1ccccc1)SC,3.03,
5420,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(I)c(OC)c1OC,1.79,
5421,Cc1ccc(CC#N)cc1,1.67,
5422,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42,
5423,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,0.57,
5424,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,
5425,COc1ccccc1C=C(C(C)=O)C(C)=O,1.73,
5426,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,0.03,
5427,Cc1cc(=O)[nH]n1-c1ccncn1,1.4,
5428,CCCNC(C)CC,1.91,
5429,Nc1ccc(Cl)cc1N,1.28,
5430,CC(C)NC(C)(C)C,1.56,
5431,Nc1ccc2cc3ccccc3nc2c1,2.77,
5432,COc1ccc2c(c1)N=C(SCCC(=O)O)NS2(=O)=O,0.96,
5433,N=c1ccn(C2CC(CO)C(O)C2O)c(=O)[nH]1,-2.41,
5434,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,
5435,Cc1ccccc1NC(=O)c1cc(Cl)ccc1O,4.21,
5436,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,2.16,
5437,CCCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CCC,0.24,
5438,OC1C2CC3C1C3C2O,-0.42,
5439,CNC(=O)Oc1cc(C)c(Cl)cc1C,2.95,
